"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","startNode"
2082808549,"Campina Grande","BR",71,"R. Duque de Caxias",2082808549,534,3,"[{""x"":-35.894295,""y"":-7.224294},{""x"":-35.895183,""y"":-7.224699},{""x"":-35.895382,""y"":-7.224791},{""x"":-35.896921,""y"":-7.225502},{""x"":-35.89699,""y"":-7.22553},{""x"":-35.897897,""y"":-7.22596},{""x"":-35.898679,""y"":-7.226337}]",1549973984558,2,"[{""fromNode"":174403630,""ID"":184275967,""toNode"":174404208,""isForward"":true},{""fromNode"":174404208,""ID"":236359103,""toNode"":203443391,""isForward"":true},{""fromNode"":203443391,""ID"":236359104,""toNode"":174403631,""isForward"":true},{""fromNode"":174403631,""ID"":199154274,""toNode"":181896613,""isForward"":true},{""fromNode"":181896613,""ID"":199154275,""toNode"":174403635,""isForward"":true},{""fromNode"":174403635,""ID"":184277290,""toNode"":174404210,""isForward"":true}]",0,4.308333333333334,15.510000000000002,"Av. Floriano Peixoto","NONE","NONE",1549974406920,2082808549,
2074695802,"Campina Grande","BR",90,"R. Cel. João Lourenço Porto",2074695802,358,2,"[{""x"":-35.880182,""y"":-7.2232},{""x"":-35.880221,""y"":-7.222161},{""x"":-35.880284,""y"":-7.221371},{""x"":-35.880409,""y"":-7.219971}]",1549973997276,1,"[{""fromNode"":159784336,""ID"":156549860,""toNode"":159784334,""isForward"":true},{""fromNode"":159784334,""ID"":156549852,""toNode"":159784328,""isForward"":true},{""fromNode"":159784328,""ID"":156549843,""toNode"":159784471,""isForward"":true}]",0,2.1055555555555556,7.58,"R. Dep. Álvaro Gaudêncio","NONE","NONE",1549974789974,2074695802,
2081496620,"Campina Grande","BR",139,"R. Siqueira Campos",2081496620,354,3,"[{""x"":-35.894725,""y"":-7.216953},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.891621,""y"":-7.217751}]",1549973999053,2,"[{""fromNode"":159782990,""ID"":156547714,""toNode"":159783136,""isForward"":false},{""fromNode"":159783136,""ID"":156547935,""toNode"":159783283,""isForward"":false}]",0,1.9722222222222223,7.1000000000000005,"Av. Pres. Getúlio Vargas","NONE","NONE",1549974788994,2081496620,
2082808909,"Campina Grande","BR",88,"R. Rosalina Alves Chaves",2082808909,324,3,"[{""x"":-35.9035,""y"":-7.229406},{""x"":-35.904826,""y"":-7.229338},{""x"":-35.905144,""y"":-7.22932},{""x"":-35.905365,""y"":-7.229308},{""x"":-35.905638,""y"":-7.229287},{""x"":-35.905795,""y"":-7.229281},{""x"":-35.906436,""y"":-7.229243}]",1549973985593,2,"[{""fromNode"":159781781,""ID"":247960257,""toNode"":210844603,""isForward"":true},{""fromNode"":210844603,""ID"":247960258,""toNode"":159781695,""isForward"":true},{""fromNode"":159781695,""ID"":184278154,""toNode"":174404607,""isForward"":true},{""fromNode"":174404607,""ID"":247960309,""toNode"":210844631,""isForward"":true},{""fromNode"":210844631,""ID"":247960310,""toNode"":159781615,""isForward"":true},{""fromNode"":159781615,""ID"":156545331,""toNode"":159781489,""isForward"":true}]",0,2.6666666666666665,9.6,"Av. Prof. Almeida Barreto","NONE","NONE",1549974781662,2082808909,
2130729365,"Campina Grande","BR",117,"R. Fernandes Vieira",2130729365,421,3,"[{""x"":-35.873157,""y"":-7.22303},{""x"":-35.873023,""y"":-7.223546},{""x"":-35.872837,""y"":-7.224233},{""x"":-35.872553,""y"":-7.225327},{""x"":-35.872318,""y"":-7.226251},{""x"":-35.872299,""y"":-7.226321},{""x"":-35.8722,""y"":-7.226716}]",1549973986136,2,"[{""fromNode"":159785062,""ID"":156551001,""toNode"":159785154,""isForward"":true},{""fromNode"":159785154,""ID"":156551013,""toNode"":159785190,""isForward"":true},{""fromNode"":159785190,""ID"":156551042,""toNode"":159785212,""isForward"":true},{""fromNode"":159785212,""ID"":156551058,""toNode"":159785222,""isForward"":true},{""fromNode"":159785222,""ID"":286093001,""toNode"":235980749,""isForward"":true},{""fromNode"":235980749,""ID"":286093002,""toNode"":159785221,""isForward"":true}]",0,2.408333333333333,8.67,"R. Campos Sales","NONE","NONE",1549974782110,2130729365,
2081489140,"Campina Grande","BR",103,"R. Maria Souza Ribeiro",2081489140,1108,2,"[{""x"":-35.879923,""y"":-7.232799},{""x"":-35.879664,""y"":-7.233418},{""x"":-35.879621,""y"":-7.233685},{""x"":-35.879602,""y"":-7.234052},{""x"":-35.879602,""y"":-7.234315},{""x"":-35.87959,""y"":-7.234528},{""x"":-35.879563,""y"":-7.235047},{""x"":-35.879559,""y"":-7.235122},{""x"":-35.879528,""y"":-7.235813},{""x"":-35.879487,""y"":-7.236585},{""x"":-35.87945,""y"":-7.237373},{""x"":-35.8794,""y"":-7.238091},{""x"":-35.87939,""y"":-7.238187},{""x"":-35.87934,""y"":-7.238953},{""x"":-35.879299,""y"":-7.239711},{""x"":-35.87926,""y"":-7.240429},{""x"":-35.879224,""y"":-7.241301},{""x"":-35.879215,""y"":-7.241443},{""x"":-35.879183,""y"":-7.242082},{""x"":-35.879183,""y"":-7.242081},{""x"":-35.879139,""y"":-7.242617},{""x"":-35.879138,""y"":-7.242743}]",1549973986303,2,"[{""fromNode"":159784348,""ID"":156549903,""toNode"":159784489,""isForward"":true},{""fromNode"":159784489,""ID"":156549946,""toNode"":159784493,""isForward"":true},{""fromNode"":159784493,""ID"":207425963,""toNode"":186126635,""isForward"":true},{""fromNode"":186126635,""ID"":207425964,""toNode"":159784358,""isForward"":true},{""fromNode"":159784358,""ID"":236643545,""toNode"":159784362,""isForward"":false},{""fromNode"":159784362,""ID"":303811748,""toNode"":248179359,""isForward"":true},{""fromNode"":248179359,""ID"":303811749,""toNode"":159784365,""isForward"":true},{""fromNode"":159784365,""ID"":156549961,""toNode"":159784370,""isForward"":true},{""fromNode"":159784370,""ID"":156549975,""toNode"":159784373,""isForward"":true},{""fromNode"":159784373,""ID"":198914795,""toNode"":181797892,""isForward"":true},{""fromNode"":181797892,""ID"":198914796,""toNode"":159784433,""isForward"":true},{""fromNode"":159784433,""ID"":200053112,""toNode"":182283854,""isForward"":true},{""fromNode"":182283854,""ID"":200053113,""toNode"":159784440,""isForward"":true},{""fromNode"":159784440,""ID"":156549993,""toNode"":159784444,""isForward"":true},{""fromNode"":159784444,""ID"":313382455,""toNode"":254425271,""isForward"":true},{""fromNode"":254425271,""ID"":313382898,""toNode"":254425368,""isForward"":false},{""fromNode"":254425368,""ID"":313382642,""toNode"":159784460,""isForward"":true},{""fromNode"":159784460,""ID"":356382724,""toNode"":281434477,""isForward"":true},{""fromNode"":281434477,""ID"":356382725,""toNode"":159784456,""isForward"":true}]",0,5.266666666666667,18.96,"R. Vigário Calixto","NONE","NONE",1549974782383,2081489140,
2096693357,"Campina Grande","BR",109,"Pç. da Bandeira",2096693357,367,3,"[{""x"":-35.884952,""y"":-7.218621},{""x"":-35.885331,""y"":-7.217695},{""x"":-35.885462,""y"":-7.217389},{""x"":-35.88567,""y"":-7.217257},{""x"":-35.885607,""y"":-7.217346},{""x"":-35.885578,""y"":-7.217453},{""x"":-35.885477,""y"":-7.217598},{""x"":-35.885256,""y"":-7.218195},{""x"":-35.884968,""y"":-7.218841}]",1549973992125,2,"[{""fromNode"":232781072,""ID"":280980543,""toNode"":159783955,""isForward"":false},{""fromNode"":159783955,""ID"":236831791,""toNode"":159783788,""isForward"":false},{""fromNode"":159783788,""ID"":194260122,""toNode"":178669053,""isForward"":true},{""fromNode"":178669053,""ID"":194260123,""toNode"":178425263,""isForward"":true},{""fromNode"":178425263,""ID"":351077392,""toNode"":278025766,""isForward"":true}]",0,2.352777777777778,8.47,"R. Marquês do Herval","NONE","NONE",1549974786096,2096693357,
2102456336,"Campina Grande","BR",118,"Av. Prof. Almeida Barreto",2102456336,188,4,"[{""x"":-35.901675,""y"":-7.2278},{""x"":-35.901747,""y"":-7.228593},{""x"":-35.901775,""y"":-7.228963},{""x"":-35.901795,""y"":-7.229213},{""x"":-35.901804,""y"":-7.229496}]",1549973998091,1,"[{""fromNode"":159782198,""ID"":156546340,""toNode"":159782267,""isForward"":true},{""fromNode"":159782267,""ID"":189394372,""toNode"":176599224,""isForward"":true},{""fromNode"":176599224,""ID"":189394373,""toNode"":159782196,""isForward"":true}]",0,1.1194444444444445,4.03,"R. Ladislau Rodrigues de Souza","NONE","NONE",1549974789497,2102456336,
2100995144,"Campina Grande","BR",110,"R. Antenor Navarro",2100995144,197,2,"[{""x"":-35.891092,""y"":-7.216822},{""x"":-35.892672,""y"":-7.216399},{""x"":-35.892804,""y"":-7.216338}]",1549973994916,1,"[{""fromNode"":159783335,""ID"":156548021,""toNode"":159783285,""isForward"":true}]",0,1.1194444444444445,4.03,"R. Luís Soares","NONE","NONE",1549974788375,2100995144,
2100987524,"Campina Grande","BR",124,"Av. Janúncio Ferreira",2100987524,410,3,"[{""x"":-35.885922,""y"":-7.215353},{""x"":-35.88546,""y"":-7.214642},{""x"":-35.885407,""y"":-7.214561},{""x"":-35.885338,""y"":-7.214454},{""x"":-35.884957,""y"":-7.213886},{""x"":-35.884885,""y"":-7.213779},{""x"":-35.884549,""y"":-7.213279},{""x"":-35.884275,""y"":-7.212795},{""x"":-35.883981,""y"":-7.2122}]",1549973983046,1,"[{""fromNode"":159783872,""ID"":156548960,""toNode"":159783921,""isForward"":true},{""fromNode"":159783921,""ID"":156549032,""toNode"":159783820,""isForward"":true},{""fromNode"":159783820,""ID"":156549046,""toNode"":159783899,""isForward"":true},{""fromNode"":159783899,""ID"":156549056,""toNode"":159783958,""isForward"":true},{""fromNode"":159783958,""ID"":355753805,""toNode"":281006949,""isForward"":true},{""fromNode"":281006949,""ID"":355753808,""toNode"":159783994,""isForward"":true},{""fromNode"":159783994,""ID"":156549180,""toNode"":159784069,""isForward"":true},{""fromNode"":159784069,""ID"":156549209,""toNode"":159784007,""isForward"":true}]",0,2.2416666666666667,8.07,"R. Vigolvino Wanderley","NONE","NONE",1549974780139,2100987524,
2077375801,"Campina Grande","BR",94,"Av. Floriano Peixoto",2077375801,973,2,"[{""x"":-35.89435,""y"":-7.215541},{""x"":-35.894531,""y"":-7.216173},{""x"":-35.894725,""y"":-7.216953},{""x"":-35.894977,""y"":-7.217956},{""x"":-35.895266,""y"":-7.218961},{""x"":-35.895448,""y"":-7.219768},{""x"":-35.895657,""y"":-7.220603},{""x"":-35.895864,""y"":-7.221418},{""x"":-35.89606,""y"":-7.222204},{""x"":-35.896264,""y"":-7.222966},{""x"":-35.896422,""y"":-7.223593},{""x"":-35.896552,""y"":-7.22406}]",1549973997347,2,"[{""fromNode"":159782900,""ID"":268877681,""toNode"":178073753,""isForward"":true},{""fromNode"":178073753,""ID"":268877682,""toNode"":159782990,""isForward"":true},{""fromNode"":159782990,""ID"":268877683,""toNode"":159782963,""isForward"":true},{""fromNode"":159782963,""ID"":268877684,""toNode"":159782947,""isForward"":true},{""fromNode"":159782947,""ID"":268877685,""toNode"":159782918,""isForward"":true},{""fromNode"":159782918,""ID"":268877686,""toNode"":159782906,""isForward"":true},{""fromNode"":159782906,""ID"":268877687,""toNode"":159782863,""isForward"":true},{""fromNode"":159782863,""ID"":268877688,""toNode"":159782835,""isForward"":true},{""fromNode"":159782835,""ID"":268877689,""toNode"":159782815,""isForward"":true},{""fromNode"":159782815,""ID"":268877690,""toNode"":159782801,""isForward"":true},{""fromNode"":159782801,""ID"":268877691,""toNode"":159782866,""isForward"":true}]",0,4.283333333333333,15.42,"R. Nilo Peçanha","NONE","NONE",1549974493425,2077375801,
2085315988,"Campina Grande","BR",66,"R. Santa Clara",2085315988,520,1,"[{""x"":-35.896894,""y"":-7.219406},{""x"":-35.895448,""y"":-7.219768},{""x"":-35.894022,""y"":-7.220143},{""x"":-35.892339,""y"":-7.220563}]",1549973997442,1,"[{""fromNode"":159782780,""ID"":156547372,""toNode"":159782918,""isForward"":false},{""fromNode"":159782918,""ID"":156547592,""toNode"":159783058,""isForward"":false},{""fromNode"":159783058,""ID"":156547835,""toNode"":159783223,""isForward"":false}]",0,3.147222222222222,11.33,"R. Cap. João Alves de Lira","NONE","NONE",1549974789146,2085315988,
2096695927,"Campina Grande","BR",102,"R. Vigário Calixto",2096695927,262,3,"[{""x"":-35.882161,""y"":-7.230845},{""x"":-35.882455,""y"":-7.22975},{""x"":-35.88273,""y"":-7.22854}]",1549973997413,1,"[{""fromNode"":159784195,""ID"":156549511,""toNode"":159784111,""isForward"":false},{""fromNode"":159784111,""ID"":156549465,""toNode"":159784243,""isForward"":false}]",0,1.6583333333333334,5.970000000000001,"R. Tomás Soares de Souza","NONE","NONE",1549974789306,2096695927,
2100995924,"Campina Grande","BR",74,"Av. João Suassuna",2100995924,477,2,"[{""x"":-35.893562,""y"":-7.218322},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.892804,""y"":-7.216338},{""x"":-35.892286,""y"":-7.215159},{""x"":-35.891918,""y"":-7.21435}]",1549973997479,2,"[{""fromNode"":159783118,""ID"":236944408,""toNode"":159783136,""isForward"":false},{""fromNode"":159783136,""ID"":156547937,""toNode"":159783285,""isForward"":true},{""fromNode"":159783285,""ID"":156548022,""toNode"":159783325,""isForward"":true},{""fromNode"":159783325,""ID"":156548113,""toNode"":159783298,""isForward"":true}]",0,3.4027777777777777,12.25,"R. Antenor Navarro","NONE","NONE",1549973997479,2100995924,
2096697947,"Campina Grande","BR",76,"R. João Florentino de Carvalho",2096697947,453,2,"[{""x"":-35.880453,""y"":-7.218833},{""x"":-35.879837,""y"":-7.219637},{""x"":-35.879676,""y"":-7.219842},{""x"":-35.878593,""y"":-7.221245},{""x"":-35.877972,""y"":-7.22209}]",1549974000886,1,"[{""fromNode"":159784441,""ID"":156549831,""toNode"":159784484,""isForward"":true},{""fromNode"":159784484,""ID"":156549922,""toNode"":159784490,""isForward"":true},{""fromNode"":159784490,""ID"":156549945,""toNode"":159784541,""isForward"":true},{""fromNode"":159784541,""ID"":156550162,""toNode"":159784551,""isForward"":true}]",0,3.5305555555555554,12.709999999999999,"R. Vila Nova da Rainha","NONE","NONE",1549974000888,2096697947,
2100989214,,"BR",95,"Campina Grande",2100989214,1819,2,"[{""x"":-35.910303,""y"":-7.166523},{""x"":-35.909981,""y"":-7.166743},{""x"":-35.909891,""y"":-7.166812},{""x"":-35.909724,""y"":-7.16694},{""x"":-35.909664,""y"":-7.167017},{""x"":-35.909557,""y"":-7.167153},{""x"":-35.909268,""y"":-7.16769},{""x"":-35.909075,""y"":-7.167962},{""x"":-35.908806,""y"":-7.168281},{""x"":-35.90864,""y"":-7.168526},{""x"":-35.908501,""y"":-7.168915},{""x"":-35.908404,""y"":-7.169425},{""x"":-35.908152,""y"":-7.172097},{""x"":-35.908152,""y"":-7.172342},{""x"":-35.908286,""y"":-7.172704},{""x"":-35.908345,""y"":-7.172976},{""x"":-35.908409,""y"":-7.173641},{""x"":-35.908431,""y"":-7.174253},{""x"":-35.908372,""y"":-7.174636},{""x"":-35.908356,""y"":-7.174876},{""x"":-35.908404,""y"":-7.175019},{""x"":-35.908887,""y"":-7.176132},{""x"":-35.908946,""y"":-7.176419},{""x"":-35.908924,""y"":-7.176685},{""x"":-35.908812,""y"":-7.176978},{""x"":-35.908527,""y"":-7.17751},{""x"":-35.908168,""y"":-7.17841},{""x"":-35.908023,""y"":-7.178697},{""x"":-35.907594,""y"":-7.179304},{""x"":-35.9061,""y"":-7.181308}]",1549973986020,7,"[{""fromNode"":208913153,""ID"":244896254,""toNode"":208913258,""isForward"":false},{""fromNode"":208913258,""ID"":244896253,""toNode"":208912716,""isForward"":false},{""fromNode"":208912716,""ID"":244895480,""toNode"":208912745,""isForward"":false},{""fromNode"":208912745,""ID"":244895479,""toNode"":208635421,""isForward"":false}]",0,7.711111111111111,27.76,"PB-113","NONE","NONE",1549974781923,2100989214,"Campinote"
2096690697,,"BR",90,"Lagoa Seca",2096690697,1716,2,"[{""x"":-35.865414,""y"":-7.182668},{""x"":-35.865003,""y"":-7.181095},{""x"":-35.86482,""y"":-7.180355},{""x"":-35.864683,""y"":-7.179916},{""x"":-35.864606,""y"":-7.179724},{""x"":-35.864394,""y"":-7.179341},{""x"":-35.863908,""y"":-7.178548},{""x"":-35.863745,""y"":-7.178322},{""x"":-35.863605,""y"":-7.178165},{""x"":-35.863423,""y"":-7.178005},{""x"":-35.863187,""y"":-7.177832},{""x"":-35.860706,""y"":-7.176289},{""x"":-35.860491,""y"":-7.176127},{""x"":-35.860298,""y"":-7.175932},{""x"":-35.860148,""y"":-7.175749},{""x"":-35.860035,""y"":-7.175546},{""x"":-35.859936,""y"":-7.175318},{""x"":-35.85988,""y"":-7.175105},{""x"":-35.859837,""y"":-7.17486},{""x"":-35.859815,""y"":-7.17458},{""x"":-35.859805,""y"":-7.174176},{""x"":-35.85982,""y"":-7.17162},{""x"":-35.859799,""y"":-7.170971},{""x"":-35.859745,""y"":-7.170465},{""x"":-35.859638,""y"":-7.169965},{""x"":-35.859485,""y"":-7.169473}]",1549973988614,6,"[{""fromNode"":228019575,""ID"":308499718,""toNode"":251204070,""isForward"":true},{""fromNode"":251204070,""ID"":308499719,""toNode"":177115494,""isForward"":true}]",0,8.83611111111111,31.81,"BR-104","NONE","NONE",1549976059897,2096690697,"Lagoa Seca"
2081709440,"Campina Grande","BR",114,"R. Projetada XXX",2081709440,208,3,"[{""x"":-35.934353,""y"":-7.261439},{""x"":-35.933881,""y"":-7.261394},{""x"":-35.933422,""y"":-7.26135},{""x"":-35.932967,""y"":-7.261307},{""x"":-35.932468,""y"":-7.261259}]",1549974100638,1,"[{""fromNode"":232573295,""ID"":280655128,""toNode"":232573810,""isForward"":false},{""fromNode"":232573810,""ID"":280655138,""toNode"":232573816,""isForward"":false},{""fromNode"":232573816,""ID"":280655145,""toNode"":232573820,""isForward"":false},{""fromNode"":232573820,""ID"":280655144,""toNode"":232573292,""isForward"":false}]",0,1.4777777777777779,5.32,"R. Projetada XVI","NONE","NONE",1549974392471,2081709440,
2074906822,"Campina Grande","BR",126,"R. Tavares Cavalcante",2074906822,585,3,"[{""x"":-35.883789,""y"":-7.219467},{""x"":-35.882705,""y"":-7.218964},{""x"":-35.881625,""y"":-7.218471},{""x"":-35.881161,""y"":-7.218259},{""x"":-35.880479,""y"":-7.217933},{""x"":-35.879879,""y"":-7.217663},{""x"":-35.879268,""y"":-7.217368},{""x"":-35.878979,""y"":-7.217243}]",1549974097990,2,"[{""fromNode"":159784052,""ID"":156549311,""toNode"":159784142,""isForward"":true},{""fromNode"":159784142,""ID"":278313364,""toNode"":231104505,""isForward"":true},{""fromNode"":231104505,""ID"":278313365,""toNode"":159784271,""isForward"":true},{""fromNode"":159784271,""ID"":156549719,""toNode"":159784411,""isForward"":true},{""fromNode"":159784411,""ID"":156549826,""toNode"":159784479,""isForward"":true},{""fromNode"":159784479,""ID"":156550017,""toNode"":159784596,""isForward"":true}]",0,3.227777777777778,11.620000000000001,"Av. Mal. Floriano Peixoto","NONE","NONE",1549975080300,2074906822,
2103157256,"Campina Grande","BR",115,"R. Vila Nova da Rainha",2103157256,755,3,"[{""x"":-35.87613,""y"":-7.217489},{""x"":-35.876034,""y"":-7.217661},{""x"":-35.875932,""y"":-7.218033},{""x"":-35.875649,""y"":-7.219269},{""x"":-35.875522,""y"":-7.2195},{""x"":-35.875361,""y"":-7.219695},{""x"":-35.875186,""y"":-7.219905},{""x"":-35.875104,""y"":-7.220051},{""x"":-35.875082,""y"":-7.220263},{""x"":-35.87513,""y"":-7.220629},{""x"":-35.875359,""y"":-7.221597},{""x"":-35.875423,""y"":-7.221751},{""x"":-35.875551,""y"":-7.221902},{""x"":-35.875689,""y"":-7.22201},{""x"":-35.87598,""y"":-7.22215},{""x"":-35.876271,""y"":-7.222263},{""x"":-35.877462,""y"":-7.222715}]",1549974494610,6,"[{""fromNode"":173905525,""ID"":183088240,""toNode"":159784836,""isForward"":true},{""fromNode"":159784836,""ID"":156550633,""toNode"":159784951,""isForward"":true},{""fromNode"":159784951,""ID"":360222478,""toNode"":159784980,""isForward"":true},{""fromNode"":159784980,""ID"":156550701,""toNode"":159784937,""isForward"":true},{""fromNode"":159784937,""ID"":156550579,""toNode"":159784795,""isForward"":true},{""fromNode"":159784795,""ID"":156550350,""toNode"":159784556,""isForward"":true}]",0,4.036111111111111,14.530000000000001,"R. Giló Guedes","NONE","NONE",1549974783340,2103157256,
2096916627,"Campina Grande","BR",81,"R. Vila Nova da Rainha",2096916627,406,2,"[{""x"":-35.883317,""y"":-7.220332},{""x"":-35.882118,""y"":-7.220234},{""x"":-35.880565,""y"":-7.219993},{""x"":-35.880409,""y"":-7.219971},{""x"":-35.879676,""y"":-7.219842}]",1549974106719,1,"[{""fromNode"":159784144,""ID"":156549379,""toNode"":159784197,""isForward"":true},{""fromNode"":159784197,""ID"":156549581,""toNode"":159784322,""isForward"":true},{""fromNode"":159784322,""ID"":156549812,""toNode"":159784471,""isForward"":true},{""fromNode"":159784471,""ID"":156549844,""toNode"":159784490,""isForward"":true}]",0,3.1333333333333333,11.28,"R. Cel. João Lourenço Porto","NONE","NONE",1549974494641,2096916627,
2083335659,"Campina Grande","BR",66,"Av. João Suassuna",2083335659,477,2,"[{""x"":-35.893562,""y"":-7.218322},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.892804,""y"":-7.216338},{""x"":-35.892286,""y"":-7.215159},{""x"":-35.891918,""y"":-7.21435}]",1549974397223,2,"[{""fromNode"":159783118,""ID"":236944408,""toNode"":159783136,""isForward"":false},{""fromNode"":159783136,""ID"":156547937,""toNode"":159783285,""isForward"":true},{""fromNode"":159783285,""ID"":156548022,""toNode"":159783325,""isForward"":true},{""fromNode"":159783325,""ID"":156548113,""toNode"":159783298,""isForward"":true}]",0,3.6,12.96,"R. Antenor Navarro","NONE","NONE",1549974493245,2083335659,
