"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","provider","providerId","pubMillis","reliability","reportBy","reportDescription","reportMood","reportRating","roadType","showFacebookPic","speed","street","subtype","type","uuid","wazeData","imageId","imageUrl","nearBy"
"alert-642521649/ba849006-9beb-3320-9da9-811fde339717","Recife","[{""reportBy"":"""",""reportMillis"":1549972701020,""isThumbsUp"":true}]",0,"BR","alert-642521649/ba849006-9beb-3320-9da9-811fde339717",false,false,"{""x"":-34.890686,""y"":-8.097499}",357,0,0,1,,,1549972099909,6,,,10,2,2,false,0,"Via Mangue","JAM_STAND_STILL_TRAFFIC","JAM","ba849006-9beb-3320-9da9-811fde339717","world,-34.890686,-8.097499,ba849006-9beb-3320-9da9-811fde339717,642521649",,,
"alert-651721654/82b8d8a2-05b5-3bfa-ae34-6f8f2e9a47e3","Recife","[{""reportBy"":"""",""reportMillis"":1549972372164,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549972967897,""isThumbsUp"":false},{""reportBy"":""LanaBuarque"",""reportMillis"":1549973204528,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549973229014,""isThumbsUp"":false},{""reportBy"":""JoseMiguelGrasa"",""reportMillis"":1549973416234,""isThumbsUp"":false}]",2,"BR","alert-651721654/82b8d8a2-05b5-3bfa-ae34-6f8f2e9a47e3",false,false,"{""x"":-34.891434,""y"":-8.095872}",309,5,0,0,,,1549972156983,10,,,10,2,2,false,0,"Via Mangue","JAM_STAND_STILL_TRAFFIC","JAM","82b8d8a2-05b5-3bfa-ae34-6f8f2e9a47e3","world,-34.891434,-8.095872,82b8d8a2-05b5-3bfa-ae34-6f8f2e9a47e3,651721654",,,
"alert-636549712/682594c2-48ac-3a48-ab64-58495e649488","Recife","[]",0,"BR","alert-636549712/682594c2-48ac-3a48-ab64-58495e649488",false,false,"{""x"":-34.883328,""y"":-8.09674}",14,0,0,0,,,1549972201144,5,"JaksonJeronino",,1,4,2,false,0,"Av. Boa Viagem","JAM_HEAVY_TRAFFIC","JAM","682594c2-48ac-3a48-ab64-58495e649488","world,-34.883328,-8.09674,682594c2-48ac-3a48-ab64-58495e649488,636549712",,,
"alert-638089521/971e0232-17f0-3526-ab67-6eecb91b3bda","Recife","[{""reportBy"":""AyrtonTGI88"",""reportMillis"":1549972471861,""isThumbsUp"":true}]",0,"BR","alert-638089521/971e0232-17f0-3526-ab67-6eecb91b3bda",false,false,"{""x"":-34.883545,""y"":-8.097544}",15,0,0,1,,,1549972453628,6,,,1,2,2,false,0,"Av. Boa Viagem","JAM_STAND_STILL_TRAFFIC","JAM","971e0232-17f0-3526-ab67-6eecb91b3bda","world,-34.883545,-8.097544,971e0232-17f0-3526-ab67-6eecb91b3bda,638089521",,,
"alert-647608236/030816dc-b686-3cd1-a877-1d8c6b0d78d4","Recife","[]",0,"BR","alert-647608236/030816dc-b686-3cd1-a877-1d8c6b0d78d4",false,false,"{""x"":-34.882164,""y"":-8.092165}",12,0,0,0,,,1549972589553,5,"caioribas86",,8,2,2,false,0,"Av. Boa Viagem","JAM_HEAVY_TRAFFIC","JAM","030816dc-b686-3cd1-a877-1d8c6b0d78d4","world,-34.882164,-8.092165,030816dc-b686-3cd1-a877-1d8c6b0d78d4,647608236",,,
"alert-641429629/901d70de-be15-3de2-af71-4594a9ac35ec","Recife","[{""reportBy"":"""",""reportMillis"":1549972725620,""isThumbsUp"":true}]",0,"BR","alert-641429629/901d70de-be15-3de2-af71-4594a9ac35ec",false,false,"{""x"":-34.883378,""y"":-8.088771}",317,0,0,1,,,1549972597433,6,,,1,0,2,false,0,"Av. Antônio de Góes - Pista Norte","JAM_STAND_STILL_TRAFFIC","JAM","901d70de-be15-3de2-af71-4594a9ac35ec","world,-34.883378,-8.088771,901d70de-be15-3de2-af71-4594a9ac35ec,641429629",,,
"alert-638229831/8cc82b27-bcfb-3f58-ac0a-e3cca02e3c22","Recife","[{""reportMillis"":1549972705287,""isThumbsUp"":true}]",0,"BR","alert-638229831/8cc82b27-bcfb-3f58-ac0a-e3cca02e3c22",false,false,"{""x"":-34.88232,""y"":-8.09239}",356,0,0,1,,,1549972624330,6,"JaksonJeronino",,1,4,1,false,0,,"JAM_HEAVY_TRAFFIC","JAM","8cc82b27-bcfb-3f58-ac0a-e3cca02e3c22","world,-34.88232,-8.09239,8cc82b27-bcfb-3f58-ac0a-e3cca02e3c22,638229831",,,
"alert-635567753/16362ae2-fe4e-337c-a0b3-a18c8d1c5d51","Recife","[{""reportBy"":"""",""reportMillis"":1549970598375,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549970619683,""isThumbsUp"":true},{""reportBy"":""mikecharliedelta"",""reportMillis"":1549970644566,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549970822030,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549970960904,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971328771,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971337457,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971466262,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971471407,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971499698,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971505776,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971608770,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971748819,""isThumbsUp"":true},{""reportBy"":""MarlianMedeiross"",""reportMillis"":1549971813263,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972108066,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972387963,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972974202,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973112646,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973137029,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973160463,""isThumbsUp"":true}]",5,"BR","alert-635567753/16362ae2-fe4e-337c-a0b3-a18c8d1c5d51",false,false,"{""x"":-34.888883,""y"":-8.087611}",46,0,0,20,,,1549970540252,10,,,50,2,2,false,0,"R. Manoel de Brito","POLICE_VISIBLE","POLICE","16362ae2-fe4e-337c-a0b3-a18c8d1c5d51","world,-34.888883,-8.087611,16362ae2-fe4e-337c-a0b3-a18c8d1c5d51,635567753",,,
"alert-643329468/727a12f6-5c3f-3212-821d-d09d8e94283c","Recife","[{""reportBy"":"""",""reportMillis"":1549972336243,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549972354841,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549972367981,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549972478373,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549972662117,""isThumbsUp"":false}]",2,"BR","alert-643329468/727a12f6-5c3f-3212-821d-d09d8e94283c",false,false,"{""x"":-34.883758,""y"":-8.091586}",6,5,0,0,,,1549971206389,10,,,34,0,2,false,0,"Av. Conselheiro Aguiar","JAM_STAND_STILL_TRAFFIC","JAM","727a12f6-5c3f-3212-821d-d09d8e94283c","world,-34.883758,-8.091586,727a12f6-5c3f-3212-821d-d09d8e94283c,643329468",,,
"alert-640068480/423218d2-f30e-3454-9ed7-0c3ba8ee0c9e","Recife","[]",0,"BR","alert-640068480/423218d2-f30e-3454-9ed7-0c3ba8ee0c9e",false,false,"{""x"":-34.885322,""y"":-8.086921}",317,0,0,0,,,1549971326203,5,,,34,0,2,false,0,"Av. Antônio de Góes - Pista Sul","JAM_HEAVY_TRAFFIC","JAM","423218d2-f30e-3454-9ed7-0c3ba8ee0c9e","world,-34.885322,-8.086921,423218d2-f30e-3454-9ed7-0c3ba8ee0c9e,640068480",,,
"alert-646101397/2c2d2245-05b4-3976-8b36-d6340f33e442","Recife","[]",0,"BR","alert-646101397/2c2d2245-05b4-3976-8b36-d6340f33e442",false,false,"{""x"":-34.882955,""y"":-8.091144}",136,0,0,0,,,1549971331475,5,,,10,2,1,false,0,"Av. Herculano Bandeira","JAM_MODERATE_TRAFFIC","JAM","2c2d2245-05b4-3976-8b36-d6340f33e442","world,-34.882955,-8.091144,2c2d2245-05b4-3976-8b36-d6340f33e442,646101397",,,
"alert-640128480/157207eb-9c1d-321b-bf8a-3a1453de4af6","Recife","[{""reportBy"":"""",""reportMillis"":1549972096432,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972112537,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972200224,""isThumbsUp"":true}]",1,"BR","alert-640128480/157207eb-9c1d-321b-bf8a-3a1453de4af6",false,false,"{""x"":-34.889592,""y"":-8.088146}",65,0,0,3,,,1549971621592,8,,,10,2,2,false,0,,"JAM_STAND_STILL_TRAFFIC","JAM","157207eb-9c1d-321b-bf8a-3a1453de4af6","world,-34.889592,-8.088146,157207eb-9c1d-321b-bf8a-3a1453de4af6,640128480",,,
"alert-651721594/b6c3f765-9587-38d6-bd06-8d4e33686d4b","Recife","[{""reportBy"":"""",""reportMillis"":1549972853862,""isThumbsUp"":false}]",0,"BR","alert-651721594/b6c3f765-9587-38d6-bd06-8d4e33686d4b",false,false,"{""x"":-34.883999,""y"":-8.093183}",14,1,0,0,,,1549971637949,6,,,1,1,2,false,0,"Av. Conselheiro Aguiar","JAM_HEAVY_TRAFFIC","JAM","b6c3f765-9587-38d6-bd06-8d4e33686d4b","world,-34.883999,-8.093183,b6c3f765-9587-38d6-bd06-8d4e33686d4b,651721594",,,
"alert-649053974/406e16f1-c4f0-3a16-95fd-7231b82e75a1","Recife","[{""reportBy"":"""",""reportMillis"":1549831881397,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549836582856,""isThumbsUp"":true},{""reportBy"":""edubarmel"",""reportMillis"":1549887530913,""isThumbsUp"":true},{""reportMillis"":1549916865647,""isThumbsUp"":true}]",2,"BR","alert-649053974/406e16f1-c4f0-3a16-95fd-7231b82e75a1",false,false,"{""x"":-34.980856,""y"":-8.030345}",340,0,0,4,,,1549802939743,9,,,24,3,,false,0,"R. Expedicionário Eurides Fernandes","HAZARD_ON_ROAD_POT_HOLE","HAZARD","406e16f1-c4f0-3a16-95fd-7231b82e75a1","world,-34.980856,-8.030345,406e16f1-c4f0-3a16-95fd-7231b82e75a1,649053974",,,
"alert-636621207/458b1192-afc7-3fa9-8c0b-ae1050e643d6","Camaragibe","[{""reportBy"":""DiegoTTaylor"",""reportMillis"":1549764365602,""isThumbsUp"":true},{""reportMillis"":1549834023618,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549878261326,""isThumbsUp"":true},{""reportMillis"":1549908145151,""isThumbsUp"":true}]",2,"BR","alert-636621207/458b1192-afc7-3fa9-8c0b-ae1050e643d6",false,false,"{""x"":-34.982641,""y"":-8.018609}",71,0,0,4,,,1549748527770,9,,,8,2,1,false,0,"R. Rafael Barbosa","HAZARD_ON_ROAD_POT_HOLE","HAZARD","458b1192-afc7-3fa9-8c0b-ae1050e643d6","world,-34.982641,-8.018609,458b1192-afc7-3fa9-8c0b-ae1050e643d6,636621207",,,
"alert-626981783/2f9699d3-41ab-3450-a0b7-989aa102d0aa","Camaragibe","[{""reportBy"":"""",""reportMillis"":1549814254417,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549814303370,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549820551822,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549820753329,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549834584612,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549907774573,""isThumbsUp"":true}]",2,"BR","alert-626981783/2f9699d3-41ab-3450-a0b7-989aa102d0aa",false,false,"{""x"":-34.982738,""y"":-8.022625}",170,0,0,6,,,1549749335528,10,"leonardojunior081190",,10,0,2,false,0,"R. Pio X","HAZARD_ON_ROAD_POT_HOLE","HAZARD","2f9699d3-41ab-3450-a0b7-989aa102d0aa","world,-34.982738,-8.022625,2f9699d3-41ab-3450-a0b7-989aa102d0aa,626981783",,,
"alert-631424080/ce16491b-b056-3425-9428-d822f1a1f212","Recife","[{""reportBy"":"""",""reportMillis"":1549763542667,""isThumbsUp"":true},{""reportBy"":""coranzinho"",""reportMillis"":1549788173791,""isThumbsUp"":true},{""reportBy"":""LCAN00"",""reportMillis"":1549795384983,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549801790805,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549806022227,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549806075386,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549812582400,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549813825202,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549814698908,""isThumbsUp"":true},{""reportBy"":""MacielSama"",""reportMillis"":1549846267686,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549876414254,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549891191644,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549892084768,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549896974908,""isThumbsUp"":true},{""reportBy"":""LuizJose"",""reportMillis"":1549907502547,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549915049645,""isThumbsUp"":true},{""reportBy"":""g_gak95"",""reportMillis"":1549922380478,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549932419217,""isThumbsUp"":true}]",5,"BR","alert-631424080/ce16491b-b056-3425-9428-d822f1a1f212",false,false,"{""x"":-34.993875,""y"":-8.035838}",330,0,0,18,,,1549761532030,10,"JAM86de10",,24,1,2,false,0,"Av. Timbó","HAZARD_ON_ROAD_POT_HOLE","HAZARD","ce16491b-b056-3425-9428-d822f1a1f212","world,-34.993875,-8.035838,ce16491b-b056-3425-9428-d822f1a1f212,631424080",,,
"alert-631684310/1cfc601e-c752-3202-9218-5be772c037d8","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1549777210566,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549809598190,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549835455818,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549849899931,""isThumbsUp"":true},{""reportMillis"":1549850304343,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549854983495,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549876154966,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549876628505,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549876970898,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549877413327,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549877733380,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549878108798,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549878209982,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549880798835,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549881129518,""isThumbsUp"":true},{""reportBy"":""DavidsonOliveira30"",""reportMillis"":1549881152032,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549881349154,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549903283644,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549922584340,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549923893427,""isThumbsUp"":true},{""reportMillis"":1549965751735,""isThumbsUp"":true},{""reportBy"":""esojv"",""reportMillis"":1549966068121,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549966719664,""isThumbsUp"":true}]",5,"BR","alert-631684310/1cfc601e-c752-3202-9218-5be772c037d8",false,false,"{""x"":-34.98808,""y"":-8.079703}",77,0,0,23,,,1549767525516,10,,,10,2,4,false,0,,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","1cfc601e-c752-3202-9218-5be772c037d8","world,-34.98808,-8.079703,1cfc601e-c752-3202-9218-5be772c037d8,631684310",,,
"alert-635715903/01b19301-07f3-34f5-bcc6-2eda1328eaf2","Camaragibe","[{""reportBy"":""JorgeSilva02"",""reportMillis"":1549895184640,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549899533402,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549906828188,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549907576156,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549964858486,""isThumbsUp"":true}]",2,"BR","alert-635715903/01b19301-07f3-34f5-bcc6-2eda1328eaf2",false,false,"{""x"":-34.992565,""y"":-8.022641}",78,0,0,5,,,1549893441251,10,,,10,2,,false,0,"Av. Dr. Belmino Correia","HAZARD_ON_ROAD_POT_HOLE","HAZARD","01b19301-07f3-34f5-bcc6-2eda1328eaf2","world,-34.992565,-8.022641,01b19301-07f3-34f5-bcc6-2eda1328eaf2,635715903",,,
"alert-622826924/ee8229aa-ce8e-3cee-8b82-6ab93c7d0ab3","Recife","[]",0,"BR","alert-622826924/ee8229aa-ce8e-3cee-8b82-6ab93c7d0ab3",false,false,"{""x"":-34.942704,""y"":-8.071858}",0,0,0,0,,,1549370113903,6,"JoaoNogueiraJr","Obras",0,0,,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","ee8229aa-ce8e-3cee-8b82-6ab93c7d0ab3","world,-34.942704,-8.071858,ee8229aa-ce8e-3cee-8b82-6ab93c7d0ab3,622826924",,,
"alert-607232040/f4c318fd-2d42-3f0d-be29-0a96e99440d5","Recife","[{""reportBy"":"""",""reportMillis"":1549397107329,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549401129163,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549402296588,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549411592028,""isThumbsUp"":true},{""reportMillis"":1549416996372,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549418112734,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549448332848,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549448347504,""isThumbsUp"":true},{""reportBy"":""fernandoantduda"",""reportMillis"":1549452990719,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549454780315,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549455025080,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549461753188,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549461854528,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549463787935,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549479980498,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549488015165,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549488107004,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549501440748,""isThumbsUp"":true},{""reportBy"":""WolfRoadStreet"",""reportMillis"":1549504092693,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549532141458,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549546466720,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549559845242,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549564540147,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549566415623,""isThumbsUp"":true},{""reportBy"":""Larita0615"",""reportMillis"":1549568694095,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549576064883,""isThumbsUp"":true},{""reportBy"":""Lidiceemout"",""reportMillis"":1549579183343,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549579216401,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549580316846,""isThumbsUp"":true},{""reportBy"":""Jeednaldo19"",""reportMillis"":1549620481088,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549620539632,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549628903278,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549648877501,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549653591443,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549659637987,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549659694157,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549665061309,""isThumbsUp"":true},{""reportBy"":""ViniciusNevesNinja9"",""reportMillis"":1549665824783,""isThumbsUp"":true},{""reportMillis"":1549668666298,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549711558116,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549721748692,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549721831987,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549721886690,""isThumbsUp"":true},{""reportMillis"":1549734215090,""isThumbsUp"":true},{""reportBy"":""Jonhprisma2019"",""reportMillis"":1549745304777,""isThumbsUp"":true},{""reportBy"":""Licoaldo"",""reportMillis"":1549752195374,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549763901567,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549803192807,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549804913014,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549815181377,""isThumbsUp"":true},{""reportBy"":""atylafalcaotrader"",""reportMillis"":1549819141568,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549836175062,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549838965877,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549842145490,""isThumbsUp"":true},{""reportBy"":""CarloLimaBV"",""reportMillis"":1549879605064,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549882130748,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549883008228,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549885875384,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549886197301,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549909121019,""isThumbsUp"":true},{""reportBy"":""luciospeed16"",""reportMillis"":1549909432587,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549914175969,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549916025413,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549918060116,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549919311012,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920889801,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549922074665,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549922113877,""isThumbsUp"":true},{""reportMillis"":1549931490666,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549932069099,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549968639989,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973719640,""isThumbsUp"":true}]",5,"BR","alert-607232040/f4c318fd-2d42-3f0d-be29-0a96e99440d5",true,false,"{""x"":-34.961863,""y"":-8.073357}",254,1,0,71,,,1549395102872,10,"Adegilson12",,49,2,6,false,0,"BR-232","HAZARD_ON_ROAD_POT_HOLE","HAZARD","f4c318fd-2d42-3f0d-be29-0a96e99440d5","world,-34.961863,-8.073357,f4c318fd-2d42-3f0d-be29-0a96e99440d5,607232040",,,
"alert-603939989/33537a0c-aa95-330b-b7c2-1dd5378b7c33","Recife","[{""reportBy"":""JJ_Filho7"",""reportMillis"":1549242187086,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549317640058,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549319283035,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549384684362,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549397762606,""isThumbsUp"":true},{""reportBy"":""CristianoLessaLol"",""reportMillis"":1549398043701,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549398677686,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549449256612,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549455533922,""isThumbsUp"":true},{""reportBy"":""ProfProc"",""reportMillis"":1549487504868,""isThumbsUp"":true},{""reportBy"":""ligeirinhof"",""reportMillis"":1549489995139,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549532688453,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549585151702,""isThumbsUp"":true},{""reportMillis"":1549618363291,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549634572400,""isThumbsUp"":true},{""reportBy"":""felipe2604lacerda"",""reportMillis"":1549636314406,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549657479214,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549712437125,""isThumbsUp"":true},{""reportMillis"":1549714251293,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549714343610,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549717505781,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549718519326,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549719015880,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549719559935,""isThumbsUp"":true},{""reportBy"":""Reyferday"",""reportMillis"":1549720886479,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549723030505,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549723475314,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549724706922,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549725112026,""isThumbsUp"":true},{""reportBy"":""coranzinho"",""reportMillis"":1549729913375,""isThumbsUp"":true},{""reportBy"":""mateuscsa"",""reportMillis"":1549730365905,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549752232060,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549757654072,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549790607257,""isThumbsUp"":true},{""reportBy"":""JottaTrader"",""reportMillis"":1549807007509,""isThumbsUp"":true},{""reportMillis"":1549875726561,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549888846836,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549901667400,""isThumbsUp"":false},{""reportBy"":""JBMValenca"",""reportMillis"":1549927821976,""isThumbsUp"":true}]",5,"BR","alert-603939989/33537a0c-aa95-330b-b7c2-1dd5378b7c33",false,false,"{""x"":-34.937,""y"":-8.075093}",119,1,0,38,,,1549233416477,10,"AlexandreMagnoPeaceful07",,50,3,2,false,0,,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","33537a0c-aa95-330b-b7c2-1dd5378b7c33","world,-34.937,-8.075093,33537a0c-aa95-330b-b7c2-1dd5378b7c33,603939989",,,
