"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","blockDescription","blockExpiration","blockStartTime","blockType","blockUpdate","blockingAlertID","blockingAlertUuid","causeAlert","startNode"
453168232,"Curitiba","BR",105,"R. Salvador José Correia Coelho",453168232,183,3,"[{""x"":-49.35423,""y"":-25.450388},{""x"":-49.353716,""y"":-25.451969}]",1550407515469,2,"[{""fromNode"":161128117,""ID"":242416483,""toNode"":207351015,""isForward"":false}]",0,1.3833333333333333,4.98,"R. Robert Redzimski","NONE","NONE",1550407515470,453168232,,,,,,,,,
435209325,"Curitiba","BR",326,"R. Ulisses Kendrick de Moraes",435209325,305,4,"[{""x"":-49.309638,""y"":-25.480999},{""x"":-49.30962,""y"":-25.482437},{""x"":-49.309631,""y"":-25.483753}]",1550407516770,1,"[{""fromNode"":161140089,""ID"":158572580,""toNode"":161140091,""isForward"":true},{""fromNode"":161140091,""ID"":158572577,""toNode"":161140103,""isForward"":true}]",0,0.8166666666666667,2.94,"R. Francisco Moro","NONE","NONE",1550408385421,435209325,,,,,,,,,
457041814,"Curitiba","BR",108,"R. Prof. Dário Veloso",457041814,257,3,"[{""x"":-49.291571,""y"":-25.461778},{""x"":-49.291314,""y"":-25.460643},{""x"":-49.291025,""y"":-25.459512}]",1550407516841,1,"[{""fromNode"":161145583,""ID"":323281971,""toNode"":161145418,""isForward"":true},{""fromNode"":161145418,""ID"":158580078,""toNode"":161145472,""isForward"":false}]",0,1.761111111111111,6.34,"R. Cândido Xavier","NONE","NONE",1550408385521,457041814,,,,,,,,,
453169952,"Curitiba","BR",76,"R. Alferes Ângelo Sampaio",453169952,844,2,"[{""x"":-49.295152,""y"":-25.440436},{""x"":-49.294428,""y"":-25.440159},{""x"":-49.293933,""y"":-25.43997},{""x"":-49.292655,""y"":-25.439454},{""x"":-49.291227,""y"":-25.438894},{""x"":-49.289368,""y"":-25.438156},{""x"":-49.287457,""y"":-25.4374}]",1550407517360,2,"[{""fromNode"":161144470,""ID"":318646021,""toNode"":257750022,""isForward"":true},{""fromNode"":257750022,""ID"":318646026,""toNode"":161144783,""isForward"":true},{""fromNode"":161144783,""ID"":158579131,""toNode"":161145099,""isForward"":true},{""fromNode"":161145099,""ID"":158579574,""toNode"":161145389,""isForward"":true},{""fromNode"":161145389,""ID"":158580089,""toNode"":161145746,""isForward"":true},{""fromNode"":161145746,""ID"":236328310,""toNode"":203422201,""isForward"":true}]",0,4.858333333333333,17.490000000000002,"Av. Vicente Machado","NONE","NONE",1550407517364,453169952,,,,,,,,,
453169962,"Curitiba","BR",85,"Av. dos Estados",453169962,249,3,"[{""x"":-49.286943,""y"":-25.464475},{""x"":-49.28579,""y"":-25.464906},{""x"":-49.28466,""y"":-25.465348}]",1550407517366,1,"[{""fromNode"":161146486,""ID"":158581565,""toNode"":161146726,""isForward"":true},{""fromNode"":161146726,""ID"":293623572,""toNode"":161147016,""isForward"":true}]",0,1.9444444444444444,7,"R. Mato Grosso","NONE","NONE",1550408385969,453169962,,,,,,,,,
472655286,"Curitiba","BR",96,"R. Manife Tacla",472655286,378,3,"[{""x"":-49.283038,""y"":-25.391587},{""x"":-49.281996,""y"":-25.39137},{""x"":-49.28094,""y"":-25.391157},{""x"":-49.279393,""y"":-25.390801}]",1550407517442,1,"[{""fromNode"":161147720,""ID"":158583098,""toNode"":161147751,""isForward"":false},{""fromNode"":161147751,""ID"":187508417,""toNode"":161148036,""isForward"":false},{""fromNode"":161148036,""ID"":158584036,""toNode"":161148376,""isForward"":false}]",0,2.5555555555555554,9.2,"R. Humberto de Campos","NONE","NONE",1550408386055,472655286,,,,,,,,,
457410320,"Curitiba","BR",92,"Av. Pres. Kennedy",457410320,597,3,"[{""x"":-49.276499,""y"":-25.456462},{""x"":-49.275171,""y"":-25.456965},{""x"":-49.274248,""y"":-25.457313},{""x"":-49.27381,""y"":-25.45747},{""x"":-49.27367,""y"":-25.457521},{""x"":-49.272477,""y"":-25.457974},{""x"":-49.271749,""y"":-25.458252},{""x"":-49.271011,""y"":-25.458525}]",1550407517472,1,"[{""fromNode"":161149272,""ID"":158585956,""toNode"":161149668,""isForward"":true},{""fromNode"":161149668,""ID"":158586571,""toNode"":161150091,""isForward"":true},{""fromNode"":161150091,""ID"":316805982,""toNode"":256571869,""isForward"":true},{""fromNode"":256571869,""ID"":316805983,""toNode"":161150479,""isForward"":true},{""fromNode"":161150479,""ID"":158587255,""toNode"":161150539,""isForward"":true},{""fromNode"":161150539,""ID"":158587798,""toNode"":161150900,""isForward"":true},{""fromNode"":161150900,""ID"":158588098,""toNode"":161151049,""isForward"":true}]",0,3.2111111111111112,11.56,"R. Francisco Negrão","NONE","NONE",1550408385953,457410320,,,,,,,,,
457323011,"Curitiba","BR",155,"Al. Júlia da Costa",457323011,153,4,"[{""x"":-49.278809,""y"":-25.426034},{""x"":-49.277731,""y"":-25.427007}]",1550407517638,1,"[{""fromNode"":161148799,""ID"":158584948,""toNode"":161149005,""isForward"":false}]",0,0.8444444444444444,3.04,"R. Kellers","NONE","NONE",1550408464606,457323011,,,,,,,,,
453171002,"Curitiba","BR",77,"R. Visconde de Nácar",453171002,468,2,"[{""x"":-49.281787,""y"":-25.435177},{""x"":-49.281528,""y"":-25.435075},{""x"":-49.279176,""y"":-25.434141},{""x"":-49.277512,""y"":-25.433488}]",1550407517998,2,"[{""fromNode"":282431159,""ID"":357921723,""toNode"":161147834,""isForward"":true},{""fromNode"":161147834,""ID"":345492787,""toNode"":161148188,""isForward"":false},{""fromNode"":161148188,""ID"":158584753,""toNode"":161148874,""isForward"":true}]",0,3.5083333333333333,12.63,"Av. Vicente Machado","NONE","NONE",1550407518000,453171002,,,,,,,,,
472656166,"Curitiba","BR",75,"R. André de Barros",472656166,378,3,"[{""x"":-49.272907,""y"":-25.43113},{""x"":-49.272683,""y"":-25.431583},{""x"":-49.272256,""y"":-25.432454},{""x"":-49.271796,""y"":-25.433374},{""x"":-49.271372,""y"":-25.434238}]",1550407517972,2,"[{""fromNode"":161150677,""ID"":158587584,""toNode"":161150532,""isForward"":true},{""fromNode"":161150532,""ID"":158587703,""toNode"":161150773,""isForward"":true},{""fromNode"":161150773,""ID"":158587883,""toNode"":161150911,""isForward"":true},{""fromNode"":161150911,""ID"":158588074,""toNode"":161151013,""isForward"":true}]",0,3.0972222222222223,11.15,"Al. Dr. Muricy","NONE","NONE",1550407517973,472656166,,,,,,,,,
468771059,"Curitiba","BR",63,"Av. Visc. de Guarapuava - Pista Esq.",468771059,315,2,"[{""x"":-49.27136,""y"":-25.44107},{""x"":-49.271985,""y"":-25.439787},{""x"":-49.272015,""y"":-25.439713},{""x"":-49.272069,""y"":-25.439589},{""x"":-49.27258,""y"":-25.438449}]",1550407518012,2,"[{""fromNode"":161151037,""ID"":158587996,""toNode"":161150754,""isForward"":true},{""fromNode"":161150754,""ID"":158587987,""toNode"":161150736,""isForward"":true},{""fromNode"":161150736,""ID"":158587965,""toNode"":161150729,""isForward"":true},{""fromNode"":161150729,""ID"":158587728,""toNode"":161150609,""isForward"":true}]",0,2.3472222222222223,8.450000000000001,"R. Alferes Poli","NONE","NONE",1550407835158,468771059,,,,,,,,,
472656436,"Curitiba","BR",104,"R. Brasílio Itiberê",472656436,731,3,"[{""x"":-49.272433,""y"":-25.441175},{""x"":-49.272311,""y"":-25.441427},{""x"":-49.272215,""y"":-25.441617},{""x"":-49.271571,""y"":-25.442967},{""x"":-49.271504,""y"":-25.443099},{""x"":-49.270797,""y"":-25.444522},{""x"":-49.27012,""y"":-25.445941},{""x"":-49.269466,""y"":-25.447212}]",1550407518451,2,"[{""fromNode"":282431089,""ID"":357921598,""toNode"":161150753,""isForward"":true},{""fromNode"":161150753,""ID"":158587877,""toNode"":161150890,""isForward"":true},{""fromNode"":161150890,""ID"":275692156,""toNode"":161150842,""isForward"":true},{""fromNode"":161150842,""ID"":158588188,""toNode"":161150857,""isForward"":true},{""fromNode"":161150857,""ID"":158588216,""toNode"":161151067,""isForward"":true},{""fromNode"":161151067,""ID"":158588582,""toNode"":161151297,""isForward"":true},{""fromNode"":161151297,""ID"":158588861,""toNode"":161151466,""isForward"":true}]",0,4.227777777777778,15.22,"R. 24 de Maio","NONE","NONE",1550408386312,472656436,,,,,,,,,
457411590,"Curitiba","BR",114,"Av. Silva Jardim",457411590,794,3,"[{""x"":-49.263672,""y"":-25.430046},{""x"":-49.263235,""y"":-25.431049},{""x"":-49.262959,""y"":-25.431704},{""x"":-49.262698,""y"":-25.432323},{""x"":-49.261951,""y"":-25.434034},{""x"":-49.261869,""y"":-25.434219},{""x"":-49.261338,""y"":-25.435483},{""x"":-49.261265,""y"":-25.43566},{""x"":-49.261195,""y"":-25.435822},{""x"":-49.261017,""y"":-25.436208},{""x"":-49.260779,""y"":-25.436726}]",1550407518600,2,"[{""fromNode"":161153199,""ID"":158591749,""toNode"":161153327,""isForward"":true},{""fromNode"":161153327,""ID"":158591947,""toNode"":161153395,""isForward"":true},{""fromNode"":161153395,""ID"":158592111,""toNode"":161153508,""isForward"":true},{""fromNode"":161153508,""ID"":158592221,""toNode"":161153837,""isForward"":true},{""fromNode"":161153837,""ID"":158592563,""toNode"":161154034,""isForward"":true},{""fromNode"":161154034,""ID"":190031596,""toNode"":161153923,""isForward"":false},{""fromNode"":161153923,""ID"":158592820,""toNode"":161153948,""isForward"":true},{""fromNode"":161153948,""ID"":311688439,""toNode"":161154114,""isForward"":false},{""fromNode"":161154114,""ID"":274541829,""toNode"":251056792,""isForward"":true},{""fromNode"":251056792,""ID"":308274832,""toNode"":251056712,""isForward"":false}]",0,3.727777777777778,13.42,"R. Tibagi","NONE","NONE",1550408465698,457411590,,,,,,,,,
457044184,"Curitiba","BR",65,"Av. Iguaçu - Pista Esq.",457044184,372,3,"[{""x"":-49.275141,""y"":-25.440876},{""x"":-49.275096,""y"":-25.440984},{""x"":-49.274486,""y"":-25.442256},{""x"":-49.274395,""y"":-25.442447},{""x"":-49.273737,""y"":-25.443798},{""x"":-49.273663,""y"":-25.443944}]",1550407518736,1,"[{""fromNode"":161149674,""ID"":158586578,""toNode"":161149684,""isForward"":true},{""fromNode"":161149684,""ID"":158586598,""toNode"":161149876,""isForward"":true},{""fromNode"":161149876,""ID"":158586883,""toNode"":161149895,""isForward"":true},{""fromNode"":161149895,""ID"":249454148,""toNode"":161150308,""isForward"":true},{""fromNode"":161150308,""ID"":158587192,""toNode"":161150416,""isForward"":true}]",0,2.425,8.73,"R. Lamenha Lins","NONE","NONE",1550408307643,457044184,,,,,,,,,
472656786,"Curitiba","BR",68,"Av. Iguaçu - Pista Esq.",472656786,497,2,"[{""x"":-49.270629,""y"":-25.447654},{""x"":-49.271266,""y"":-25.446379},{""x"":-49.271926,""y"":-25.444959},{""x"":-49.2726,""y"":-25.443541}]",1550407518722,1,"[{""fromNode"":161151127,""ID"":158588371,""toNode"":161150953,""isForward"":false},{""fromNode"":161150953,""ID"":158588033,""toNode"":161150737,""isForward"":false},{""fromNode"":161150737,""ID"":158587734,""toNode"":161150650,""isForward"":false}]",0,3.2416666666666667,11.67,"R. Nunes Machado","NONE","NONE",1550408386463,472656786,,,,,,,,,
457412170,"Curitiba","BR",61,"R. São Sebastião",457412170,605,1,"[{""x"":-49.259585,""y"":-25.410405},{""x"":-49.259702,""y"":-25.41026},{""x"":-49.259841,""y"":-25.409853},{""x"":-49.259884,""y"":-25.409569},{""x"":-49.25991,""y"":-25.409267},{""x"":-49.259901,""y"":-25.408879},{""x"":-49.259852,""y"":-25.408446},{""x"":-49.259664,""y"":-25.407735},{""x"":-49.259491,""y"":-25.407352},{""x"":-49.259333,""y"":-25.407076},{""x"":-49.259087,""y"":-25.406702},{""x"":-49.25892,""y"":-25.406718},{""x"":-49.258477,""y"":-25.406546},{""x"":-49.257683,""y"":-25.406053},{""x"":-49.257624,""y"":-25.405976}]",1550407518982,1,"[{""fromNode"":161154217,""ID"":276168120,""toNode"":161154419,""isForward"":true},{""fromNode"":161154419,""ID"":158593644,""toNode"":161154747,""isForward"":true},{""fromNode"":161154747,""ID"":158593739,""toNode"":161154808,""isForward"":true}]",0,3.75,13.5,"R. Emílio Cornelsen","NONE","NONE",1550408465484,457412170,,,,,,,,,
474117558,"Curitiba","BR",139,"R. Augusto Severo",474117558,812,2,"[{""x"":-49.26671,""y"":-25.42258},{""x"":-49.265937,""y"":-25.420895},{""x"":-49.265843,""y"":-25.420739},{""x"":-49.262934,""y"":-25.417695},{""x"":-49.262009,""y"":-25.416697}]",1550407519210,1,"[{""fromNode"":248409693,""ID"":304459090,""toNode"":248597757,""isForward"":false},{""fromNode"":248597757,""ID"":304459094,""toNode"":248597758,""isForward"":false}]",0,2.9583333333333335,10.65,"V. Exclusiva Ônibus","NONE","NONE",1550408386754,474117558,,,,,,,,,
459525413,"Curitiba","BR",178,"R. Júlio Augusto Ansiutti",459525413,394,4,"[{""x"":-49.22666,""y"":-25.392634},{""x"":-49.22644,""y"":-25.392918},{""x"":-49.226276,""y"":-25.393131},{""x"":-49.22607,""y"":-25.393397},{""x"":-49.22565,""y"":-25.393942},{""x"":-49.225239,""y"":-25.394473},{""x"":-49.224814,""y"":-25.395013},{""x"":-49.224399,""y"":-25.395538}]",1550407519504,2,"[{""fromNode"":161162177,""ID"":324422849,""toNode"":261400706,""isForward"":false},{""fromNode"":261400706,""ID"":324422847,""toNode"":261400704,""isForward"":false},{""fromNode"":261400704,""ID"":324422842,""toNode"":161162236,""isForward"":false},{""fromNode"":161162236,""ID"":158605141,""toNode"":161162332,""isForward"":true},{""fromNode"":161162332,""ID"":158605263,""toNode"":161162400,""isForward"":true},{""fromNode"":161162400,""ID"":158605379,""toNode"":161162502,""isForward"":true},{""fromNode"":161162502,""ID"":191438484,""toNode"":161162585,""isForward"":true}]",0,1.7916666666666667,6.45,"Av. José Gulin","NONE","NONE",1550408462880,459525413,,,,,,,,,
474118648,"Curitiba","BR",122,"Av. Pres. Getúlio Vargas - Pista Esq.",474118648,834,3,"[{""x"":-49.260568,""y"":-25.44871},{""x"":-49.26132,""y"":-25.447065},{""x"":-49.261888,""y"":-25.445899},{""x"":-49.262487,""y"":-25.444582},{""x"":-49.263118,""y"":-25.443244},{""x"":-49.263726,""y"":-25.441918},{""x"":-49.263792,""y"":-25.441765}]",1550407519907,2,"[{""fromNode"":161154112,""ID"":282148268,""toNode"":161153896,""isForward"":false},{""fromNode"":161153896,""ID"":158592590,""toNode"":161153714,""isForward"":true},{""fromNode"":161153714,""ID"":158592339,""toNode"":161153520,""isForward"":true},{""fromNode"":161153520,""ID"":234229466,""toNode"":161153319,""isForward"":true},{""fromNode"":161153319,""ID"":158591706,""toNode"":161153111,""isForward"":true},{""fromNode"":161153111,""ID"":167604727,""toNode"":165078272,""isForward"":false}]",0,3.408333333333333,12.27,"R. Rockefeller","NONE","NONE",1550408387407,474118648,,,,,,,,,
502933727,"Curitiba","BR",188,"R. São Bento",502933727,413,3,"[{""x"":-49.244181,""y"":-25.479644},{""x"":-49.244737,""y"":-25.478517},{""x"":-49.245295,""y"":-25.477371},{""x"":-49.245847,""y"":-25.476236}]",1550407520002,1,"[{""fromNode"":161158299,""ID"":158599237,""toNode"":161158166,""isForward"":true},{""fromNode"":161158166,""ID"":158599064,""toNode"":161158053,""isForward"":false},{""fromNode"":161158053,""ID"":158598866,""toNode"":161157918,""isForward"":false}]",0,1.7361111111111112,6.25,"R. Carlos de Laet","NONE","NONE",1550408387495,502933727,,,,,,,,,
457046174,"Curitiba","BR",63,"R. Fernando de Noronha",457046174,391,2,"[{""x"":-49.230016,""y"":-25.381975},{""x"":-49.230779,""y"":-25.382808},{""x"":-49.23156,""y"":-25.383646},{""x"":-49.232296,""y"":-25.384488},{""x"":-49.232494,""y"":-25.384691}]",1550407520009,1,"[{""fromNode"":161161573,""ID"":158603758,""toNode"":161161433,""isForward"":true},{""fromNode"":161161433,""ID"":158603530,""toNode"":161161263,""isForward"":true},{""fromNode"":161161263,""ID"":158603286,""toNode"":161161126,""isForward"":true},{""fromNode"":161161126,""ID"":158603224,""toNode"":161160200,""isForward"":true}]",0,3.25,11.700000000000001,"Av. Paraná","NONE","NONE",1550408387643,457046174,,,,,,,,,
453173732,"Curitiba","BR",116,"R. Aracajú",453173732,661,3,"[{""x"":-49.219205,""y"":-25.455838},{""x"":-49.218666,""y"":-25.455664},{""x"":-49.218094,""y"":-25.455486},{""x"":-49.21752,""y"":-25.455314},{""x"":-49.216389,""y"":-25.454958},{""x"":-49.215594,""y"":-25.454709},{""x"":-49.215288,""y"":-25.454617},{""x"":-49.21513,""y"":-25.454568},{""x"":-49.214668,""y"":-25.454428},{""x"":-49.214194,""y"":-25.454268},{""x"":-49.214124,""y"":-25.454247},{""x"":-49.214045,""y"":-25.454222},{""x"":-49.213543,""y"":-25.45408},{""x"":-49.212987,""y"":-25.453899}]",1550407520102,1,"[{""fromNode"":161163715,""ID"":158607171,""toNode"":161163858,""isForward"":true},{""fromNode"":161163858,""ID"":158607345,""toNode"":161163986,""isForward"":true},{""fromNode"":161163986,""ID"":158607533,""toNode"":161164141,""isForward"":true},{""fromNode"":161164141,""ID"":158607743,""toNode"":161164293,""isForward"":true},{""fromNode"":161164293,""ID"":158608159,""toNode"":161164596,""isForward"":true},{""fromNode"":161164596,""ID"":158608424,""toNode"":161164766,""isForward"":true},{""fromNode"":161164766,""ID"":158608530,""toNode"":161164796,""isForward"":true},{""fromNode"":161164796,""ID"":158608580,""toNode"":161164872,""isForward"":true},{""fromNode"":161164872,""ID"":158608703,""toNode"":161164954,""isForward"":true},{""fromNode"":161164954,""ID"":158608835,""toNode"":161164962,""isForward"":true},{""fromNode"":161164962,""ID"":158608873,""toNode"":161165032,""isForward"":true},{""fromNode"":161165032,""ID"":158608907,""toNode"":161165101,""isForward"":true},{""fromNode"":161165101,""ID"":158609092,""toNode"":161165227,""isForward"":true}]",0,3.2916666666666665,11.85,"R. Roraima","NONE","NONE",1550408466142,453173732,,,,,,,,,
457046614,"Curitiba","BR",146,"R. Irmã Carmelita Maria",457046614,192,4,"[{""x"":-49.234145,""y"":-25.392409},{""x"":-49.234599,""y"":-25.392755},{""x"":-49.235639,""y"":-25.393486}]",1550407520287,1,"[{""fromNode"":161160724,""ID"":158602560,""toNode"":161160564,""isForward"":false},{""fromNode"":161160564,""ID"":158602258,""toNode"":161160483,""isForward"":false}]",0,1.1194444444444445,4.03,"R. Dr. Eurico César de Almeida","NONE","NONE",1550408387534,457046614,,,,,,,,,
435214175,"Curitiba","BR",117,"Av. Monteiro Tourinho",435214175,551,2,"[{""x"":-49.219531,""y"":-25.382295},{""x"":-49.219449,""y"":-25.382782},{""x"":-49.21941,""y"":-25.382945},{""x"":-49.219343,""y"":-25.383091},{""x"":-49.21924,""y"":-25.383234},{""x"":-49.219175,""y"":-25.383316},{""x"":-49.21857,""y"":-25.383893},{""x"":-49.217516,""y"":-25.384818},{""x"":-49.217111,""y"":-25.3852},{""x"":-49.216955,""y"":-25.385371},{""x"":-49.21682,""y"":-25.385548},{""x"":-49.216672,""y"":-25.385922},{""x"":-49.216549,""y"":-25.386296}]",1550407520266,2,"[{""fromNode"":161163731,""ID"":158607073,""toNode"":161163788,""isForward"":false}]",0,3.0833333333333335,11.100000000000001,"R. Felisbino Passos","NONE","NONE",1550408388025,435214175,,,,,,,,,
502936697,"Campo Largo","BR",131,"R. João Batista Valões",502936697,175,4,"[{""x"":-49.531433,""y"":-25.457686},{""x"":-49.533026,""y"":-25.457047}]",1550407522080,1,"[{""fromNode"":161119618,""ID"":158544377,""toNode"":161119525,""isForward"":true}]",0,1.1166666666666667,4.0200000000000005,"R. Mal. Deodoro","NONE","NONE",1550408467628,502936697,,,,,,,,,
457049364,"Campo Largo","BR",198,,457049364,374,4,"[{""x"":-49.410141,""y"":-25.434499},{""x"":-49.406508,""y"":-25.433792}]",1550407522205,1,"[{""fromNode"":161122944,""ID"":198887710,""toNode"":161123247,""isForward"":true}]",1,1.6861111111111111,6.07,,"NONE","NONE",1550408310578,457049364,,,,,,,,,
459529713,"Campo Largo","BR",71,"BR-277 S Rod. do Café Gov. Ney Braga",459529713,374,2,"[{""x"":-49.406508,""y"":-25.433792},{""x"":-49.410141,""y"":-25.434499}]",1550407522395,1,"[{""fromNode"":161123247,""ID"":198887710,""toNode"":161122944,""isForward"":false}]",0,2.786111111111111,10.03,,"NONE","NONE",1550408467844,459529713,,,,,,,,,
474113148,"São José dos Pinhais","BR",123,"R. Anselmo Krupeizak",474113148,514,3,"[{""x"":-49.176758,""y"":-25.508472},{""x"":-49.175494,""y"":-25.509474},{""x"":-49.175417,""y"":-25.509535},{""x"":-49.175223,""y"":-25.509683},{""x"":-49.174134,""y"":-25.510514},{""x"":-49.172879,""y"":-25.511504}]",1550407515312,2,"[{""fromNode"":161173672,""ID"":193681933,""toNode"":161173714,""isForward"":true},{""fromNode"":161173714,""ID"":193682621,""toNode"":161173888,""isForward"":true},{""fromNode"":161173888,""ID"":319953756,""toNode"":258579495,""isForward"":false},{""fromNode"":258579495,""ID"":319953755,""toNode"":161173967,""isForward"":false},{""fromNode"":161173967,""ID"":158622697,""toNode"":161174204,""isForward"":true}]",0,2.341666666666667,8.430000000000001,"R. Tavares de Lyra","NONE","NONE",1550408384769,474113148,,,,,,,,,
