"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportMood","reportRating","roadType","showFacebookPic","speed","street","subtype","type","uuid","wazeData","reportBy","reportDescription","reportByActiveGroupIcon","reportByActiveGroupName","provider","providerId","nearBy","imageId","imageUrl"
"alert-662162998/956639dc-de54-337a-87da-a3b579100153",,"[{""reportBy"":"""",""reportMillis"":1550434300521,""isThumbsUp"":false}]",0,"BR","alert-662162998/956639dc-de54-337a-87da-a3b579100153",true,false,"{""x"":-49.129175,""y"":-25.747807}",346,1,0,0,1550433599602,6,49,2,6,false,0,"BR-376 N Rod. Henrique Herwig","JAM_HEAVY_TRAFFIC","JAM","956639dc-de54-337a-87da-a3b579100153","world,-49.129175,-25.747807,956639dc-de54-337a-87da-a3b579100153,662162998",,,,,,,,,
"alert-660492408/fc9a43eb-6516-3941-ba8f-ad21e3c13c7e","Curitiba","[{""reportBy"":""preutinho"",""reportMillis"":1550434363964,""text"":""acidente entre visconde de guarapuava e Bento viana"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550434554503,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550435121308,""isThumbsUp"":true},{""reportBy"":""GiancarloCBrito"",""reportMillis"":1550435218583,""isThumbsUp"":true},{""reportMillis"":1550435783648,""isThumbsUp"":true}]",2,"BR","alert-660492408/fc9a43eb-6516-3941-ba8f-ad21e3c13c7e",false,false,"{""x"":-49.283946,""y"":-25.442914}",247,1,0,4,1550433670758,10,50,1,2,false,0,"Av. Visc. de Guarapuava - Pista Esq.","","ACCIDENT","fc9a43eb-6516-3941-ba8f-ad21e3c13c7e","world,-49.283946,-25.442914,fc9a43eb-6516-3941-ba8f-ad21e3c13c7e,660492408",,,,,,,,,
"alert-664573567/a84fbfd3-0752-30e8-b970-a63dd68c642d","São José dos Pinhais","[]",0,"BR","alert-664573567/a84fbfd3-0752-30e8-b970-a63dd68c642d",false,false,"{""x"":-49.132635,""y"":-25.501183}",329,0,0,0,1550433780988,5,1,2,1,false,0,"R. João Gomes Vieira","HAZARD_ON_ROAD_POT_HOLE","HAZARD","a84fbfd3-0752-30e8-b970-a63dd68c642d","world,-49.132635,-25.501183,a84fbfd3-0752-30e8-b970-a63dd68c642d,664573567",,,,,,,,,
"alert-663855957/d296c4e5-4164-33c4-b2d5-59951893e02d","Curitiba","[]",0,"BR","alert-663855957/d296c4e5-4164-33c4-b2d5-59951893e02d",true,false,"{""x"":-49.249085,""y"":-25.456763}",202,0,0,0,1550433747745,5,50,0,6,false,0,"Av. Linha Verde","JAM_HEAVY_TRAFFIC","JAM","d296c4e5-4164-33c4-b2d5-59951893e02d","world,-49.249085,-25.456763,d296c4e5-4164-33c4-b2d5-59951893e02d,663855957",,,,,,,,,
"alert-662276888/050b5a3d-0cc9-35ef-a18b-1fde1b43505c","Curitiba","[]",0,"BR","alert-662276888/050b5a3d-0cc9-35ef-a18b-1fde1b43505c",true,false,"{""x"":-49.220865,""y"":-25.410767}",196,0,0,0,1550433750175,5,40,1,6,false,0,"Av. Linha Verde","JAM_HEAVY_TRAFFIC","JAM","050b5a3d-0cc9-35ef-a18b-1fde1b43505c","world,-49.220865,-25.410767,050b5a3d-0cc9-35ef-a18b-1fde1b43505c,662276888",,,,,,,,,
"alert-659533470/f84f3873-0b38-31c9-a6b9-dc91deedbb22","Curitiba","[]",0,"BR","alert-659533470/f84f3873-0b38-31c9-a6b9-dc91deedbb22",true,false,"{""x"":-49.252952,""y"":-25.466807}",206,0,0,0,1550433824391,5,10,3,6,false,0,"Av. Linha Verde","","JAM","f84f3873-0b38-31c9-a6b9-dc91deedbb22","world,-49.252952,-25.466807,f84f3873-0b38-31c9-a6b9-dc91deedbb22,659533470","LabibMi",,,,,,,,
"alert-661573489/ddc47c69-d52d-398e-a48b-e7778da3cfd3","Curitiba","[]",0,"BR","alert-661573489/ddc47c69-d52d-398e-a48b-e7778da3cfd3",true,false,"{""x"":-49.258237,""y"":-25.473887}",217,0,0,0,1550433938424,5,10,3,6,false,0,"Av. Linha Verde","JAM_MODERATE_TRAFFIC","JAM","ddc47c69-d52d-398e-a48b-e7778da3cfd3","world,-49.258237,-25.473887,ddc47c69-d52d-398e-a48b-e7778da3cfd3,661573489","LabibMi",,,,,,,,
"alert-655089650/44568a86-3e8b-31fe-aa00-cf9b166fcd8e","São José dos Pinhais","[]",0,"BR","alert-655089650/44568a86-3e8b-31fe-aa00-cf9b166fcd8e",true,false,"{""x"":-49.129714,""y"":-25.510693}",297,0,0,0,1550433928737,5,11,2,6,false,0,"BR-277 Rod. do Café Gov. Ney Braga","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","44568a86-3e8b-31fe-aa00-cf9b166fcd8e","world,-49.129714,-25.510693,44568a86-3e8b-31fe-aa00-cf9b166fcd8e,655089650",,,,,,,,,
"alert-658752149/12f42f7f-81fc-3b0e-bef1-e72bc2e09966","São José dos Pinhais","[]",0,"BR","alert-658752149/12f42f7f-81fc-3b0e-bef1-e72bc2e09966",true,false,"{""x"":-49.136232,""y"":-25.507789}",297,0,0,0,1550433955259,5,0,1,6,false,0,"BR-277 Rod. do Café Gov. Ney Braga","HAZARD_ON_SHOULDER_CAR_STOPPED","HAZARD","12f42f7f-81fc-3b0e-bef1-e72bc2e09966","world,-49.136232,-25.507789,12f42f7f-81fc-3b0e-bef1-e72bc2e09966,658752149","JulianaPaganniLopes",,,,,,,,
"alert-662349707/9dcfbedc-3f1d-3da6-a366-1f4d3af0edd8","Curitiba","[]",0,"BR","alert-662349707/9dcfbedc-3f1d-3da6-a366-1f4d3af0edd8",false,false,"{""x"":-49.266952,""y"":-25.426781}",283,0,0,0,1550434236904,5,24,1,2,false,0,"R. Pres. Carlos Cavalcanti","JAM_MODERATE_TRAFFIC","JAM","9dcfbedc-3f1d-3da6-a366-1f4d3af0edd8","world,-49.266952,-25.426781,9dcfbedc-3f1d-3da6-a366-1f4d3af0edd8,662349707","Hmayrhofer",,,,,,,,
"alert-656753072/ea27ced6-354f-372b-ac2d-d1f68b99dede","Colombo","[]",0,"BR","alert-656753072/ea27ced6-354f-372b-ac2d-d1f68b99dede",false,false,"{""x"":-49.175875,""y"":-25.365102}",6,0,0,0,1550434077828,5,10,3,1,false,0,"Rua Gerônimo Lazaroto Sobrinho","HAZARD_ON_ROAD_POT_HOLE","HAZARD","ea27ced6-354f-372b-ac2d-d1f68b99dede","world,-49.175875,-25.365102,ea27ced6-354f-372b-ac2d-d1f68b99dede,656753072",,,,,,,,,
"alert-656632650/f87840e4-69ca-3728-a2cd-2da4d3603ed4","Curitiba","[]",0,"BR","alert-656632650/f87840e4-69ca-3728-a2cd-2da4d3603ed4",true,false,"{""x"":-49.318849,""y"":-25.611149}",347,0,0,0,1550434241191,5,1,1,6,false,0,"BR-116 N Rod. Régis Bittencourt","JAM_HEAVY_TRAFFIC","JAM","f87840e4-69ca-3728-a2cd-2da4d3603ed4","world,-49.318849,-25.611149,f87840e4-69ca-3728-a2cd-2da4d3603ed4,656632650",,,,,,,,,
"alert-667514555/49edf4e3-2eb1-3622-8b9a-657660ca6973","Curitiba","[]",0,"BR","alert-667514555/49edf4e3-2eb1-3622-8b9a-657660ca6973",false,false,"{""x"":-49.323151,""y"":-25.409042}",254,0,0,0,1550434458710,5,1,2,2,false,0,"Av. Manoel Ribas","JAM_HEAVY_TRAFFIC","JAM","49edf4e3-2eb1-3622-8b9a-657660ca6973","world,-49.323151,-25.409042,49edf4e3-2eb1-3622-8b9a-657660ca6973,667514555",,,,,,,,,
"alert-667872244/4d1a6833-c078-30f8-9464-e662b5e8f7a2","Curitiba","[]",0,"BR","alert-667872244/4d1a6833-c078-30f8-9464-e662b5e8f7a2",false,false,"{""x"":-49.229919,""y"":-25.446498}",131,0,0,0,1550434412509,5,49,1,1,false,0,"R. São Bartolomeu","","POLICE","4d1a6833-c078-30f8-9464-e662b5e8f7a2","world,-49.229919,-25.446498,4d1a6833-c078-30f8-9464-e662b5e8f7a2,667872244",,,,,,,,,
"alert-656928841/2e813a85-831a-3560-965d-30495eb8a3f5","Curitiba","[]",0,"BR","alert-656928841/2e813a85-831a-3560-965d-30495eb8a3f5",false,false,"{""x"":-49.284674,""y"":-25.443965}",338,0,0,0,1550434384790,5,0,2,2,false,0,"R. Bento Viana","ACCIDENT_MAJOR","ACCIDENT","2e813a85-831a-3560-965d-30495eb8a3f5","world,-49.284674,-25.443965,2e813a85-831a-3560-965d-30495eb8a3f5,656928841","world_gsamq2vj",,,,,,,,
"alert-660388839/69de0933-200f-3fae-805b-bed007761640","Curitiba","[{""reportBy"":"""",""reportMillis"":1550434396241,""isThumbsUp"":false}]",0,"BR","alert-660388839/69de0933-200f-3fae-805b-bed007761640",false,false,"{""x"":-49.284635,""y"":-25.444049}",338,1,0,0,1550434372294,6,0,2,2,false,0,"R. Bento Viana","JAM_STAND_STILL_TRAFFIC","JAM","69de0933-200f-3fae-805b-bed007761640","world,-49.284635,-25.444049,69de0933-200f-3fae-805b-bed007761640,660388839","world_gsamq2vj",,,,,,,,
"alert-662894038/d508ae48-b0f0-34a6-a921-ae89095996ee",,"[]",0,"BR","alert-662894038/d508ae48-b0f0-34a6-a921-ae89095996ee",false,false,"{""x"":-49.284635,""y"":-25.444049}",158,0,0,0,1550434408933,5,50,1,2,false,0,,"","ACCIDENT","d508ae48-b0f0-34a6-a921-ae89095996ee","world,-49.284635,-25.444049,d508ae48-b0f0-34a6-a921-ae89095996ee,662894038",,,,,,,"Curitiba",,
"alert-671013164/96d37990-6c9d-314f-8092-f014f3cb5889","Curitiba","[]",0,"BR","alert-671013164/96d37990-6c9d-314f-8092-f014f3cb5889",false,false,"{""x"":-49.254851,""y"":-25.435817}",92,0,0,0,1550434393550,5,1,2,2,false,0,"Av. Pres. Affonso Camargo","JAM_HEAVY_TRAFFIC","JAM","96d37990-6c9d-314f-8092-f014f3cb5889","world,-49.254851,-25.435817,96d37990-6c9d-314f-8092-f014f3cb5889,671013164",,,,,,,,,
"alert-652192663/9ec9fca3-abc7-3e93-aaae-ff94beca817c","Curitiba","[]",0,"BR","alert-652192663/9ec9fca3-abc7-3e93-aaae-ff94beca817c",true,false,"{""x"":-49.317848,""y"":-25.602799}",11,0,0,0,1550434292801,5,1,1,6,false,0,"BR-116 N Rod. Régis Bittencourt","JAM_HEAVY_TRAFFIC","JAM","9ec9fca3-abc7-3e93-aaae-ff94beca817c","world,-49.317848,-25.602799,9ec9fca3-abc7-3e93-aaae-ff94beca817c,652192663",,,,,,,,,
"alert-662574628/ad3917e3-ce4b-312d-afd2-a96a2b4802ff","Campo Largo","[]",0,"BR","alert-662574628/ad3917e3-ce4b-312d-afd2-a96a2b4802ff",false,false,"{""x"":-49.399494,""y"":-25.462576}",100,0,0,0,1550434773074,5,0,0,1,false,0,"Av. Paraná","","JAM","ad3917e3-ce4b-312d-afd2-a96a2b4802ff","world,-49.399494,-25.462576,ad3917e3-ce4b-312d-afd2-a96a2b4802ff,662574628",,,,,,,,,
"alert-657121351/3e4adcf6-ca55-3eb7-995c-baef4e0372ac","Curitiba","[{""reportMillis"":1550435007891,""isThumbsUp"":true}]",0,"BR","alert-657121351/3e4adcf6-ca55-3eb7-995c-baef4e0372ac",false,false,"{""x"":-49.30671,""y"":-25.423116}",81,0,0,1,1550434581543,6,8,2,2,false,0,"Av. Cândido Hartmann","JAM_HEAVY_TRAFFIC","JAM","3e4adcf6-ca55-3eb7-995c-baef4e0372ac","world,-49.30671,-25.423116,3e4adcf6-ca55-3eb7-995c-baef4e0372ac,657121351","JefersonViana94",,,,,,,,
"alert-658894650/73f7a026-a7ac-3a57-9600-ef6382e4d17d","Curitiba","[{""reportMillis"":1550435011129,""isThumbsUp"":false}]",0,"BR","alert-658894650/73f7a026-a7ac-3a57-9600-ef6382e4d17d",false,false,"{""x"":-49.309921,""y"":-25.422667}",98,1,0,0,1550434829045,6,1,2,2,false,0,"Av. Cândido Hartmann","JAM_HEAVY_TRAFFIC","JAM","73f7a026-a7ac-3a57-9600-ef6382e4d17d","world,-49.309921,-25.422667,73f7a026-a7ac-3a57-9600-ef6382e4d17d,658894650",,,,,,,,,
"alert-662269897/da58f038-5bec-3f2a-aad1-a45dacfeae87","Curitiba","[]",0,"BR","alert-662269897/da58f038-5bec-3f2a-aad1-a45dacfeae87",false,false,"{""x"":-49.297369,""y"":-25.427327}",224,0,0,0,1550434657936,5,46,5,2,false,0,"R. Júlia Wanderley","HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT","HAZARD","da58f038-5bec-3f2a-aad1-a45dacfeae87","world,-49.297369,-25.427327,da58f038-5bec-3f2a-aad1-a45dacfeae87,662269897","VHValim",,"Drop","Trânsito Livre São Paulo",,,,,
"alert-667161385/699fef22-0158-3aee-8342-b3034f56bdee","Curitiba","[]",0,"BR","alert-667161385/699fef22-0158-3aee-8342-b3034f56bdee",false,false,"{""x"":-49.297953,""y"":-25.427317}",118,0,0,0,1550434726380,5,8,2,2,false,0,"Av. Cândido Hartmann","HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT","HAZARD","699fef22-0158-3aee-8342-b3034f56bdee","world,-49.297953,-25.427317,699fef22-0158-3aee-8342-b3034f56bdee,667161385","JefersonViana94",,,,,,,,
"alert-654276183/8f497f62-d633-395e-b8a2-42d28b9eaa4e","Curitiba","[]",0,"BR","alert-654276183/8f497f62-d633-395e-b8a2-42d28b9eaa4e",false,false,"{""x"":-49.284328,""y"":-25.442846}",247,0,0,0,1550434750666,5,1,1,2,false,0,"Av. Visc. de Guarapuava - Pista Dir.","JAM_HEAVY_TRAFFIC","JAM","8f497f62-d633-395e-b8a2-42d28b9eaa4e","world,-49.284328,-25.442846,8f497f62-d633-395e-b8a2-42d28b9eaa4e,654276183",,,,,,,,,
"alert-661972247/3b0b3804-9670-369e-9915-9c0777ef3148","Fazenda Rio Grande","[{""reportBy"":""Flavia301089"",""reportMillis"":1550436487062,""isThumbsUp"":true},{""reportMillis"":1550436772681,""isThumbsUp"":true}]",1,"BR","alert-661972247/3b0b3804-9670-369e-9915-9c0777ef3148",true,false,"{""x"":-49.312885,""y"":-25.640516}",358,0,0,2,1550434631381,7,1,2,6,false,0,"BR-116 N Rod. Régis Bittencourt","JAM_HEAVY_TRAFFIC","JAM","3b0b3804-9670-369e-9915-9c0777ef3148","world,-49.312885,-25.640516,3b0b3804-9670-369e-9915-9c0777ef3148,661972247",,,,,,,,,
"alert-670334014/afc7084a-abb4-3282-86d7-b0e55766de2a","Colombo","[]",0,"BR","alert-670334014/afc7084a-abb4-3282-86d7-b0e55766de2a",true,false,"{""x"":-49.1693,""y"":-25.349022}",288,0,0,0,1550434847074,5,10,0,6,false,0,"BR-476 Est. da Ribeira","POLICE_VISIBLE","POLICE","afc7084a-abb4-3282-86d7-b0e55766de2a","world,-49.1693,-25.349022,afc7084a-abb4-3282-86d7-b0e55766de2a,670334014",,,,,,,,,
"alert-665073127/ef64c084-2cb6-3f62-8077-a59a37e617ae","Colombo","[]",0,"BR","alert-665073127/ef64c084-2cb6-3f62-8077-a59a37e617ae",true,false,"{""x"":-49.172765,""y"":-25.348104}",108,0,0,0,1550434850064,5,0,1,6,false,0,"BR-476 Est. da Ribeira","","POLICE","ef64c084-2cb6-3f62-8077-a59a37e617ae","world,-49.172765,-25.348104,ef64c084-2cb6-3f62-8077-a59a37e617ae,665073127",,,,,,,,,
"alert-659214120/19e17525-d23b-39af-8d16-f42f76feba66","Curitiba","[]",0,"BR","alert-659214120/19e17525-d23b-39af-8d16-f42f76feba66",false,false,"{""x"":-49.284317,""y"":-25.442842}",247,0,0,0,1550434894325,5,8,2,2,false,0,"Av. Visc. de Guarapuava - Pista Dir.","ACCIDENT_MINOR","ACCIDENT","19e17525-d23b-39af-8d16-f42f76feba66","world,-49.284317,-25.442842,19e17525-d23b-39af-8d16-f42f76feba66,659214120",,,,,,,,,
"alert-664074747/56262d49-5919-34f6-a3b7-e2990567f3e0","Curitiba","[{""reportBy"":"""",""reportMillis"":1550435640880,""isThumbsUp"":true},{""reportBy"":""lProjota"",""reportMillis"":1550436185553,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550437280305,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550440839244,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550440951952,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550441119017,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550441597719,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550442056653,""isThumbsUp"":true},{""reportBy"":""MP_B"",""reportMillis"":1550442279049,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550444033792,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550444945693,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550445121951,""isThumbsUp"":true}]",5,"BR","alert-664074747/56262d49-5919-34f6-a3b7-e2990567f3e0",false,false,"{""x"":-49.270424,""y"":-25.437576}",248,0,0,12,1550434954446,10,35,4,2,false,0,"Av. Visc. de Guarapuava - Pista Esq.","HAZARD_ON_ROAD_POT_HOLE","HAZARD","56262d49-5919-34f6-a3b7-e2990567f3e0","world,-49.270424,-25.437576,56262d49-5919-34f6-a3b7-e2990567f3e0,664074747",,,,,,,,,
"alert-664314047/d8f9e3d5-8412-3bd7-bb91-aba3a999c7b2",,"[]",0,"BR","alert-664314047/d8f9e3d5-8412-3bd7-bb91-aba3a999c7b2",true,false,"{""x"":-49.374967,""y"":-25.382939}",103,0,0,0,1550434939944,5,50,2,7,false,0,"PR-090 Rod. Eng. Ângelo Ferrário Lopes","JAM_HEAVY_TRAFFIC","JAM","d8f9e3d5-8412-3bd7-bb91-aba3a999c7b2","world,-49.374967,-25.382939,d8f9e3d5-8412-3bd7-bb91-aba3a999c7b2,664314047",,,,,,,"Campo Magro",,
"alert-668153715/bdd664d0-1c75-3efb-aba5-46cc021c3c79","Curitiba","[]",0,"BR","alert-668153715/bdd664d0-1c75-3efb-aba5-46cc021c3c79",false,false,"{""x"":-49.291297,""y"":-25.420455}",13,0,0,0,1550435295664,5,34,0,2,false,0,"R. Jacarezinho","HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT","HAZARD","bdd664d0-1c75-3efb-aba5-46cc021c3c79","world,-49.291297,-25.420455,bdd664d0-1c75-3efb-aba5-46cc021c3c79,668153715",,,,,,,,,
"alert-652292503/971c1d6a-1d6c-364d-9d32-b76baff2a953","Curitiba","[{""reportBy"":"""",""reportMillis"":1550435611334,""isThumbsUp"":true},{""reportBy"":""Brunalouiset"",""reportMillis"":1550435617994,""isThumbsUp"":true}]",1,"BR","alert-652292503/971c1d6a-1d6c-364d-9d32-b76baff2a953",false,false,"{""x"":-49.215707,""y"":-25.384613}",117,0,0,2,1550435369350,7,1,3,2,false,0,"Av. Mal. Mascarenhas de Moraes","ACCIDENT_MINOR","ACCIDENT","971c1d6a-1d6c-364d-9d32-b76baff2a953","world,-49.215707,-25.384613,971c1d6a-1d6c-364d-9d32-b76baff2a953,652292503",,,,,,,,,
"alert-653772572/9c27c4af-120a-3cba-8a89-975f1fd79049",,"[]",0,"BR","alert-653772572/9c27c4af-120a-3cba-8a89-975f1fd79049",true,false,"{""x"":-49.421466,""y"":-25.606982}",23,0,0,0,1550435172285,5,0,1,6,false,0,"BR-476 Rod. do Xisto","JAM_HEAVY_TRAFFIC","JAM","9c27c4af-120a-3cba-8a89-975f1fd79049","world,-49.421466,-25.606982,9c27c4af-120a-3cba-8a89-975f1fd79049,653772572",,,,,,,"Araucária",,
"alert-671292964/d504d708-806e-3988-9446-cdb5184e3fe4",,"[]",0,"BR","alert-671292964/d504d708-806e-3988-9446-cdb5184e3fe4",false,false,"{""x"":-49.259288,""y"":-25.559272}",0,0,0,0,1550435562461,5,50,0,,false,0,,"POLICE_VISIBLE","POLICE","d504d708-806e-3988-9446-cdb5184e3fe4","world,-49.259288,-25.559272,d504d708-806e-3988-9446-cdb5184e3fe4,671292964",,,,,,,,,
"alert-663935317/21be9e6c-aa09-3115-b79f-4aebf9b52718",,"[{""reportBy"":"""",""reportMillis"":1550435589164,""text"":""radar  pistola 80 po hora "",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550436222351,""isThumbsUp"":true}]",1,"BR","alert-663935317/21be9e6c-aa09-3115-b79f-4aebf9b52718",true,false,"{""x"":-49.321783,""y"":-25.548045}",247,1,0,1,1550435563379,7,50,3,6,false,0,,"","POLICE","21be9e6c-aa09-3115-b79f-4aebf9b52718","world,-49.321783,-25.548045,21be9e6c-aa09-3115-b79f-4aebf9b52718,663935317",,,,,,,"Curit",,
"alert-670374374/95c29e82-7711-3ab6-a688-e26a652ad8c5","Almirante Tamandaré","[]",0,"BR","alert-670374374/95c29e82-7711-3ab6-a688-e26a652ad8c5",false,false,"{""x"":-49.275709,""y"":-25.342993}",7,0,0,0,1550435950990,5,34,1,2,false,0,"R. Prof. Antônio Rodrigues Dias","HAZARD_ON_ROAD_POT_HOLE","HAZARD","95c29e82-7711-3ab6-a688-e26a652ad8c5","world,-49.275709,-25.342993,95c29e82-7711-3ab6-a688-e26a652ad8c5,670374374","Felipewelton",,,,,,,,
"alert-667834345/63cc08bc-d5f4-3637-8d83-63e87acc59f3","Almirante Tamandaré","[{""reportBy"":"""",""reportMillis"":1550448325830,""isThumbsUp"":true}]",0,"BR","alert-667834345/63cc08bc-d5f4-3637-8d83-63e87acc59f3",false,false,"{""x"":-49.280771,""y"":-25.348293}",43,0,0,1,1550435840862,6,34,1,2,false,0,"R. Prof. Antônio Rodrigues Dias","HAZARD_ON_ROAD_POT_HOLE","HAZARD","63cc08bc-d5f4-3637-8d83-63e87acc59f3","world,-49.280771,-25.348293,63cc08bc-d5f4-3637-8d83-63e87acc59f3,667834345","Felipewelton",,,,,,,,
"alert-663114018/06b37310-c59e-319c-ae7b-4e38fcec92db","Colombo","[{""reportBy"":"""",""reportMillis"":1550443948193,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550445096381,""isThumbsUp"":true}]",0,"BR","alert-663114018/06b37310-c59e-319c-ae7b-4e38fcec92db",false,false,"{""x"":-49.188277,""y"":-25.385433}",38,0,0,2,1550435926097,8,46,4,2,false,0,"R. Abel Scuissiato","HAZARD_ON_ROAD_POT_HOLE","HAZARD","06b37310-c59e-319c-ae7b-4e38fcec92db","world,-49.188277,-25.385433,06b37310-c59e-319c-ae7b-4e38fcec92db,663114018",,,,,,,,,
"alert-670374324/74b09a8c-8500-3f96-b7cb-ce63d328d2e0",,"[]",0,"BR","alert-670374324/74b09a8c-8500-3f96-b7cb-ce63d328d2e0",true,false,"{""x"":-49.281026,""y"":-25.355876}",4,0,0,0,1550435765521,5,34,0,7,false,0,"PR-092 Rod. dos Minérios","HAZARD_ON_ROAD_POT_HOLE","HAZARD","74b09a8c-8500-3f96-b7cb-ce63d328d2e0","world,-49.281026,-25.355876,74b09a8c-8500-3f96-b7cb-ce63d328d2e0,670374324","Felipewelton",,,,,,"Almirante Tamandaré",,
"alert-665233277/61509770-5641-3dec-be2e-5878d37905b5","Curitiba","[]",0,"BR","alert-665233277/61509770-5641-3dec-be2e-5878d37905b5",false,false,"{""x"":-49.343216,""y"":-25.504338}",171,0,0,0,1550436316940,5,50,0,1,false,0,"R. Estéfano Soik","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","61509770-5641-3dec-be2e-5878d37905b5","world,-49.343216,-25.504338,61509770-5641-3dec-be2e-5878d37905b5,665233277",,,,,,,,,
"alert-658493521/987b4a32-2f20-38e8-b8f9-fee28f96c37f","Curitiba","[]",0,"BR","alert-658493521/987b4a32-2f20-38e8-b8f9-fee28f96c37f",false,false,"{""x"":-49.274342,""y"":-25.427314}",263,0,0,0,1550436339225,5,10,3,2,false,0,"Av. Jaime Reis","HAZARD_ON_ROAD_OBJECT","HAZARD","987b4a32-2f20-38e8-b8f9-fee28f96c37f","world,-49.274342,-25.427314,987b4a32-2f20-38e8-b8f9-fee28f96c37f,658493521","Viniciuspassos0",,"rictv","RICTV",,,,,
"alert-648632033/c672910a-0f63-3a07-98de-67d3aea72196","Curitiba","[]",0,"BR","alert-648632033/c672910a-0f63-3a07-98de-67d3aea72196",false,false,"{""x"":-49.271455,""y"":-25.426856}",101,0,0,0,1550436068229,5,24,1,2,false,0,"R. 13 de Maio","JAM_MODERATE_TRAFFIC","JAM","c672910a-0f63-3a07-98de-67d3aea72196","world,-49.271455,-25.426856,c672910a-0f63-3a07-98de-67d3aea72196,648632033","ferpegorini",,,,,,,,
"alert-663797277/0d564189-5435-3511-85ce-76c4d2c32452","São José dos Pinhais","[]",0,"BR","alert-663797277/0d564189-5435-3511-85ce-76c4d2c32452",false,false,"{""x"":-49.14547,""y"":-25.574095}",300,0,0,0,1550436180465,5,0,0,2,false,0,"R. Dr. Murici","","JAM","0d564189-5435-3511-85ce-76c4d2c32452","world,-49.14547,-25.574095,0d564189-5435-3511-85ce-76c4d2c32452,663797277",,,,,,,,,
"alert-656374072/1d5f2130-6ef1-3d6c-a1cb-1a08f6e15616","Campina Grande do Sul","[]",0,"BR","alert-656374072/1d5f2130-6ef1-3d6c-a1cb-1a08f6e15616",false,false,"{""x"":-49.0809,""y"":-25.34267}",6,0,0,0,1550436277465,5,34,0,1,false,0,"R. Luiz Santos Gheno","","POLICE","1d5f2130-6ef1-3d6c-a1cb-1a08f6e15616","world,-49.0809,-25.34267,1d5f2130-6ef1-3d6c-a1cb-1a08f6e15616,656374072",,,,,,,,,
"alert-668094095/d4c21ff1-aeb4-32b7-a15d-d1b889166475","Campina Grande do Sul","[]",0,"BR","alert-668094095/d4c21ff1-aeb4-32b7-a15d-d1b889166475",false,false,"{""x"":-49.080903,""y"":-25.342693}",6,0,0,0,1550436349274,5,34,0,1,false,0,"R. Luiz Santos Gheno","","JAM","d4c21ff1-aeb4-32b7-a15d-d1b889166475","world,-49.080903,-25.342693,d4c21ff1-aeb4-32b7-a15d-d1b889166475,668094095",,,,,,,,,
"alert-656234492/b59d8c01-72f8-3a82-8393-0b4232516507","Fazenda Rio Grande","[{""reportBy"":"""",""reportMillis"":1550436837325,""isThumbsUp"":true}]",0,"BR","alert-656234492/b59d8c01-72f8-3a82-8393-0b4232516507",true,false,"{""x"":-49.313383,""y"":-25.632035}",357,0,0,1,1550436231172,6,0,0,6,false,0,"BR-116 N Rod. Régis Bittencourt","JAM_MODERATE_TRAFFIC","JAM","b59d8c01-72f8-3a82-8393-0b4232516507","world,-49.313383,-25.632035,b59d8c01-72f8-3a82-8393-0b4232516507,656234492",,,,,,,,,
"alert-663627856/df9c1875-1688-311c-a593-602514e302d1","Curitiba","[{""reportBy"":"""",""reportMillis"":1550436660680,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550437389738,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550437444368,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550437784613,""isThumbsUp"":true}]",2,"BR","alert-663627856/df9c1875-1688-311c-a593-602514e302d1",true,false,"{""x"":-49.264163,""y"":-25.481765}",216,1,0,3,1550436247541,9,1,3,6,false,0,"Av. Linha Verde","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","df9c1875-1688-311c-a593-602514e302d1","world,-49.264163,-25.481765,df9c1875-1688-311c-a593-602514e302d1,663627856","GuilhermeAmandodeCarvalho",,,,,,,,
