"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportBy","reportMood","reportRating","roadType","showFacebookPic","speed","subtype","type","uuid","wazeData","street","provider","providerId","reportDescription","nearBy","additionalInfo","reportByActiveGroupIcon","reportByActiveGroupName","imageId","imageUrl"
"alert-615543031/5227d28c-5ee9-3b3c-a8a3-83e1637fcf22","Olinda","[{""reportBy"":"""",""reportMillis"":1549486997450,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549487617368,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549488419707,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549490199590,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549493431443,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549493498328,""isThumbsUp"":true},{""reportBy"":""Xande1966"",""reportMillis"":1549537559602,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549546187660,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549547331674,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549551946479,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549554156341,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549558643559,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549558691854,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549574277726,""isThumbsUp"":true},{""reportBy"":""al914800"",""reportMillis"":1549574321757,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549580279986,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549629180503,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549647554412,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549656926990,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549659967680,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549662971972,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549675742753,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549726073546,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549773141153,""isThumbsUp"":true},{""reportMillis"":1549798649529,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549805542826,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549847182891,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549848608990,""isThumbsUp"":true},{""reportMillis"":1549848882233,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549849210305,""isThumbsUp"":true},{""reportBy"":""Maria_Freithas"",""reportMillis"":1549885093310,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549885151747,""isThumbsUp"":true},{""reportBy"":""LigeirinNinja"",""reportMillis"":1549903002688,""text"":""é?"",""isThumbsUp"":false},{""reportBy"":""LeoQfelix"",""reportMillis"":1549916667714,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920164917,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920202263,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549920215081,""text"":""sim"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549921692424,""isThumbsUp"":true},{""reportBy"":""AlissonGaucho7"",""reportMillis"":1549921735100,""isThumbsUp"":true},{""reportBy"":""SrMalicia"",""reportMillis"":1549979598457,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549989112072,""isThumbsUp"":true},{""reportBy"":""csr360"",""reportMillis"":1549999501022,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550000045918,""isThumbsUp"":true},{""reportBy"":""fCaioCostaf"",""reportMillis"":1550001354880,""isThumbsUp"":true},{""reportBy"":""DiegoooMoraes"",""reportMillis"":1550002059645,""isThumbsUp"":true},{""reportBy"":""Tajupartak"",""reportMillis"":1550004243981,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550010237568,""isThumbsUp"":true},{""reportBy"":""rivaldo102"",""reportMillis"":1550010589322,""isThumbsUp"":true},{""reportBy"":""gbg85"",""reportMillis"":1550010626706,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550012350452,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550013175852,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550054609384,""isThumbsUp"":true},{""reportBy"":""PabloFadul"",""reportMillis"":1550057635134,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550063807544,""isThumbsUp"":false},{""reportBy"":""EduardoJrRecife"",""reportMillis"":1550068548919,""isThumbsUp"":true},{""reportBy"":""EduardoJrRecife"",""reportMillis"":1550068557040,""text"":""na faixa da direita"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550086619781,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550170453276,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550170892732,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550174366310,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550174366971,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550174367864,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550178471046,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550183214853,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550184995352,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550259008500,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550260074797,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550260784378,""isThumbsUp"":true},{""reportBy"":""RafaelSilva8811"",""reportMillis"":1550261788043,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550267022193,""isThumbsUp"":true},{""reportBy"":""MarceloGomesPeaceful35"",""reportMillis"":1550328225347,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550331785438,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550332399884,""text"":""verdade! "",""isThumbsUp"":false}]",5,"BR","alert-615543031/5227d28c-5ee9-3b3c-a8a3-83e1637fcf22",false,false,"{""x"":-34.867581,""y"":-7.967171}",347,8,0,65,1549484150977,10,,34,0,7,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","5227d28c-5ee9-3b3c-a8a3-83e1637fcf22","world,-34.867581,-7.967171,5227d28c-5ee9-3b3c-a8a3-83e1637fcf22,615543031","PE-015 Rod. Dr. Clóvis Scripilliti",,,,,,,,,
"alert-662921644/43039701-df4d-3157-b4e2-4e78ff13d730","Olinda","[{""reportBy"":"""",""reportMillis"":1550278953990,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550308804875,""isThumbsUp"":true}]",1,"BR","alert-662921644/43039701-df4d-3157-b4e2-4e78ff13d730",false,false,"{""x"":-34.865475,""y"":-7.973344}",242,0,0,2,1550236812263,7,,10,2,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","43039701-df4d-3157-b4e2-4e78ff13d730","world,-34.865475,-7.973344,43039701-df4d-3157-b4e2-4e78ff13d730,662921644","R. Itapuama",,,,,,,,,
"alert-648661672/9bf77cdc-f972-3450-9264-d1c26b721d84","Olinda","[{""reportBy"":"""",""reportMillis"":1550272534013,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550296451072,""isThumbsUp"":true}]",1,"BR","alert-648661672/9bf77cdc-f972-3450-9264-d1c26b721d84",false,false,"{""x"":-34.86765,""y"":-7.972805}",328,0,0,2,1550236936127,7,"JuniorLima869",10,3,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","9bf77cdc-f972-3450-9264-d1c26b721d84","world,-34.86765,-7.972805,9bf77cdc-f972-3450-9264-d1c26b721d84,648661672","R. Potiguar",,,,,,,,,
"alert-650537921/2509527e-5412-3c71-a8d6-39c0e06fb247","Paulista","[{""reportBy"":"""",""reportMillis"":1550268978557,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550273766625,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550277652661,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550278387270,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550283975659,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550330876868,""isThumbsUp"":true},{""reportBy"":""sidAO_76"",""reportMillis"":1550332501875,""isThumbsUp"":true},{""reportBy"":""Miro6593"",""reportMillis"":1550349120012,""isThumbsUp"":true}]",4,"BR","alert-650537921/2509527e-5412-3c71-a8d6-39c0e06fb247",false,false,"{""x"":-34.856898,""y"":-7.959955}",95,0,0,8,1550222314983,10,"Mirava79",11,3,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","2509527e-5412-3c71-a8d6-39c0e06fb247","world,-34.856898,-7.959955,2509527e-5412-3c71-a8d6-39c0e06fb247,650537921","Estrada Do Rio Doce",,,,,,,,,
"alert-663481896/b9113061-88a9-3197-bd67-d8ba96a58656","Paulista","[{""reportBy"":"""",""reportMillis"":1550334033572,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550334034314,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550337499421,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550356824219,""isThumbsUp"":true},{""reportMillis"":1550358170565,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550401241454,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550402094357,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550408169406,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550409896559,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550427254005,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550430115964,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550430464990,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550432505830,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433022680,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550442949135,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550443512541,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550446051207,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447700246,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550449805170,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550451240586,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550453433080,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550453433666,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550453434241,""isThumbsUp"":true}]",5,"BR","alert-663481896/b9113061-88a9-3197-bd67-d8ba96a58656",false,false,"{""x"":-34.858744,""y"":-7.960405}",80,0,0,23,1550332471087,10,,51,2,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","b9113061-88a9-3197-bd67-d8ba96a58656","world,-34.858744,-7.960405,b9113061-88a9-3197-bd67-d8ba96a58656,663481896","Estrada Do Rio Doce",,,,,,,,,
"alert-652781912/40a57a44-65ef-3264-b7de-341d3780087a","Paulista","[{""reportBy"":"""",""reportMillis"":1550357860210,""isThumbsUp"":true}]",0,"BR","alert-652781912/40a57a44-65ef-3264-b7de-341d3780087a",false,false,"{""x"":-34.856384,""y"":-7.960227}",120,0,0,1,1550332543127,7,"sidAO_76",51,2,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","40a57a44-65ef-3264-b7de-341d3780087a","world,-34.856384,-7.960227,40a57a44-65ef-3264-b7de-341d3780087a,652781912","Estrada Do Rio Doce",,,,,,,,,
"alert-662283587/da4e7987-d381-317b-a72d-3229af1c266c","Olinda","[{""reportBy"":"""",""reportMillis"":1550393954551,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550424743134,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550428667710,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550434066431,""isThumbsUp"":true}]",2,"BR","alert-662283587/da4e7987-d381-317b-a72d-3229af1c266c",false,false,"{""x"":-34.865739,""y"":-7.972084}",149,0,0,4,1550358444172,9,,1,0,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","da4e7987-d381-317b-a72d-3229af1c266c","world,-34.865739,-7.972084,da4e7987-d381-317b-a72d-3229af1c266c,662283587","Av. Tabajara",,,,,,,,,
"alert-656555260/b17c2e77-1d2a-3bb9-9018-7481837e0f4b","Olinda","[{""reportBy"":"""",""reportMillis"":1550333591065,""isThumbsUp"":true},{""reportMillis"":1550333729992,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550334087651,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550339023851,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550366000729,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550366730230,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550371722504,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550373305479,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550375663972,""isThumbsUp"":true},{""reportBy"":""gustavo5444"",""reportMillis"":1550377027557,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550418403118,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550424574275,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550424587213,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550427445390,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550428702826,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550435688186,""isThumbsUp"":true},{""reportBy"":""LucasSantosL"",""reportMillis"":1550446253999,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550453674153,""isThumbsUp"":true}]",5,"BR","alert-656555260/b17c2e77-1d2a-3bb9-9018-7481837e0f4b",false,false,"{""x"":-34.839193,""y"":-7.993264}",293,0,0,18,1550288501026,10,,10,2,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","b17c2e77-1d2a-3bb9-9018-7481837e0f4b","world,-34.839193,-7.993264,b17c2e77-1d2a-3bb9-9018-7481837e0f4b,656555260","R. Prof. Marculino Botelho",,,,,,,,,
"alert-653298342/da2ed6c8-362d-3a06-a89f-c6242f679520","Olinda","[]",0,"BR","alert-653298342/da2ed6c8-362d-3a06-a89f-c6242f679520",false,false,"{""x"":-34.848194,""y"":-7.964428}",220,0,0,0,1550324457678,5,"sergiopitanga1311",50,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","da2ed6c8-362d-3a06-a89f-c6242f679520","world,-34.848194,-7.964428,da2ed6c8-362d-3a06-a89f-c6242f679520,653298342","R. Trinta e Três",,,,,,,,,
"alert-651886280/1416e25e-f2ff-3cfa-9694-c6fd0fab41c1","Olinda","[{""reportBy"":"""",""reportMillis"":1550254803531,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550313537258,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550323106393,""isThumbsUp"":true}]",1,"BR","alert-651886280/1416e25e-f2ff-3cfa-9694-c6fd0fab41c1",false,false,"{""x"":-34.841573,""y"":-7.961968}",38,1,0,2,1550254785148,8,,24,0,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","1416e25e-f2ff-3cfa-9694-c6fd0fab41c1","world,-34.841573,-7.961968,1416e25e-f2ff-3cfa-9694-c6fd0fab41c1,651886280","Av. México",,,,,,,,,
"alert-661287347/48cef904-3bd2-3c23-8976-039b741d82bc","Olinda","[{""reportBy"":"""",""reportMillis"":1550362601380,""isThumbsUp"":true},{""reportMillis"":1550363338141,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550368157733,""isThumbsUp"":true},{""reportMillis"":1550383878089,""isThumbsUp"":true},{""reportBy"":""BAKURALNINJA"",""reportMillis"":1550386354673,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550411011948,""isThumbsUp"":true}]",2,"BR","alert-661287347/48cef904-3bd2-3c23-8976-039b741d82bc",false,false,"{""x"":-34.83977,""y"":-7.97333}",203,0,0,6,1550357368283,10,,8,0,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","48cef904-3bd2-3c23-8976-039b741d82bc","world,-34.83977,-7.97333,48cef904-3bd2-3c23-8976-039b741d82bc,661287347","Av. São João Batista",,,,,,,,,
"alert-663538906/475f33ce-5530-34e7-aed2-a1a99654281c","Olinda","[{""reportBy"":"""",""reportMillis"":1550342766602,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550349883927,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550352075744,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550357625963,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550411066127,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550428749154,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550441947425,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550457582174,""isThumbsUp"":true}]",4,"BR","alert-663538906/475f33ce-5530-34e7-aed2-a1a99654281c",false,false,"{""x"":-34.848015,""y"":-7.972951}",120,0,0,8,1550313429347,10,,24,0,,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","475f33ce-5530-34e7-aed2-a1a99654281c","world,-34.848015,-7.972951,475f33ce-5530-34e7-aed2-a1a99654281c,663538906","R. Dodecateon",,,,,,,,,
"alert-646731701/0ccd0435-f6a5-3994-aac0-4b4094c41016","Paulista","[{""reportBy"":"""",""reportMillis"":1550183563122,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550186467999,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550187915900,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550223241716,""isThumbsUp"":true},{""reportMillis"":1550241920913,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550244041433,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550252092414,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550255581808,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550256805317,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550257868865,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550280087881,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550328824774,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550339664926,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550340765073,""isThumbsUp"":true},{""reportMillis"":1550345890836,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550346767687,""isThumbsUp"":true},{""reportMillis"":1550379682992,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550423545411,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433531844,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550439588285,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550457217727,""isThumbsUp"":true}]",5,"BR","alert-646731701/0ccd0435-f6a5-3994-aac0-4b4094c41016",false,false,"{""x"":-34.872039,""y"":-7.940279}",122,0,0,21,1550181210588,10,"AndreUberArquiteto",1,2,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","0ccd0435-f6a5-3994-aac0-4b4094c41016","world,-34.872039,-7.940279,0ccd0435-f6a5-3994-aac0-4b4094c41016,646731701","R. do Nobre",,,,,,,,,
"alert-656772005/7eab0e66-be5e-3d27-959e-28153293f620","Paulista","[{""reportBy"":""rogeriopjr"",""reportMillis"":1550221300825,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550247131070,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550255068455,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550261202853,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550294789789,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550320266012,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550394311436,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550421691589,""isThumbsUp"":true},{""reportMillis"":1550422863137,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550430517219,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550437793408,""isThumbsUp"":true},{""reportBy"":""Pamm_Santana"",""reportMillis"":1550439134393,""isThumbsUp"":true}]",5,"BR","alert-656772005/7eab0e66-be5e-3d27-959e-28153293f620",false,false,"{""x"":-34.871173,""y"":-7.952942}",134,0,0,12,1550182283761,10,"AndreUberArquiteto",1,2,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","7eab0e66-be5e-3d27-959e-28153293f620","world,-34.871173,-7.952942,7eab0e66-be5e-3d27-959e-28153293f620,656772005","R. Vinte e Sete",,,,,,,,,
"alert-659028217/acace8c0-44f5-32ba-8b0a-38ac4aca9823","Paulista","[{""reportBy"":"""",""reportMillis"":1550339300693,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550339927160,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550364778828,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550424370842,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433832126,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550438210710,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447061228,""isThumbsUp"":true}]",3,"BR","alert-659028217/acace8c0-44f5-32ba-8b0a-38ac4aca9823",false,false,"{""x"":-34.887819,""y"":-7.935753}",238,0,0,7,1550333054738,10,,10,1,,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","acace8c0-44f5-32ba-8b0a-38ac4aca9823","world,-34.887819,-7.935753,acace8c0-44f5-32ba-8b0a-38ac4aca9823,659028217","R. Belo Jardim",,,,,,,,,
"alert-649448233/e7ec3024-f68c-360e-af40-23542274abc7","Paulista","[]",0,"BR","alert-649448233/e7ec3024-f68c-360e-af40-23542274abc7",false,false,"{""x"":-34.889883,""y"":-7.937296}",234,0,0,0,1550333107868,5,,10,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","e7ec3024-f68c-360e-af40-23542274abc7","world,-34.889883,-7.937296,e7ec3024-f68c-360e-af40-23542274abc7,649448233","R. Belo Jardim",,,,,,,,,
"alert-665028244/4b38e903-d4f5-3620-a330-ce5ddc022c05","Paulista","[]",0,"BR","alert-665028244/4b38e903-d4f5-3620-a330-ce5ddc022c05",false,false,"{""x"":-34.891259,""y"":-7.93819}",289,0,0,0,1550333150882,5,,10,1,,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","4b38e903-d4f5-3620-a330-ce5ddc022c05","world,-34.891259,-7.93819,4b38e903-d4f5-3620-a330-ce5ddc022c05,665028244","R. Bonito",,,,,,,,,
"alert-656149680/1d6c0ce6-75dd-3c7e-b374-11bca0a22f87","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1550373031132,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550373605000,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550373623554,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550374008730,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550374569572,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550374619316,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550374646568,""isThumbsUp"":true}]",3,"BR","alert-656149680/1d6c0ce6-75dd-3c7e-b374-11bca0a22f87",false,false,"{""x"":-34.919587,""y"":-8.190739}",6,1,0,6,1550372853075,10,,1,2,2,false,0,"POLICE_VISIBLE","POLICE","1d6c0ce6-75dd-3c7e-b374-11bca0a22f87","world,-34.919587,-8.190739,1d6c0ce6-75dd-3c7e-b374-11bca0a22f87,656149680","Av. Bernardo Vieira de Melo",,,,,,,,,
"alert-658089779/f7d71915-df53-320d-8be9-3df1cf19d712","Recife","[{""reportBy"":"""",""reportMillis"":1550374499684,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550375027543,""isThumbsUp"":true}]",1,"BR","alert-658089779/f7d71915-df53-320d-8be9-3df1cf19d712",false,false,"{""x"":-34.90921,""y"":-8.056787}",192,0,0,2,1550372841425,7,,10,1,2,false,0,"","ACCIDENT","f7d71915-df53-320d-8be9-3df1cf19d712","world,-34.90921,-8.056787,f7d71915-df53-320d-8be9-3df1cf19d712,658089779","Tunel da Abolição",,,,,,,,,
"alert-653029652/b3f02342-d26c-3112-b7f2-c620310a6b43","Recife","[{""reportBy"":""EduBSilvestre"",""reportMillis"":1550373335019,""text"":""nada"",""isThumbsUp"":false},{""reportBy"":""FelipeDuarte75"",""reportMillis"":1550374823742,""text"":""tem nada. deve ser a polícia para enganar postando"",""isThumbsUp"":false}]",1,"BR","alert-653029652/b3f02342-d26c-3112-b7f2-c620310a6b43",false,false,"{""x"":-34.902926,""y"":-8.041857}",135,2,0,0,1550373017979,7,,1,1,2,false,0,"POLICE_VISIBLE","POLICE","b3f02342-d26c-3112-b7f2-c620310a6b43","world,-34.902926,-8.041857,b3f02342-d26c-3112-b7f2-c620310a6b43,653029652","Av. Rui Barbosa",,,,,,,,,
"alert-655785041/e68bbadf-c5b9-3185-9ea2-3c89c4fcf96e","Olinda","[]",0,"BR","alert-655785041/e68bbadf-c5b9-3185-9ea2-3c89c4fcf96e",false,false,"{""x"":-34.870453,""y"":-8.03048}",62,0,0,0,1550372953335,5,,34,0,2,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","e68bbadf-c5b9-3185-9ea2-3c89c4fcf96e","world,-34.870453,-8.03048,e68bbadf-c5b9-3185-9ea2-3c89c4fcf96e,655785041","Av. Prof. Andrade Bezerra",,,,,,,,,
