"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportMood","reportRating","showFacebookPic","speed","street","subtype","type","uuid","wazeData","roadType","reportBy","reportDescription","nearBy","provider","providerId","imageId","imageUrl","reportByActiveGroupIcon","reportByActiveGroupName"
"alert-739390370/724a8a27-2846-3b4b-9094-781b604b790f","Recife","[]",0,"BR","alert-739390370/724a8a27-2846-3b4b-9094-781b604b790f",false,false,"{""x"":-34.946382,""y"":-8.132741}",0,0,0,0,1551711159192,6,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","724a8a27-2846-3b4b-9094-781b604b790f","world,-34.946382,-8.132741,724a8a27-2846-3b4b-9094-781b604b790f,739390370",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-741540969/bfbafaed-a277-3aa7-a76e-ee378db9e571","Recife","[]",0,"BR","alert-741540969/bfbafaed-a277-3aa7-a76e-ee378db9e571",false,false,"{""x"":-34.947408,""y"":-8.137167}",0,0,0,0,1551710911986,6,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","bfbafaed-a277-3aa7-a76e-ee378db9e571","world,-34.947408,-8.137167,bfbafaed-a277-3aa7-a76e-ee378db9e571,741540969",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-736281382/95d410f3-5019-383e-8059-f96676bb3822","Recife","[]",0,"BR","alert-736281382/95d410f3-5019-383e-8059-f96676bb3822",false,false,"{""x"":-34.947411,""y"":-8.137351}",0,0,0,0,1551710921998,6,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","95d410f3-5019-383e-8059-f96676bb3822","world,-34.947411,-8.137351,95d410f3-5019-383e-8059-f96676bb3822,736281382",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-736292092/2927d265-e69b-3520-bd90-7c257b84d89f","Jaboatão dos Guararapes","[{""reportBy"":""sostransitojr"",""reportMillis"":1551829392004,""isThumbsUp"":true}]",0,"BR","alert-736292092/2927d265-e69b-3520-bd90-7c257b84d89f",false,false,"{""x"":-34.94714,""y"":-8.138876}",0,0,0,1,1551711203795,7,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","2927d265-e69b-3520-bd90-7c257b84d89f","world,-34.94714,-8.138876,2927d265-e69b-3520-bd90-7c257b84d89f,736292092",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-747397166/04e5652b-9050-359a-8aba-b71872a05fb1","Recife","[]",0,"BR","alert-747397166/04e5652b-9050-359a-8aba-b71872a05fb1",false,false,"{""x"":-34.945077,""y"":-8.13114}",0,0,0,0,1551711334082,6,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","04e5652b-9050-359a-8aba-b71872a05fb1","world,-34.945077,-8.13114,04e5652b-9050-359a-8aba-b71872a05fb1,747397166",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-751024955/ed2899d7-7294-35c8-ad96-c9c6acb8892d","Jaboatão dos Guararapes","[]",0,"BR","alert-751024955/ed2899d7-7294-35c8-ad96-c9c6acb8892d",false,false,"{""x"":-34.956733,""y"":-8.132544}",10,0,0,0,1551823027470,5,1,1,false,0,"R. Bom Destino","HAZARD_ON_ROAD_POT_HOLE","HAZARD","ed2899d7-7294-35c8-ad96-c9c6acb8892d","world,-34.956733,-8.132544,ed2899d7-7294-35c8-ad96-c9c6acb8892d,751024955",,,,,,,,,,
"alert-742269689/c4b8dae5-b3b3-3d47-8ddd-e1fc48b93061","Jaboatão dos Guararapes","[{""reportBy"":""tutinhodoamor"",""reportMillis"":1551840120730,""text"":""o *** do mudo oi"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551840692593,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551841033070,""text"":""nao ta Mais"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551841414711,""text"":""Bliz agora aí "",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551841711850,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551841949256,""isThumbsUp"":true}]",1,"BR","alert-742269689/c4b8dae5-b3b3-3d47-8ddd-e1fc48b93061",false,false,"{""x"":-34.916354,""y"":-8.173031}",12,3,0,3,1551839772213,10,24,1,false,0,"Av. Bernardo Vieira de Melo","POLICE_VISIBLE","POLICE","c4b8dae5-b3b3-3d47-8ddd-e1fc48b93061","world,-34.916354,-8.173031,c4b8dae5-b3b3-3d47-8ddd-e1fc48b93061,742269689",2,,,,,,,,,
"alert-743330769/83a97563-132b-3c96-aed4-cf5310ced78f","Jaboatão dos Guararapes","[]",0,"BR","alert-743330769/83a97563-132b-3c96-aed4-cf5310ced78f",false,false,"{""x"":-34.92011,""y"":-8.15642}",204,0,0,0,1551840900402,6,50,1,false,0,"Av. Gov. Agamenon Magalhães","POLICE_HIDING","POLICE","83a97563-132b-3c96-aed4-cf5310ced78f","world,-34.92011,-8.15642,83a97563-132b-3c96-aed4-cf5310ced78f,743330769",2,,,,,,,,,
"alert-713689663/48ad0321-b6e5-3038-848c-ca63a3b03617","Recife","[{""reportBy"":"""",""reportMillis"":1551498304127,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551528013996,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551530043063,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551538032751,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551541169247,""isThumbsUp"":true},{""reportBy"":""edson2904"",""reportMillis"":1551547287603,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551551859534,""isThumbsUp"":true},{""reportBy"":""rancatoco12"",""reportMillis"":1551557371041,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551563468275,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551563899537,""isThumbsUp"":true},{""reportBy"":""ThiagoRafaelSunny1"",""reportMillis"":1551564930346,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551564970650,""isThumbsUp"":true},{""reportBy"":""DiegoViana35"",""reportMillis"":1551565733163,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551566361853,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551614871060,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551619495414,""isThumbsUp"":true},{""reportBy"":""LeoLeite1987"",""reportMillis"":1551649679580,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551651942097,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551657242659,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551662986469,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551680804556,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551703018823,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551714049514,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551714088538,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551716923475,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551723460692,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551735467964,""isThumbsUp"":true},{""reportMillis"":1551737168904,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551743297377,""isThumbsUp"":true},{""reportMillis"":1551743407140,""isThumbsUp"":true},{""reportBy"":""DomMau"",""reportMillis"":1551748806396,""isThumbsUp"":true},{""reportMillis"":1551751915390,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551786516239,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551793902015,""isThumbsUp"":true},{""reportBy"":""DjalmaVidaljr"",""reportMillis"":1551810135382,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551818687212,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551818742716,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551842322678,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551844489433,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551886188551,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551897836824,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551899730501,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551901294557,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915141869,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551915997048,""isThumbsUp"":true}]",5,"BR","alert-713689663/48ad0321-b6e5-3038-848c-ca63a3b03617",false,false,"{""x"":-34.909596,""y"":-8.151063}",205,0,0,45,1551490514765,10,49,3,false,0,"Av. Visc. de Jequitinhonha - Pista Oeste","HAZARD_ON_ROAD_POT_HOLE","HAZARD","48ad0321-b6e5-3038-848c-ca63a3b03617","world,-34.909596,-8.151063,48ad0321-b6e5-3038-848c-ca63a3b03617,713689663",2,"Genesis_gfc",,,,,,,,
"alert-720501381/6f724073-ccf3-344e-876d-0a7e0e7e180c","Recife","[{""reportBy"":"""",""reportMillis"":1551483799328,""isThumbsUp"":true},{""reportMillis"":1551487698179,""isThumbsUp"":true},{""reportMillis"":1551511631897,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551531228192,""isThumbsUp"":true},{""reportMillis"":1551536064356,""isThumbsUp"":true},{""reportMillis"":1551547763240,""isThumbsUp"":true},{""reportMillis"":1551555216569,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551555308552,""isThumbsUp"":true},{""reportBy"":""LaisEzAraujoo"",""reportMillis"":1551559333522,""isThumbsUp"":true},{""reportMillis"":1551559420828,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551559947486,""isThumbsUp"":true},{""reportMillis"":1551618653403,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551642855612,""isThumbsUp"":true},{""reportBy"":""athosuira"",""reportMillis"":1551648235519,""isThumbsUp"":true},{""reportMillis"":1551719069040,""isThumbsUp"":true},{""reportMillis"":1551800669093,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551805671023,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551808737065,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551812071432,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551830565360,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551873797809,""isThumbsUp"":true}]",5,"BR","alert-720501381/6f724073-ccf3-344e-876d-0a7e0e7e180c",false,false,"{""x"":-34.916892,""y"":-8.135508}",190,0,0,21,1551476378675,10,46,3,false,0,"Av. Mal. Mascarenhas de Morais","HAZARD_ON_ROAD_POT_HOLE","HAZARD","6f724073-ccf3-344e-876d-0a7e0e7e180c","world,-34.916892,-8.135508,6f724073-ccf3-344e-876d-0a7e0e7e180c,720501381",2,,,,,,,,,
"alert-736466813/06514a22-0ac9-311b-b1a7-63049aa36cb3","Recife","[{""reportBy"":"""",""reportMillis"":1551828672723,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551828827654,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551831248202,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551831589889,""isThumbsUp"":true},{""reportBy"":""julio_cesar028"",""reportMillis"":1551842579054,""isThumbsUp"":true},{""reportMillis"":1551848753589,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551849368123,""isThumbsUp"":true},{""reportBy"":""MarcosFerreiraSilvaLeiteLeite"",""reportMillis"":1551873787485,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551875743037,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551876368505,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551878071245,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551878394765,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551886591473,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551894619159,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551899343948,""isThumbsUp"":true}]",5,"BR","alert-736466813/06514a22-0ac9-311b-b1a7-63049aa36cb3",false,false,"{""x"":-34.918294,""y"":-8.142118}",107,0,0,15,1551828279550,10,5,2,false,0,"Túnel Felipe Camarão","HAZARD_ON_ROAD_POT_HOLE","HAZARD","06514a22-0ac9-311b-b1a7-63049aa36cb3","world,-34.918294,-8.142118,06514a22-0ac9-311b-b1a7-63049aa36cb3,736466813",2,,,,,,,,,
"alert-735783213/282127aa-fde3-3ba1-981e-16482068ec23","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1551818304654,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551820267571,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551821502185,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551822476988,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551822481018,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551824198397,""isThumbsUp"":true},{""reportMillis"":1551824298204,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551824916900,""isThumbsUp"":true},{""reportBy"":""InacioPeng"",""reportMillis"":1551824967391,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551825747707,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551827506301,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551828623296,""isThumbsUp"":true},{""reportBy"":""Jerfsson"",""reportMillis"":1551829394929,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551829575933,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551830951388,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551835112058,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551859232874,""isThumbsUp"":true},{""reportBy"":""chocoelho"",""reportMillis"":1551874541281,""isThumbsUp"":true},{""reportBy"":""dudafalmeida"",""reportMillis"":1551876465918,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551878874427,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551886219400,""isThumbsUp"":true}]",5,"BR","alert-735783213/282127aa-fde3-3ba1-981e-16482068ec23",false,false,"{""x"":-34.914967,""y"":-8.1484}",110,0,0,21,1551816746838,10,50,0,false,0,"Av. Armindo Moura","HAZARD_ON_ROAD_POT_HOLE","HAZARD","282127aa-fde3-3ba1-981e-16482068ec23","world,-34.914967,-8.1484,282127aa-fde3-3ba1-981e-16482068ec23,735783213",2,,,,,,,,,
"alert-738369712/fe692ae1-d909-317c-aa3a-e50c7530b038","Recife","[]",0,"BR","alert-738369712/fe692ae1-d909-317c-aa3a-e50c7530b038",false,false,"{""x"":-34.894263,""y"":-8.115538}",31,0,0,0,1551840144757,5,10,2,false,0,"Av. Conselheiro Aguiar","","POLICE","fe692ae1-d909-317c-aa3a-e50c7530b038","world,-34.894263,-8.115538,fe692ae1-d909-317c-aa3a-e50c7530b038,738369712",2,,,,,,,,,
"alert-727893833/935e93de-0de7-3235-848e-ddee934a4224","Recife","[{""reportBy"":"""",""reportMillis"":1551710541960,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551716731725,""isThumbsUp"":true}]",1,"BR","alert-727893833/935e93de-0de7-3235-848e-ddee934a4224",false,false,"{""x"":-34.943831,""y"":-8.127091}",0,0,0,2,1551671260365,8,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","935e93de-0de7-3235-848e-ddee934a4224","world,-34.943831,-8.127091,935e93de-0de7-3235-848e-ddee934a4224,727893833",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-748378995/d7f2ac56-28b4-3bb1-a07e-74dd9f983e67","Recife","[{""reportBy"":"""",""reportMillis"":1551791064683,""isThumbsUp"":true}]",0,"BR","alert-748378995/d7f2ac56-28b4-3bb1-a07e-74dd9f983e67",false,false,"{""x"":-34.94366,""y"":-8.124469}",0,0,0,1,1551710857260,7,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","d7f2ac56-28b4-3bb1-a07e-74dd9f983e67","world,-34.94366,-8.124469,d7f2ac56-28b4-3bb1-a07e-74dd9f983e67,748378995",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-741615799/1d6b01a5-f60d-3434-bb38-887d61641450","Recife","[]",0,"BR","alert-741615799/1d6b01a5-f60d-3434-bb38-887d61641450",false,false,"{""x"":-34.94388,""y"":-8.128246}",0,0,0,0,1551711298770,6,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","1d6b01a5-f60d-3434-bb38-887d61641450","world,-34.94388,-8.128246,1d6b01a5-f60d-3434-bb38-887d61641450,741615799",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-747315546/efe4027f-e605-3c0d-9808-4ee2152c117d","Recife","[]",0,"BR","alert-747315546/efe4027f-e605-3c0d-9808-4ee2152c117d",false,false,"{""x"":-34.943794,""y"":-8.125829}",0,0,0,0,1551710761221,6,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","efe4027f-e605-3c0d-9808-4ee2152c117d","world,-34.943794,-8.125829,efe4027f-e605-3c0d-9808-4ee2152c117d,747315546",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-718909870/65512c56-d011-355f-8f32-aee8b7fd389d",,"[{""reportBy"":"""",""reportMillis"":1551455231981,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551458781691,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551459616106,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551462973317,""isThumbsUp"":true},{""reportBy"":""Fernando-Almofrey"",""reportMillis"":1551463051694,""isThumbsUp"":true},{""reportBy"":""AndreOliveira1984"",""reportMillis"":1551463292714,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551463414429,""isThumbsUp"":true},{""reportMillis"":1551466674164,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551469779318,""text"":""djabeisso?"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551470026180,""text"":""🎶Amor sem compromisso nossa sina é essa🎶\nDa uma sacada familia essa ta bala💣💥\n@dreadoficial\n@adsinho_insaciavel\n#amorsemcompromisso😈🔥\nhttps://youtu.be/KhoK4ocZoIg\n👆👆👆👆👆👆👆👆👆👆"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551472597989,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551483147096,""text"":""kkkkkkkllkkkkkk"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551483211320,""isThumbsUp"":true},{""reportBy"":""SergioMachadoPeaceful96"",""reportMillis"":1551483377709,""text"":""Sem entender"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551498584015,""text"":""sem entender. verdade"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551518105776,""text"":""drogas faz isso"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551527502980,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551535888427,""text"":""kkkkk"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551546250089,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551553354292,""text"":""baconha"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551568701017,""text"":""baconha é bom gente"",""isThumbsUp"":false},{""reportBy"":""Rhituji"",""reportMillis"":1551573254139,""text"":""manconhaaaaa"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551575380177,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551581319453,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551581339525,""text"":""kkkkk"",""isThumbsUp"":false}]",5,"BR","alert-718909870/65512c56-d011-355f-8f32-aee8b7fd389d",false,false,"{""x"":-34.910033,""y"":-8.126731}",0,11,0,14,1551451846000,10,1,0,false,0,,"","CHIT_CHAT","65512c56-d011-355f-8f32-aee8b7fd389d","world,-34.910033,-8.126731,65512c56-d011-355f-8f32-aee8b7fd389d,718909870",,"antigerme","Mapa é mantido pelos usuários. Participe! waze.com/editor","Jaboatão dos Guararapes","WazeWebFeed","1548035056389",,,,
"alert-747901276/8bc6dccc-99c8-3c03-8bf7-779021bfaf1f","Recife","[{""reportMillis"":1551840871740,""text"":"" bptran?"",""isThumbsUp"":false},{""reportMillis"":1551841395373,""text"":""lei seca"",""isThumbsUp"":false},{""reportMillis"":1551841521217,""text"":""lei seca "",""isThumbsUp"":false},{""reportMillis"":1551841527879,""isThumbsUp"":true}]",2,"BR","alert-747901276/8bc6dccc-99c8-3c03-8bf7-779021bfaf1f",false,false,"{""x"":-34.89457,""y"":-8.116044}",31,3,0,1,1551840159442,9,50,0,false,0,"Av. Conselheiro Aguiar","POLICE_VISIBLE","POLICE","8bc6dccc-99c8-3c03-8bf7-779021bfaf1f","world,-34.89457,-8.116044,8bc6dccc-99c8-3c03-8bf7-779021bfaf1f,747901276",2,,,,,,,,,
"alert-735450663/727845b2-32a8-341f-b63e-509f17d32713","Recife","[{""reportBy"":"""",""reportMillis"":1551841070000,""isThumbsUp"":false}]",0,"BR","alert-735450663/727845b2-32a8-341f-b63e-509f17d32713",false,false,"{""x"":-34.955313,""y"":-8.120702}",163,1,0,0,1551841063300,6,10,2,false,0,"Av. Santarém","POLICE_VISIBLE","POLICE","727845b2-32a8-341f-b63e-509f17d32713","world,-34.955313,-8.120702,727845b2-32a8-341f-b63e-509f17d32713,735450663",1,,,,,,,,,
"alert-747458484/43ab4712-fb01-3801-99b3-a08212187809","Recife","[{""reportMillis"":1551725672167,""isThumbsUp"":true},{""reportBy"":""diogosantostoic"",""reportMillis"":1551728376583,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551787230361,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551788639486,""isThumbsUp"":true}]",2,"BR","alert-747458484/43ab4712-fb01-3801-99b3-a08212187809",false,false,"{""x"":-34.908336,""y"":-8.115873}",275,0,0,4,1551718046661,9,40,3,false,0,"Al. das Hortências","HAZARD_ON_ROAD_POT_HOLE","HAZARD","43ab4712-fb01-3801-99b3-a08212187809","world,-34.908336,-8.115873,43ab4712-fb01-3801-99b3-a08212187809,747458484",1,"MarcoSire",,,,,,,,
"alert-737981041/b8ee8541-9027-3925-9806-2c0f45e5504a","Recife","[]",0,"BR","alert-737981041/b8ee8541-9027-3925-9806-2c0f45e5504a",false,false,"{""x"":-34.948011,""y"":-8.093792}",0,0,0,0,1551710913914,6,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","b8ee8541-9027-3925-9806-2c0f45e5504a","world,-34.948011,-8.093792,b8ee8541-9027-3925-9806-2c0f45e5504a,737981041",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-748390605/c81607f9-224c-3224-9b98-48db87fc2e70","Recife","[]",0,"BR","alert-748390605/c81607f9-224c-3224-9b98-48db87fc2e70",false,false,"{""x"":-34.949442,""y"":-8.095943}",0,0,0,0,1551711165231,6,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","c81607f9-224c-3224-9b98-48db87fc2e70","world,-34.949442,-8.095943,c81607f9-224c-3224-9b98-48db87fc2e70,748390605",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-747331466/b99ea7c8-4236-38a2-977b-5845bbb19b7e","Recife","[]",0,"BR","alert-747331466/b99ea7c8-4236-38a2-977b-5845bbb19b7e",false,false,"{""x"":-34.950154,""y"":-8.097558}",0,0,0,0,1551711187886,6,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","b99ea7c8-4236-38a2-977b-5845bbb19b7e","world,-34.950154,-8.097558,b99ea7c8-4236-38a2-977b-5845bbb19b7e,747331466",,"JoaoNogueiraJr","Obras",,,,,,,
"alert-739458500/81bb4208-3b9d-38b7-9e0b-442d00033fde","Recife","[]",0,"BR","alert-739458500/81bb4208-3b9d-38b7-9e0b-442d00033fde",false,false,"{""x"":-34.950224,""y"":-8.099083}",0,0,0,0,1551711368501,6,0,0,false,0,"BR-101 Rod. Gov. Mário Covas","ROAD_CLOSED_EVENT","ROAD_CLOSED","81bb4208-3b9d-38b7-9e0b-442d00033fde","world,-34.950224,-8.099083,81bb4208-3b9d-38b7-9e0b-442d00033fde,739458500",,"JoaoNogueiraJr","Obras",,,,,,,
