"_id","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","nearBy","provider","providerId","pubMillis","reliability","reportBy","reportDescription","reportMood","reportRating","showFacebookPic","speed","subtype","type","uuid","wazeData","city","roadType","street","imageId","imageUrl","additionalInfo","reportByActiveGroupIcon","reportByActiveGroupName"
"alert-692593324/a867c2b9-319c-3d9e-bb8a-d7657cb15cb8","[{""reportBy"":"""",""reportMillis"":1550830686313,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550833533061,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550834923204,""isThumbsUp"":true},{""reportMillis"":1550851911595,""isThumbsUp"":true},{""reportBy"":""PLeonRP"",""reportMillis"":1550861195194,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550914683742,""isThumbsUp"":true}]",3,"BR","alert-692593324/a867c2b9-319c-3d9e-bb8a-d7657cb15cb8",false,false,"{""x"":-34.929684,""y"":-8.143018}",257,0,0,6,,,,1550825476392,10,,,50,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","a867c2b9-319c-3d9e-bb8a-d7657cb15cb8","world,-34.929684,-8.143018,a867c2b9-319c-3d9e-bb8a-d7657cb15cb8,692593324","Jaboatão dos Guararapes",,"R. Josefa Maria da Conceição",,,,,
"alert-673123361/84bfda2a-3881-3e57-b6ee-4eb913e1e777","[{""reportBy"":"""",""reportMillis"":1550782781348,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550839594947,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550854766447,""isThumbsUp"":true},{""reportMillis"":1550881882896,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550914494669,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550934378759,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551008416833,""isThumbsUp"":true}]",3,"BR","alert-673123361/84bfda2a-3881-3e57-b6ee-4eb913e1e777",false,false,"{""x"":-34.911938,""y"":-8.141949}",60,0,0,7,,,,1550782333093,10,,,49,0,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","84bfda2a-3881-3e57-b6ee-4eb913e1e777","world,-34.911938,-8.141949,84bfda2a-3881-3e57-b6ee-4eb913e1e777,673123361","Recife",2,"Av. Mal. Juarez Távora",,,,,
"alert-673262227/6a14fae3-7b5f-3262-bca2-f8fbf7d5c2c1","[{""reportBy"":"""",""reportMillis"":1550608874718,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550677582547,""isThumbsUp"":true},{""reportBy"":""caioaragao3"",""reportMillis"":1550692733389,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550697088871,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550747120908,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550778358061,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550778426115,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550780268805,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550781563714,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550782023675,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550782757897,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550784035707,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550785019334,""isThumbsUp"":true},{""reportBy"":""TahneeFong"",""reportMillis"":1550785237553,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550787241315,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550848411369,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550849041520,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550865380919,""isThumbsUp"":true},{""reportBy"":""BCesarPPinto"",""reportMillis"":1550865918018,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550881578859,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550914492906,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550932969134,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551005529777,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551012810171,""isThumbsUp"":true}]",5,"BR","alert-673262227/6a14fae3-7b5f-3262-bca2-f8fbf7d5c2c1",false,false,"{""x"":-34.914409,""y"":-8.143517}",34,0,0,24,,,,1550606272114,10,,,40,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","6a14fae3-7b5f-3262-bca2-f8fbf7d5c2c1","world,-34.914409,-8.143517,6a14fae3-7b5f-3262-bca2-f8fbf7d5c2c1,673262227","Recife",2,"Av. Mal. Juarez Távora",,,,,
"alert-688387944/3572a9b2-055f-337d-b529-91ab27dea80f","[{""reportBy"":"""",""reportMillis"":1550871921543,""isThumbsUp"":true},{""reportBy"":""Pauloand35"",""reportMillis"":1550943330717,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550950315496,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550960449260,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550960505243,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551037482017,""isThumbsUp"":true}]",3,"BR","alert-688387944/3572a9b2-055f-337d-b529-91ab27dea80f",false,false,"{""x"":-34.908263,""y"":-8.139541}",93,0,0,6,,,,1550798537555,10,"IvaMarques83",,8,4,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","3572a9b2-055f-337d-b529-91ab27dea80f","world,-34.908263,-8.139541,3572a9b2-055f-337d-b529-91ab27dea80f,688387944","Recife",1,"R. Dr. Luiz Inácio Pessoa de Melo",,,,,
"alert-673187841/7de479ab-c1f7-3020-81dc-43f6b00f1317","[{""reportBy"":""Miro6593"",""reportMillis"":1550842461044,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550867924502,""isThumbsUp"":true},{""reportBy"":""JoaoQueirooz"",""reportMillis"":1550869222611,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550914498081,""isThumbsUp"":true}]",1,"BR","alert-673187841/7de479ab-c1f7-3020-81dc-43f6b00f1317",false,false,"{""x"":-34.908982,""y"":-8.137451}",104,0,0,4,,,,1550796724813,10,"IvaMarques83",,8,4,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","7de479ab-c1f7-3020-81dc-43f6b00f1317","world,-34.908982,-8.137451,7de479ab-c1f7-3020-81dc-43f6b00f1317,673187841","Recife",1,"R. Copacabana",,,,,
"alert-683672980/51c626c4-435f-3c80-b5e1-ad8a4f39c091","[{""reportBy"":"""",""reportMillis"":1550914502423,""isThumbsUp"":true}]",0,"BR","alert-683672980/51c626c4-435f-3c80-b5e1-ad8a4f39c091",false,false,"{""x"":-34.912082,""y"":-8.131616}",263,0,0,1,,,,1550841506099,7,"rafaelarruda",,49,4,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","51c626c4-435f-3c80-b5e1-ad8a4f39c091","world,-34.912082,-8.131616,51c626c4-435f-3c80-b5e1-ad8a4f39c091,683672980","Recife",,"R. Barão de Tefé",,,,,
"alert-694860524/14545714-c561-3260-9353-40ea1ba76138","[{""reportMillis"":1550934199860,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550938027666,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550959049342,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551021815165,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551044818846,""isThumbsUp"":true}]",2,"BR","alert-694860524/14545714-c561-3260-9353-40ea1ba76138",false,false,"{""x"":-34.905489,""y"":-8.129965}",90,0,0,5,,,,1550868637532,10,"IvaMarques83",,8,4,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","14545714-c561-3260-9353-40ea1ba76138","world,-34.905489,-8.129965,14545714-c561-3260-9353-40ea1ba76138,694860524","Recife",1,"R. D. Magina Pontual",,,,,
"alert-687282781/682d9d89-a4db-3970-b937-5813786a15ad","[{""reportBy"":""DiogoAlexandreBarbosa"",""reportMillis"":1550959701323,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550959940413,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550960061633,""isThumbsUp"":true},{""reportMillis"":1550962101431,""isThumbsUp"":true},{""reportBy"":""mjr161504"",""reportMillis"":1550964652491,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550965519456,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550969082907,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550969095182,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550974782826,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550998478904,""isThumbsUp"":true}]",4,"BR","alert-687282781/682d9d89-a4db-3970-b937-5813786a15ad",false,false,"{""x"":-34.914948,""y"":-8.148408}",110,0,0,10,,,,1550958911839,10,,,10,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","682d9d89-a4db-3970-b937-5813786a15ad","world,-34.914948,-8.148408,682d9d89-a4db-3970-b937-5813786a15ad,687282781","Jaboatão dos Guararapes",2,"Av. Armindo Moura",,,,,
"alert-684532938/9d7af791-2064-362b-b2f9-04cd9ea596ab","[{""reportBy"":"""",""reportMillis"":1550891395878,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550914675164,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550949975098,""isThumbsUp"":true}]",1,"BR","alert-684532938/9d7af791-2064-362b-b2f9-04cd9ea596ab",false,false,"{""x"":-34.940009,""y"":-8.125469}",306,0,0,3,,,,1550810637649,8,,,8,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","9d7af791-2064-362b-b2f9-04cd9ea596ab","world,-34.940009,-8.125469,9d7af791-2064-362b-b2f9-04cd9ea596ab,684532938","Recife",,"R. Afonso Cunha",,,,,
"alert-687339102/7ef2e644-7b09-3d1a-9f59-67ea559d56d0","[{""reportBy"":"""",""reportMillis"":1550971148112,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550971513000,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551012812913,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551036390725,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551039876053,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551040522883,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551041701079,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551042019093,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551049458877,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051363521,""isThumbsUp"":true},{""reportBy"":""M123aPeac"",""reportMillis"":1551055133924,""isThumbsUp"":true}]",5,"BR","alert-687339102/7ef2e644-7b09-3d1a-9f59-67ea559d56d0",false,false,"{""x"":-34.962001,""y"":-8.128661}",245,0,0,11,,,,1550970493405,10,"BAKURALNINJA",,50,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","7ef2e644-7b09-3d1a-9f59-67ea559d56d0","world,-34.962001,-8.128661,7ef2e644-7b09-3d1a-9f59-67ea559d56d0,687339102","Jaboatão dos Guararapes",2,"Av. Bom Jesus",,,,,
"alert-676948565/d285da2c-bf86-393d-8680-f5b46c88959d","[{""reportBy"":"""",""reportMillis"":1550697839997,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550700724373,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550722367577,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550756628595,""isThumbsUp"":true},{""reportMillis"":1550813782212,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550840425072,""isThumbsUp"":true},{""reportBy"":""CludioJuniorsilva"",""reportMillis"":1550862791622,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550867869656,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550868813775,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550874289440,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550874816659,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550876994926,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550892354073,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550931668984,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550940612805,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550957581254,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550979650233,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551045397452,""isThumbsUp"":true}]",5,"BR","alert-676948565/d285da2c-bf86-393d-8680-f5b46c88959d",false,false,"{""x"":-34.952835,""y"":-8.115117}",270,0,0,18,,,,1550652134259,10,,,10,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","d285da2c-bf86-393d-8680-f5b46c88959d","world,-34.952835,-8.115117,d285da2c-bf86-393d-8680-f5b46c88959d,676948565","Recife",,"R. José Leôncio Galvão",,,,,
"alert-416496563/4a6fd4ce-63b9-30de-9685-fd5042ef1696","[{""reportBy"":"""",""reportMillis"":1545913593959,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1547394745950,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1547462793206,""isThumbsUp"":true},{""reportBy"":""DiogoAraujoLol7"",""reportMillis"":1547895604610,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548690363171,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549490747780,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549573533776,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549758043720,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550934346316,""isThumbsUp"":true},{""reportMillis"":1551029165644,""isThumbsUp"":true}]",5,"BR","alert-416496563/4a6fd4ce-63b9-30de-9685-fd5042ef1696",false,false,"{""x"":-34.950224,""y"":-8.099083}",0,0,0,10,,,,1545136621038,10,"JoaoNogueiraJr","Obras",0,0,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","4a6fd4ce-63b9-30de-9685-fd5042ef1696","world,-34.950224,-8.099083,4a6fd4ce-63b9-30de-9685-fd5042ef1696,416496563","Recife",,"BR-101 Rod. Gov. Mário Covas",,,,,
"alert-419456571/024ed27c-b120-3576-a1d4-9ac490dcbdf5","[{""reportBy"":"""",""reportMillis"":1545857165481,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548632571898,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548807197267,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548901382922,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549291916174,""isThumbsUp"":true}]",2,"BR","alert-419456571/024ed27c-b120-3576-a1d4-9ac490dcbdf5",false,false,"{""x"":-34.950115,""y"":-8.099701}",0,0,0,5,,,,1545136658610,10,"JoaoNogueiraJr","Obras",0,0,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","024ed27c-b120-3576-a1d4-9ac490dcbdf5","world,-34.950115,-8.099701,024ed27c-b120-3576-a1d4-9ac490dcbdf5,419456571","Recife",,"BR-101 Rod. Gov. Mário Covas",,,,,
"alert-431097164/42f4df7a-9986-3830-86c4-3aa80e086490","[{""reportBy"":"""",""reportMillis"":1545676093520,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1545784331411,""isThumbsUp"":true},{""reportMillis"":1547065235137,""isThumbsUp"":true},{""reportMillis"":1547290657998,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1547462332653,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1547844235636,""text"":""boa tarde"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1547844279918,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548701194119,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548887536012,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549151497124,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549262028585,""isThumbsUp"":true},{""reportBy"":""FG06_Binho"",""reportMillis"":1550862658369,""text"":"" Boa tarde "",""isThumbsUp"":false},{""reportBy"":""brunna"",""reportMillis"":1551045438653,""isThumbsUp"":true}]",5,"BR","alert-431097164/42f4df7a-9986-3830-86c4-3aa80e086490",false,false,"{""x"":-34.946856,""y"":-8.088077}",0,2,0,11,,,,1545137475921,10,"JoaoNogueiraJr","Obras",0,0,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","42f4df7a-9986-3830-86c4-3aa80e086490","world,-34.946856,-8.088077,42f4df7a-9986-3830-86c4-3aa80e086490,431097164","Recife",,"BR-101 Rod. Gov. Mário Covas",,,,,
"alert-550585141/5022b416-43ac-3763-8999-940f30ace385","[{""reportBy"":"""",""reportMillis"":1548325857156,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549921625322,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549999251628,""isThumbsUp"":true},{""reportMillis"":1550140273554,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550224259417,""isThumbsUp"":true},{""reportMillis"":1550784264597,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550866418237,""isThumbsUp"":true}]",3,"BR","alert-550585141/5022b416-43ac-3763-8999-940f30ace385",false,false,"{""x"":-34.948011,""y"":-8.093792}",0,0,0,7,,,,1548084654988,10,"JoaoNogueiraJr","Obras",0,0,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","5022b416-43ac-3763-8999-940f30ace385","world,-34.948011,-8.093792,5022b416-43ac-3763-8999-940f30ace385,550585141","Recife",,"BR-101 Rod. Gov. Mário Covas",,,,,
"alert-550589451/c8912ef7-241c-3fd7-b2b5-234fd3b1b755","[{""reportBy"":""gilson2142gomes"",""reportMillis"":1548280522679,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1548810154073,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549878035169,""isThumbsUp"":true}]",1,"BR","alert-550589451/c8912ef7-241c-3fd7-b2b5-234fd3b1b755",false,false,"{""x"":-34.950154,""y"":-8.097558}",0,0,0,3,,,,1548084760119,9,"JoaoNogueiraJr","Obras",0,0,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","c8912ef7-241c-3fd7-b2b5-234fd3b1b755","world,-34.950154,-8.097558,c8912ef7-241c-3fd7-b2b5-234fd3b1b755,550589451","Recife",,"BR-101 Rod. Gov. Mário Covas",,,,,
"alert-424137178/9d1b8a67-7e1d-3836-a855-0516905ff414","[]",0,"BR","alert-424137178/9d1b8a67-7e1d-3836-a855-0516905ff414",false,false,"{""x"":-34.946884,""y"":-8.090282}",0,0,0,0,,,,1545137509000,6,"JoaoNogueiraJr","Obras",0,0,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","9d1b8a67-7e1d-3836-a855-0516905ff414","world,-34.946884,-8.090282,9d1b8a67-7e1d-3836-a855-0516905ff414,424137178","Recife",,"BR-101 Rod. Gov. Mário Covas",,,,,
"alert-615476963/2fcffa07-6612-3094-b264-9c2c4c950bb8","[{""reportBy"":"""",""reportMillis"":1549758028000,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549842794630,""text"":""Polícia "",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550654889765,""isThumbsUp"":true}]",1,"BR","alert-615476963/2fcffa07-6612-3094-b264-9c2c4c950bb8",false,false,"{""x"":-34.94891,""y"":-8.105354}",0,1,0,2,,,,1549461077474,9,"JoaoNogueiraJr","Obras",0,0,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","2fcffa07-6612-3094-b264-9c2c4c950bb8","world,-34.94891,-8.105354,2fcffa07-6612-3094-b264-9c2c4c950bb8,615476963","Recife",,"BR-101 Rod. Gov. Mário Covas",,,,,
"alert-695620407/40d09833-6809-38b3-a716-ab0f1c593b9a","[{""reportBy"":"""",""reportMillis"":1550976434404,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550979374357,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551008650375,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551012174849,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551022966178,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551023187902,""isThumbsUp"":true},{""reportBy"":""coranzinho"",""reportMillis"":1551025675641,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551039781990,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551040183654,""isThumbsUp"":true}]",4,"BR","alert-695620407/40d09833-6809-38b3-a716-ab0f1c593b9a",false,false,"{""x"":-34.973734,""y"":-8.090359}",158,0,0,9,,,,1550971849673,10,"silvasilas45",,10,3,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","40d09833-6809-38b3-a716-ab0f1c593b9a","world,-34.973734,-8.090359,40d09833-6809-38b3-a716-ab0f1c593b9a,695620407","Jaboatão dos Guararapes",2,"Av. Gov. Agamenon Magalhães",,,,,
"alert-684715198/d8264f7d-1aed-3623-8648-87c93371ee26","[{""reportBy"":"""",""reportMillis"":1550837547684,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550914505817,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550924111549,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550935895275,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550937472809,""isThumbsUp"":true},{""reportBy"":""Pauloand35"",""reportMillis"":1550938282487,""isThumbsUp"":true},{""reportBy"":""ValterFerrazFilhoMeow"",""reportMillis"":1550945012326,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550972949985,""isThumbsUp"":true},{""reportBy"":""Jean-Karlo"",""reportMillis"":1551035867552,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551045381318,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051683612,""isThumbsUp"":true}]",5,"BR","alert-684715198/d8264f7d-1aed-3623-8648-87c93371ee26",false,false,"{""x"":-34.906647,""y"":-8.125416}",261,0,0,11,,,,1550835888506,10,,,50,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","d8264f7d-1aed-3623-8648-87c93371ee26","world,-34.906647,-8.125416,d8264f7d-1aed-3623-8648-87c93371ee26,684715198","Recife",1,"R. Carlos Pereira Falcão",,,,,
"alert-660395372/86c4c314-87f2-3aec-b457-b991b72a9b15","[{""reportBy"":""MariMotoqueira"",""reportMillis"":1550509105604,""isThumbsUp"":true},{""reportMillis"":1550521812457,""isThumbsUp"":true},{""reportBy"":""lima_edu2018"",""reportMillis"":1550528828218,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550599021939,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550607176579,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550616065814,""isThumbsUp"":true},{""reportBy"":""eiranmarques"",""reportMillis"":1550629231521,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550675311233,""isThumbsUp"":true},{""reportMillis"":1550715051437,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550759072822,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550772213682,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550797579250,""isThumbsUp"":true},{""reportMillis"":1550803065018,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550833302680,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550855479171,""isThumbsUp"":true},{""reportMillis"":1550878107840,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550914510707,""isThumbsUp"":true},{""reportBy"":""gdgabi"",""reportMillis"":1550921283175,""isThumbsUp"":true},{""reportBy"":""SantosMitchel"",""reportMillis"":1550926248453,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550933375541,""isThumbsUp"":true},{""reportBy"":""kresller"",""reportMillis"":1550935814180,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550938914713,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550977951684,""isThumbsUp"":true},{""reportMillis"":1551018281728,""isThumbsUp"":true},{""reportMillis"":1551052736538,""isThumbsUp"":true}]",5,"BR","alert-660395372/86c4c314-87f2-3aec-b457-b991b72a9b15",false,false,"{""x"":-34.90647,""y"":-8.123187}",175,0,0,25,,,,1550495250891,10,"santos100786",,9,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","86c4c314-87f2-3aec-b457-b991b72a9b15","world,-34.90647,-8.123187,86c4c314-87f2-3aec-b457-b991b72a9b15,660395372","Recife",1,"R. Gen. Americano Freire",,,,,
