route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
224,1,4001336,Terminal Capão da Imbuia,,1,,1854
224,1,4001337,Araguaia,,0,,2729
224,1,4001338,Terminal Capão da Imbuia,,1,,1854
224,1,4001339,Araguaia,,0,,2729
224,1,4001340,Terminal Capão da Imbuia,,1,,1854
224,1,4001341,Araguaia,,0,,2729
224,1,4001342,Terminal Capão da Imbuia,,1,,1854
224,1,4001343,Araguaia,,0,,2729
224,1,4001344,Terminal Capão da Imbuia,,1,,1854
224,1,4001345,Araguaia,,0,,2729
224,1,4001346,Terminal Capão da Imbuia,,1,,1854
224,1,4001347,Araguaia,,0,,2729
224,1,4001348,Terminal Capão da Imbuia,,1,,1854
224,1,4001349,Araguaia,,0,,2729
224,1,4001350,Terminal Capão da Imbuia,,1,,1854
224,1,4001351,Araguaia,,0,,2729
224,1,4001352,Terminal Capão da Imbuia,,1,,1854
224,1,4001353,Araguaia,,0,,2729
224,1,4001354,Terminal Capão da Imbuia,,1,,1854
224,1,4001355,Araguaia,,0,,2729
224,1,4001356,Terminal Capão da Imbuia,,1,,1854
224,1,4001357,Araguaia,,0,,2729
224,1,4001358,Terminal Capão da Imbuia,,1,,1854
224,1,4001359,Araguaia,,0,,2729
224,1,4001360,Terminal Capão da Imbuia,,1,,1854
224,1,4001361,Araguaia,,0,,2729
224,1,4001362,Terminal Capão da Imbuia,,1,,1854
224,1,4001363,Araguaia,,0,,2729
224,1,4001364,Terminal Capão da Imbuia,,1,,1854
224,1,4001365,Araguaia,,0,,2729
224,1,4001366,Terminal Capão da Imbuia,,1,,1854
224,1,4001367,Araguaia,,0,,2729
224,1,4001368,Terminal Capão da Imbuia,,1,,1854
224,1,4001369,Araguaia,,0,,2729
224,1,4001370,Terminal Capão da Imbuia,,1,,1854
224,1,4001371,Araguaia,,0,,2729
224,1,4001372,Terminal Capão da Imbuia,,1,,1854
224,1,4001373,Araguaia,,0,,2729
224,1,4001374,Terminal Capão da Imbuia,,1,,1854
224,1,4001375,Araguaia,,0,,2729
224,1,4001376,Terminal Capão da Imbuia,,1,,1854
224,1,4001377,Araguaia,,0,,2729
224,1,4001378,Terminal Capão da Imbuia,,1,,1854
224,1,4001379,Araguaia,,0,,2729
224,1,4001380,Terminal Capão da Imbuia,,1,,1854
224,1,4001381,Araguaia,,0,,2729
224,1,4001382,Terminal Capão da Imbuia,,1,,1854
224,1,4001383,Araguaia,,0,,2729
224,1,4001384,Terminal Capão da Imbuia,,1,,1854
224,1,4001385,Araguaia,,0,,2729
224,1,4001386,Terminal Capão da Imbuia,,1,,1854
224,1,4001387,Araguaia,,0,,2729
224,1,4001388,Terminal Capão da Imbuia,,1,,1854
224,1,4001389,Araguaia,,0,,2729
224,1,4001390,Terminal Capão da Imbuia,,1,,1854
224,1,4001391,Araguaia,,0,,2729
224,1,4001392,Terminal Capão da Imbuia,,1,,1854
224,1,4001393,Araguaia,,0,,2729
224,1,4001394,Terminal Capão da Imbuia,,1,,1854
224,1,4001395,Araguaia,,0,,2729
224,1,4001396,Terminal Capão da Imbuia,,1,,1854
224,1,4001397,Araguaia,,0,,2729
224,1,4001398,Terminal Capão da Imbuia,,1,,1854
224,1,4001399,Araguaia,,0,,2729
224,1,4001400,Terminal Capão da Imbuia,,1,,1854
224,1,4001401,Araguaia,,0,,2729
224,1,4001402,Terminal Capão da Imbuia,,1,,1854
224,1,4001403,Araguaia,,0,,2729
224,1,4001404,Terminal Capão da Imbuia,,1,,1854
224,1,4001405,Araguaia,,0,,2729
224,1,4001406,Terminal Capão da Imbuia,,1,,1854
224,1,4001407,Araguaia,,0,,2729
224,1,4001408,Terminal Capão da Imbuia,,1,,1854
224,1,4001409,Araguaia,,0,,2729
224,1,4001410,Terminal Capão da Imbuia,,1,,1854
224,1,4001411,Araguaia,,0,,2729
224,1,4001412,Terminal Capão da Imbuia,,1,,1854
224,1,4001413,Araguaia,,0,,2729
224,1,4001414,Terminal Capão da Imbuia,,1,,1854
40,1,4001415,Campo Comprido,,0,,2220
40,1,4001416,Augusta,,1,,2905
40,1,4001417,Campo Comprido,,0,,2220
40,1,4001418,Augusta,,1,,2905
40,1,4001419,Campo Comprido,,0,,2220
40,1,4001420,Augusta,,1,,2905
40,1,4001421,Campo Comprido,,0,,2220
40,1,4001422,Augusta,,1,,2905
40,1,4001423,Campo Comprido,,0,,2220
40,1,4001424,Augusta,,1,,2905
40,1,4001425,Campo Comprido,,0,,2220
40,1,4001426,Augusta,,1,,2905
40,1,4001427,Campo Comprido,,0,,2220
40,1,4001428,Augusta,,1,,2905
40,1,4001429,Campo Comprido,,0,,2220
40,1,4001430,Augusta,,1,,2905
40,1,4001431,Campo Comprido,,0,,2220
40,1,4001432,Augusta,,1,,2905
40,1,4001433,Campo Comprido,,0,,2220
40,1,4001434,Augusta,,1,,2905
40,1,4001435,Campo Comprido,,0,,2220
40,1,4001436,Augusta,,1,,2905
40,1,4001437,Campo Comprido,,0,,2220
40,1,4001438,Augusta,,1,,2905
40,1,4001439,Campo Comprido,,0,,2220
40,1,4001440,Augusta,,1,,2905
40,1,4001441,Campo Comprido,,0,,2220
40,1,4001442,Augusta,,1,,2905
40,1,4001443,Campo Comprido,,0,,2220
40,1,4001444,Augusta,,1,,2905
40,1,4001445,Campo Comprido,,0,,2220
40,1,4001446,Augusta,,1,,2905
40,1,4001447,Campo Comprido,,0,,2220
40,1,4001448,Augusta,,1,,2905
40,1,4001449,Campo Comprido,,0,,2220
40,1,4001450,Augusta,,1,,2905
40,1,4001451,Campo Comprido,,0,,2220
40,1,4001452,Augusta,,1,,2905
40,1,4001453,Campo Comprido,,0,,2220
40,1,4001454,Augusta,,1,,2905
40,1,4001455,Campo Comprido,,0,,2220
40,1,4001456,Augusta,,1,,2905
40,1,4001457,Campo Comprido,,0,,2220
40,1,4001458,Augusta,,1,,2905
40,1,4001459,Campo Comprido,,0,,2220
40,1,4001460,Augusta,,1,,2905
40,1,4001461,Campo Comprido,,0,,2220
40,1,4001462,Augusta,,1,,2905
40,1,4001463,Campo Comprido,,0,,2220
40,1,4001464,Augusta,,1,,2905
40,1,4001465,Campo Comprido,,0,,2220
40,1,4001466,Augusta,,1,,2905
40,1,4001467,Campo Comprido,,0,,2220
40,1,4001468,Augusta,,1,,2905
40,1,4001469,Campo Comprido,,0,,2220
40,1,4001470,Augusta,,1,,2905
40,1,4001471,Campo Comprido,,0,,2220
40,1,4001472,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001473,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001474,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001475,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001476,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001477,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001478,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001479,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001480,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001481,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001482,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001483,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001484,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001485,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001486,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001487,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001488,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001489,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001490,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001491,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001492,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001493,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001494,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001495,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001496,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001497,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001498,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001499,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001500,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001501,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001502,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001503,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001504,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001505,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001506,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001507,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001508,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001509,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001510,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001511,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001512,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001513,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001514,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001515,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001516,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001517,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001518,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001519,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001520,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001521,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001522,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001523,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001524,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001525,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001526,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001527,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001528,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001529,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001530,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001531,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001532,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001533,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001534,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
40,1,4001535,Atendimento Trianon - Sentido Augusta,,0,,2222
40,1,4001536,Atendimento Trianon - Sentido Campo Comprido,,1,,2984
202,1,4001537,Terminal Bairro Alto,,1,,1876
202,1,4001538,Terminal Boa Vista,,0,,1875
202,1,4001539,Terminal Bairro Alto,,1,,1876
202,1,4001540,Terminal Boa Vista,,0,,1875
202,1,4001541,Terminal Bairro Alto,,1,,1876
202,1,4001542,Terminal Boa Vista,,0,,1875
202,1,4001543,Terminal Bairro Alto,,1,,1876
202,1,4001544,Terminal Boa Vista,,0,,1875
202,1,4001545,Terminal Bairro Alto,,1,,1876
202,1,4001546,Terminal Boa Vista,,0,,1875
202,1,4001547,Terminal Bairro Alto,,1,,1876
202,1,4001548,Terminal Boa Vista,,0,,1875
202,1,4001549,Terminal Bairro Alto,,1,,1876
202,1,4001550,Terminal Boa Vista,,0,,1875
202,1,4001551,Terminal Bairro Alto,,1,,1876
202,1,4001552,Terminal Boa Vista,,0,,1875
202,1,4001553,Terminal Bairro Alto,,1,,1876
202,1,4001554,Terminal Boa Vista,,0,,1875
202,1,4001555,Terminal Bairro Alto,,1,,1876
202,1,4001556,Terminal Boa Vista,,0,,1875
202,1,4001557,Terminal Bairro Alto,,1,,1876
202,1,4001558,Terminal Boa Vista,,0,,1875
202,1,4001559,Terminal Bairro Alto,,1,,1876
202,1,4001560,Terminal Boa Vista,,0,,1875
202,1,4001561,Terminal Bairro Alto,,1,,1876
202,1,4001562,Terminal Boa Vista,,0,,1875
202,1,4001563,Terminal Bairro Alto,,1,,1876
202,1,4001564,Terminal Boa Vista,,0,,1875
202,1,4001565,Terminal Bairro Alto,,1,,1876
202,1,4001566,Terminal Boa Vista,,0,,1875
202,1,4001567,Terminal Bairro Alto,,1,,1876
202,1,4001568,Terminal Boa Vista,,0,,1875
202,1,4001569,Terminal Bairro Alto,,1,,1876
202,1,4001570,Terminal Boa Vista,,0,,1875
202,1,4001571,Terminal Bairro Alto,,1,,1876
202,1,4001572,Terminal Boa Vista,,0,,1875
202,1,4001573,Terminal Bairro Alto,,1,,1876
202,1,4001574,Terminal Boa Vista,,0,,1875
202,1,4001575,Terminal Bairro Alto,,1,,1876
202,1,4001576,Terminal Boa Vista,,0,,1875
202,1,4001577,Terminal Bairro Alto,,1,,1876
202,1,4001578,Terminal Bairro Alto,,1,,1876
202,1,4001579,Terminal Boa Vista,,0,,1875
202,1,4001580,Terminal Bairro Alto,,1,,1876
202,1,4001581,Terminal Boa Vista,,0,,1875
202,1,4001582,Terminal Bairro Alto,,1,,1876
202,1,4001583,Terminal Boa Vista,,0,,1875
202,1,4001584,Terminal Bairro Alto,,1,,1876
202,1,4001585,Terminal Boa Vista,,0,,1875
202,1,4001586,Terminal Bairro Alto,,1,,1876
202,1,4001587,Terminal Boa Vista,,0,,1875
202,1,4001588,Terminal Bairro Alto,,1,,1876
202,1,4001589,Terminal Boa Vista,,0,,1875
202,1,4001590,Terminal Bairro Alto,,1,,1876
202,1,4001591,Terminal Boa Vista,,0,,1875
202,1,4001592,Terminal Bairro Alto,,1,,1876
202,1,4001593,Terminal Boa Vista,,0,,1875
202,1,4001594,Terminal Bairro Alto,,1,,1876
202,1,4001595,Terminal Boa Vista,,0,,1875
202,1,4001596,Terminal Bairro Alto,,1,,1876
202,1,4001597,Terminal Boa Vista,,0,,1875
202,1,4001598,Terminal Bairro Alto,,1,,1876
202,1,4001599,Terminal Boa Vista,,0,,1875
202,1,4001600,Terminal Bairro Alto,,1,,1876
202,1,4001601,Terminal Boa Vista,,0,,1875
202,1,4001602,Terminal Bairro Alto,,1,,1876
202,1,4001603,Terminal Boa Vista,,0,,1875
202,1,4001604,Terminal Bairro Alto,,1,,1876
202,1,4001605,Terminal Boa Vista,,0,,1875
202,1,4001607,Terminal Bairro Alto,,1,,1876
202,1,4001608,Terminal Boa Vista,,0,,1875
202,1,4001609,Terminal Bairro Alto,,1,,1876
202,1,4001610,Terminal Boa Vista,,0,,1875
202,1,4001611,Terminal Bairro Alto,,1,,1876
202,1,4001612,Terminal Boa Vista,,0,,1875
202,1,4001613,Terminal Bairro Alto,,1,,1876
202,1,4001614,Terminal Boa Vista,,0,,1875
202,1,4001615,Terminal Bairro Alto,,1,,1876
202,1,4001616,Terminal Boa Vista,,0,,1875
202,1,4001617,Terminal Bairro Alto,,1,,1876
202,1,4001618,Terminal Boa Vista,,0,,1875
202,1,4001619,Terminal Bairro Alto,,1,,1876
202,1,4001620,Terminal Boa Vista,,0,,1875
202,1,4001621,Terminal Bairro Alto,,1,,1876
202,1,4001622,Terminal Boa Vista,,0,,1875
202,1,4001623,Terminal Bairro Alto,,1,,1876
202,1,4001624,Terminal Boa Vista,,0,,1875
202,1,4001625,Terminal Bairro Alto,,1,,1876
202,1,4001626,Terminal Boa Vista,,0,,1875
202,1,4001627,Terminal Bairro Alto,,1,,1876
202,1,4001628,Terminal Boa Vista,,0,,1875
202,1,4001629,Terminal Bairro Alto,,1,,1876
202,1,4001630,Terminal Boa Vista,,0,,1875
202,1,4001631,Terminal Bairro Alto,,1,,1876
202,1,4001632,Terminal Boa Vista,,0,,1875
202,1,4001633,Terminal Bairro Alto,,1,,1876
202,1,4001634,Terminal Boa Vista,,0,,1875
202,1,4001635,Terminal Bairro Alto,,1,,1876
202,1,4001636,Terminal Boa Vista,,0,,1875
202,1,4001637,Terminal Bairro Alto,,1,,1876
202,1,4001638,Terminal Boa Vista,,0,,1875
202,1,4001639,Terminal Bairro Alto,,1,,1876
202,1,4001640,Terminal Boa Vista,,0,,1875
202,1,4001641,Terminal Bairro Alto,,1,,1876
202,1,4001642,Terminal Boa Vista,,0,,1875
202,1,4001643,Terminal Bairro Alto,,1,,1876
329,1,4001644,Terminal Bairro Alto,,1,,1874
329,1,4001645,Terminal Santa Cândida,,0,,1873
329,1,4001646,Terminal Bairro Alto,,1,,1874
329,1,4001647,Terminal Santa Cândida,,0,,1873
329,1,4001648,Terminal Bairro Alto,,1,,1874
329,1,4001649,Terminal Santa Cândida,,0,,1873
329,1,4001650,Terminal Bairro Alto,,1,,1874
329,1,4001651,Terminal Santa Cândida,,0,,1873
329,1,4001652,Terminal Bairro Alto,,1,,1874
329,1,4001653,Terminal Santa Cândida,,0,,1873
329,1,4001654,Terminal Bairro Alto,,1,,1874
329,1,4001655,Terminal Santa Cândida,,0,,1873
329,1,4001656,Terminal Bairro Alto,,1,,1874
329,1,4001657,Terminal Santa Cândida,,0,,1873
329,1,4001658,Terminal Bairro Alto,,1,,1874
329,1,4001659,Terminal Santa Cândida,,0,,1873
329,1,4001660,Terminal Bairro Alto,,1,,1874
329,1,4001661,Terminal Santa Cândida,,0,,1873
329,1,4001662,Terminal Bairro Alto,,1,,1874
329,1,4001663,Terminal Santa Cândida,,0,,1873
329,1,4001664,Terminal Bairro Alto,,1,,1874
329,1,4001665,Terminal Santa Cândida,,0,,1873
329,1,4001666,Terminal Bairro Alto,,1,,1874
329,1,4001667,Terminal Santa Cândida,,0,,1873
329,1,4001668,Terminal Bairro Alto,,1,,1874
329,1,4001669,Terminal Santa Cândida,,0,,1873
329,1,4001670,Terminal Bairro Alto,,1,,1874
329,1,4001671,Terminal Santa Cândida,,0,,1873
329,1,4001672,Terminal Bairro Alto,,1,,1874
329,1,4001673,Terminal Santa Cândida,,0,,1873
329,1,4001674,Terminal Bairro Alto,,1,,1874
329,1,4001675,Terminal Santa Cândida,,0,,1873
329,1,4001676,Terminal Bairro Alto,,1,,1874
329,1,4001677,Terminal Santa Cândida,,0,,1873
329,1,4001678,Terminal Bairro Alto,,1,,1874
329,1,4001679,Terminal Santa Cândida,,0,,1873
329,1,4001680,Terminal Bairro Alto,,1,,1874
329,1,4001681,Terminal Santa Cândida,,0,,1873
329,1,4001682,Terminal Bairro Alto,,1,,1874
329,1,4001683,Terminal Santa Cândida,,0,,1873
329,1,4001685,Terminal Santa Cândida,,0,,1873
329,1,4001686,Terminal Bairro Alto,,1,,1874
329,1,4001687,Terminal Santa Cândida,,0,,1873
329,1,4001688,Terminal Bairro Alto,,1,,1874
329,1,4001689,Terminal Santa Cândida,,0,,1873
329,1,4001690,Terminal Bairro Alto,,1,,1874
329,1,4001691,Terminal Santa Cândida,,0,,1873
329,1,4001692,Terminal Bairro Alto,,1,,1874
329,1,4001693,Terminal Santa Cândida,,0,,1873
329,1,4001694,Terminal Bairro Alto,,1,,1874
329,1,4001695,Terminal Santa Cândida,,0,,1873
329,1,4001696,Terminal Bairro Alto,,1,,1874
329,1,4001697,Terminal Santa Cândida,,0,,1873
329,1,4001698,Terminal Bairro Alto,,1,,1874
329,1,4001699,Terminal Santa Cândida,,0,,1873
329,1,4001700,Terminal Bairro Alto,,1,,1874
329,1,4001701,Terminal Santa Cândida,,0,,1873
329,1,4001702,Terminal Bairro Alto,,1,,1874
329,1,4001703,Terminal Santa Cândida,,0,,1873
329,1,4001704,Terminal Bairro Alto,,1,,1874
329,1,4001705,Terminal Santa Cândida,,0,,1873
329,1,4001706,Terminal Bairro Alto,,1,,1874
329,1,4001707,Terminal Santa Cândida,,0,,1873
329,1,4001708,Terminal Bairro Alto,,1,,1874
329,1,4001709,Terminal Santa Cândida,,0,,1873
329,1,4001710,Terminal Bairro Alto,,1,,1874
329,1,4001711,Terminal Santa Cândida,,0,,1873
329,1,4001712,Terminal Bairro Alto,,1,,1874
329,1,4001714,Terminal Bairro Alto,,1,,1874
329,1,4001715,Terminal Santa Cândida,,0,,1873
329,1,4001716,Terminal Bairro Alto,,1,,1874
329,1,4001717,Terminal Santa Cândida,,0,,1873
329,1,4001718,Terminal Bairro Alto,,1,,1874
329,1,4001719,Terminal Santa Cândida,,0,,1873
329,1,4001720,Terminal Bairro Alto,,1,,1874
329,1,4001721,Terminal Santa Cândida,,0,,1873
329,1,4001722,Terminal Bairro Alto,,1,,1874
329,1,4001723,Terminal Santa Cândida,,0,,1873
329,1,4001724,Terminal Bairro Alto,,1,,1874
329,1,4001725,Terminal Santa Cândida,,0,,1873
329,1,4001726,Terminal Bairro Alto,,1,,1874
329,1,4001727,Terminal Santa Cândida,,0,,1873
329,1,4001728,Terminal Bairro Alto,,1,,1874
329,1,4001729,Terminal Santa Cândida,,0,,1873
329,1,4001730,Terminal Bairro Alto,,1,,1874
329,1,4001731,Terminal Santa Cândida,,0,,1873
180,1,4001887,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001889,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001891,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001892,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001894,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001895,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001897,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001899,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001901,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001903,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001905,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001907,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001909,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001911,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001913,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001915,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001917,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001919,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001921,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001922,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001924,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001926,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001927,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001929,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001930,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001932,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001934,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001936,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001937,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001939,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001941,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001943,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001945,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001947,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001949,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001951,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001953,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001955,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001957,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001959,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001961,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001963,"Bairro Novo ""B"" Circular",,0,,1988
180,1,4001965,"Bairro Novo ""B"" Circular",,0,,1988
181,1,4001966,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001967,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001968,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001969,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001970,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001971,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001972,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001973,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001974,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001975,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001976,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001977,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001978,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001979,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001980,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001981,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001982,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001983,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001984,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001985,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001986,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001987,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001988,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001989,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001990,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001991,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001992,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001993,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001994,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001995,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001996,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001997,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001998,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4001999,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4002000,"Bairro Novo ""C"" Circular",,0,,1994
181,1,4002001,"Bairro Novo ""C"" Circular",,0,,1994
