"route","time","hasBusBunching","trips","percTripsWithoutBB","percTripsWithBB"
"222","05",TRUE,8,0.8,0.2
"222","06",TRUE,25,1,0
"222","07",TRUE,27,0.931034482758621,0.0689655172413793
"222","08",TRUE,28,1,0
"222","09",TRUE,31,1,0
"222","10",TRUE,32,1,0
"222","11",TRUE,28,0.875,0.125
"222","12",TRUE,33,1,0
"222","13",TRUE,33,1,0
"222","14",TRUE,38,1,0
"222","15",TRUE,40,1,0
"222","16",TRUE,39,0.951219512195122,0.0487804878048781
"222","17",TRUE,42,1,0
"222","18",TRUE,36,0.947368421052632,0.0526315789473685
"222","19",TRUE,41,1,0
"222","20",TRUE,36,1,0
"222","21",TRUE,36,1,0
"222","22",TRUE,37,1,0
"222","23",TRUE,26,1,0
"224","05",TRUE,1,1,0
"224","06",TRUE,18,1,0
"224","07",TRUE,20,1,0
"224","08",TRUE,20,1,0
"224","09",TRUE,20,1,0
"224","10",TRUE,23,1,0
"224","11",TRUE,22,1,0
"224","12",TRUE,23,1,0
"224","13",TRUE,22,1,0
"224","14",TRUE,21,1,0
"224","15",TRUE,20,1,0
"224","16",TRUE,22,1,0
"224","17",TRUE,23,1,0
"224","18",TRUE,22,1,0
"224","19",TRUE,24,1,0
"224","20",TRUE,21,1,0
"224","21",TRUE,20,1,0
"224","22",TRUE,20,1,0
"224","23",TRUE,13,1,0
"225","05",TRUE,3,1,0
"225","06",TRUE,9,1,0
"225","07",TRUE,10,1,0
"225","08",TRUE,10,1,0
"225","09",TRUE,3,1,0
"225","10",TRUE,5,1,0
"225","11",TRUE,7,1,0
"225","12",TRUE,12,1,0
"225","13",TRUE,8,1,0
"225","14",TRUE,5,1,0
"225","15",TRUE,3,1,0
"225","16",TRUE,6,1,0
"225","17",TRUE,10,1,0
"225","18",TRUE,13,1,0
"225","19",TRUE,2,1,0
"225","20",TRUE,3,1,0
"225","21",TRUE,5,1,0
"225","22",TRUE,7,1,0
"225","23",TRUE,4,1,0
"226","04",TRUE,1,1,0
"226","05",TRUE,19,1,0
"226","06",TRUE,55,1,0
"226","07",TRUE,67,1,0
"226","08",TRUE,41,0.911111111111111,0.0888888888888889
"226","09",TRUE,30,1,0
"226","10",TRUE,30,1,0
"226","11",TRUE,34,1,0
"226","12",TRUE,46,1,0
"226","13",TRUE,36,1,0
"226","14",TRUE,35,1,0
"226","15",TRUE,33,1,0
"226","16",TRUE,35,1,0
"226","17",TRUE,45,1,0
"226","18",TRUE,56,1,0
"226","19",TRUE,43,1,0
"226","20",TRUE,33,1,0
"226","21",TRUE,33,1,0
"226","22",TRUE,38,1,0
"226","23",TRUE,33,1,0
"23","05",TRUE,7,1,0
"23","06",TRUE,92,0.958333333333333,0.0416666666666666
"23","07",TRUE,134,0.930555555555556,0.0694444444444444
"23","08",TRUE,141,0.986013986013986,0.013986013986014
"23","09",TRUE,126,0.984375,0.015625
"23","10",TRUE,93,0.978947368421053,0.0210526315789473
"23","11",TRUE,115,1,0
"23","12",TRUE,105,0.954545454545455,0.0454545454545454
"23","13",TRUE,114,1,0
"23","14",TRUE,106,0.963636363636364,0.0363636363636364
"23","15",TRUE,117,1,0
"23","16",TRUE,115,0.982905982905983,0.0170940170940171
"23","17",TRUE,161,0.987730061349693,0.0122699386503068
"23","18",TRUE,144,1,0
"23","19",TRUE,135,1,0
"23","20",TRUE,89,1,0
"23","21",TRUE,85,1,0
"23","22",TRUE,74,1,0
"23","23",TRUE,38,1,0
"231","04",TRUE,1,1,0
"231","05",TRUE,7,1,0
"231","06",TRUE,14,1,0
"231","07",TRUE,24,1,0
"231","08",TRUE,20,1,0
"231","09",TRUE,18,1,0
"231","10",TRUE,20,1,0
"231","11",TRUE,19,1,0
"231","12",TRUE,21,1,0
"231","13",TRUE,19,1,0
"231","14",TRUE,23,1,0
"231","15",TRUE,23,1,0
"231","16",TRUE,28,1,0
"231","17",TRUE,33,1,0
"231","18",TRUE,36,1,0
"231","19",TRUE,27,1,0
"231","20",TRUE,13,1,0
"231","21",TRUE,12,1,0
"231","22",TRUE,12,1,0
"231","23",TRUE,8,1,0
"232","05",TRUE,25,1,0
"232","06",TRUE,43,1,0
"232","07",TRUE,55,1,0
"232","08",TRUE,39,1,0
"232","09",TRUE,31,1,0
"232","10",TRUE,30,1,0
"232","11",TRUE,32,1,0
"232","12",TRUE,39,1,0
"232","13",TRUE,40,1,0
"232","14",TRUE,35,1,0
"232","15",TRUE,37,1,0
"232","16",TRUE,40,1,0
"232","17",TRUE,54,1,0
"232","18",TRUE,62,1,0
"232","19",TRUE,53,1,0
"232","20",TRUE,40,1,0
"232","21",TRUE,34,1,0
"232","22",TRUE,32,1,0
"232","23",TRUE,29,1,0
"233","05",TRUE,34,1,0
"233","06",TRUE,65,0.928571428571429,0.0714285714285714
"233","07",TRUE,82,0.976190476190476,0.0238095238095238
"233","08",TRUE,76,1,0
"233","09",TRUE,69,1,0
"233","10",TRUE,75,1,0
"233","11",TRUE,71,1,0
"233","12",TRUE,72,1,0
"233","13",TRUE,72,1,0
"233","14",TRUE,79,1,0
"233","15",TRUE,71,1,0
"233","16",TRUE,73,1,0
"233","17",TRUE,75,1,0
"233","18",TRUE,84,1,0
"233","19",TRUE,66,1,0
"233","20",TRUE,40,1,0
"233","21",TRUE,38,1,0
"233","22",TRUE,35,1,0
"233","23",TRUE,32,1,0
"236","05",TRUE,19,1,0
"236","06",TRUE,50,1,0
"236","07",TRUE,51,1,0
"236","08",TRUE,37,1,0
"236","09",TRUE,28,1,0
"236","10",TRUE,28,1,0
"236","11",TRUE,28,1,0
"236","12",TRUE,29,1,0
"236","13",TRUE,27,1,0
"236","14",TRUE,26,1,0
"236","15",TRUE,26,1,0
"236","16",TRUE,32,1,0
"236","17",TRUE,29,1,0
"236","18",TRUE,26,1,0
"236","19",TRUE,32,1,0
"236","20",TRUE,30,1,0
"236","21",TRUE,32,1,0
"236","22",TRUE,31,1,0
"236","23",TRUE,26,1,0
"24","06",TRUE,4,1,0
"24","07",TRUE,22,1,0
"24","08",TRUE,10,1,0
"24","10",TRUE,1,1,0
"24","15",TRUE,6,1,0
"24","16",TRUE,19,1,0
"24","17",TRUE,26,1,0
"24","18",TRUE,20,1,0
"24","19",TRUE,5,1,0
"24","20",TRUE,4,1,0
"24","22",TRUE,7,1,0
"24","23",TRUE,5,1,0
"242","05",TRUE,5,1,0
"242","06",TRUE,21,1,0
"242","07",TRUE,30,1,0
"242","08",TRUE,29,1,0
"242","09",TRUE,25,1,0
"242","10",TRUE,22,1,0
"242","11",TRUE,19,1,0
"242","12",TRUE,34,1,0
"242","13",TRUE,34,1,0
"242","14",TRUE,7,1,0
"242","15",TRUE,6,1,0
"242","16",TRUE,15,1,0
"242","17",TRUE,31,1,0
"242","18",TRUE,38,1,0
"242","19",TRUE,26,1,0
"242","20",TRUE,9,1,0
"242","21",TRUE,9,1,0
"242","22",TRUE,11,1,0
"242","23",TRUE,7,1,0
"243","05",TRUE,7,1,0
"243","06",TRUE,21,1,0
"243","07",TRUE,29,1,0
"243","08",TRUE,25,1,0
"243","09",TRUE,22,1,0
"243","10",TRUE,19,1,0
"243","11",TRUE,22,1,0
"243","12",TRUE,23,1,0
"243","13",TRUE,23,1,0
"243","14",TRUE,17,1,0
"243","15",TRUE,17,1,0
"243","16",TRUE,22,1,0
"243","17",TRUE,29,1,0
"243","18",TRUE,33,1,0
"243","19",TRUE,30,1,0
"243","20",TRUE,18,1,0
"243","21",TRUE,16,1,0
"243","22",TRUE,16,1,0
"243","23",TRUE,17,1,0
"244","05",TRUE,10,1,0
"244","06",TRUE,22,1,0
"244","07",TRUE,25,1,0
"244","08",TRUE,25,1,0
"244","09",TRUE,20,1,0
"244","10",TRUE,19,1,0
"244","11",TRUE,19,1,0
"244","12",TRUE,18,1,0
"244","13",TRUE,19,1,0
"244","14",TRUE,21,1,0
"244","15",TRUE,20,1,0
"244","16",TRUE,20,1,0
"244","17",TRUE,23,1,0
"244","18",TRUE,25,1,0
"244","19",TRUE,21,1,0
"244","20",TRUE,21,1,0
"244","21",TRUE,19,1,0
"244","22",TRUE,19,1,0
"244","23",TRUE,15,1,0
"260","05",TRUE,4,1,0
"260","06",TRUE,29,1,0
"260","07",TRUE,29,1,0
"260","08",TRUE,30,1,0
"260","09",TRUE,32,1,0
"260","10",TRUE,29,1,0
"260","11",TRUE,30,1,0
"260","12",TRUE,32,1,0
"260","13",TRUE,35,1,0
"260","14",TRUE,25,1,0
"260","15",TRUE,24,1,0
"260","16",TRUE,31,1,0
"260","17",TRUE,33,1,0
"260","18",TRUE,28,1,0
"260","19",TRUE,24,1,0
"260","20",TRUE,17,1,0
"260","21",TRUE,17,1,0
"260","22",TRUE,17,1,0
"260","23",TRUE,15,1,0
"265","05",TRUE,10,1,0
"265","06",TRUE,19,1,0
"265","07",TRUE,19,1,0
"265","08",TRUE,23,1,0
"265","09",TRUE,25,1,0
"265","10",TRUE,23,1,0
"265","11",TRUE,22,1,0
"265","12",TRUE,25,1,0
"265","13",TRUE,25,1,0
"265","14",TRUE,29,1,0
"265","15",TRUE,22,1,0
"265","16",TRUE,27,1,0
"265","17",TRUE,26,1,0
"265","18",TRUE,28,1,0
"265","19",TRUE,29,1,0
"265","20",TRUE,31,1,0
"265","21",TRUE,29,1,0
"265","22",TRUE,32,1,0
"265","23",TRUE,17,1,0
"266","05",TRUE,7,1,0
"266","06",TRUE,27,1,0
"266","07",TRUE,38,1,0
"266","08",TRUE,38,1,0
"266","09",TRUE,26,1,0
"266","10",TRUE,26,1,0
"266","11",TRUE,24,1,0
"266","12",TRUE,28,1,0
"266","13",TRUE,31,1,0
"266","14",TRUE,28,1,0
"266","15",TRUE,28,1,0
"266","16",TRUE,30,1,0
"266","17",TRUE,30,1,0
"266","18",TRUE,31,1,0
"266","19",TRUE,30,1,0
"266","20",TRUE,25,1,0
"266","21",TRUE,26,1,0
"266","22",TRUE,24,1,0
"266","23",TRUE,19,1,0
"270","05",TRUE,10,1,0
"270","06",TRUE,26,1,0
"270","07",TRUE,35,1,0
"270","08",TRUE,32,1,0
"270","09",TRUE,26,1,0
"270","10",TRUE,29,1,0
"270","11",TRUE,30,1,0
"270","12",TRUE,45,1,0
"270","13",TRUE,37,1,0
"270","14",TRUE,35,1,0
"270","15",TRUE,32,1,0
"270","16",TRUE,37,1,0
"270","17",TRUE,46,1,0
"270","18",TRUE,45,1,0
"270","19",TRUE,50,1,0
"270","20",TRUE,43,1,0
"270","21",TRUE,34,1,0
"270","22",TRUE,36,0.947368421052632,0.0526315789473685
"270","23",TRUE,36,1,0
"271","05",TRUE,9,1,0
"271","06",TRUE,17,1,0
"271","07",TRUE,31,1,0
"271","08",TRUE,32,1,0
"271","09",TRUE,14,1,0
"271","10",TRUE,15,1,0
"271","11",TRUE,16,1,0
"271","12",TRUE,14,1,0
"271","13",TRUE,17,1,0
"271","14",TRUE,18,1,0
"271","15",TRUE,14,1,0
"271","16",TRUE,16,1,0
"271","17",TRUE,34,1,0
"271","18",TRUE,38,1,0
"271","19",TRUE,27,1,0
"271","20",TRUE,16,1,0
"271","21",TRUE,17,1,0
"271","22",TRUE,17,1,0
"271","23",TRUE,14,1,0
"272","05",TRUE,15,1,0
"272","06",TRUE,33,1,0
"272","07",TRUE,38,1,0
"272","08",TRUE,37,1,0
"272","09",TRUE,28,1,0
"272","10",TRUE,24,1,0
"272","11",TRUE,30,1,0
"272","12",TRUE,35,1,0
"272","13",TRUE,40,1,0
"272","14",TRUE,31,1,0
"272","15",TRUE,29,1,0
"272","16",TRUE,35,1,0
"272","17",TRUE,41,1,0
"272","18",TRUE,37,1,0
"272","19",TRUE,30,1,0
"272","20",TRUE,25,1,0
"272","21",TRUE,26,1,0
"272","22",TRUE,31,1,0
"272","23",TRUE,23,1,0
"274","05",TRUE,12,1,0
"274","06",TRUE,33,1,0
"274","07",TRUE,45,1,0
"274","08",TRUE,49,1,0
"274","09",TRUE,35,1,0
"274","10",TRUE,33,1,0
"274","11",TRUE,35,1,0
"274","12",TRUE,37,1,0
"274","13",TRUE,41,1,0
"274","14",TRUE,37,1,0
"274","15",TRUE,36,1,0
"274","16",TRUE,39,1,0
"274","17",TRUE,38,1,0
"274","18",TRUE,45,1,0
"274","19",TRUE,41,1,0
"274","20",TRUE,32,1,0
"274","21",TRUE,31,1,0
"274","22",TRUE,32,1,0
"274","23",TRUE,26,1,0
"280","05",TRUE,12,1,0
"280","06",TRUE,32,1,0
"280","07",TRUE,40,1,0
"280","08",TRUE,44,1,0
"280","09",TRUE,36,1,0
"280","10",TRUE,29,1,0
"280","11",TRUE,33,1,0
"280","12",TRUE,35,1,0
"280","13",TRUE,36,1,0
"280","14",TRUE,36,1,0
"280","15",TRUE,34,1,0
"280","16",TRUE,38,1,0
"280","17",TRUE,44,1,0
"280","18",TRUE,43,1,0
"280","19",TRUE,48,1,0
"280","20",TRUE,38,1,0
"280","21",TRUE,36,1,0
"280","22",TRUE,36,1,0
"280","23",TRUE,31,1,0
"285","05",TRUE,7,1,0
"285","06",TRUE,20,1,0
"285","07",TRUE,32,1,0
"285","08",TRUE,30,1,0
"285","09",TRUE,32,1,0
"285","10",TRUE,32,1,0
"285","11",TRUE,34,1,0
"285","12",TRUE,31,1,0
"285","13",TRUE,37,1,0
"285","14",TRUE,37,1,0
"285","15",TRUE,38,1,0
"285","16",TRUE,35,1,0
"285","17",TRUE,37,1,0
"285","18",TRUE,39,1,0
"285","19",TRUE,38,1,0
"285","20",TRUE,33,1,0
"285","21",TRUE,35,1,0
"285","22",TRUE,31,1,0
"285","23",TRUE,23,1,0
"30","05",TRUE,48,1,0
"30","06",TRUE,57,1,0
"30","07",TRUE,65,0.970149253731343,0.0298507462686567
"30","08",TRUE,74,0.813186813186813,0.186813186813187
"30","09",TRUE,58,0.878787878787879,0.121212121212121
"30","10",TRUE,50,1,0
"30","11",TRUE,69,1,0
"30","12",TRUE,50,1,0
"30","13",TRUE,53,1,0
"30","14",TRUE,66,0.970588235294118,0.0294117647058824
"30","15",TRUE,58,1,0
"30","16",TRUE,83,0.976470588235294,0.0235294117647059
"30","17",TRUE,103,0.895652173913044,0.104347826086956
"30","18",TRUE,89,0.780701754385965,0.219298245614035
"30","19",TRUE,86,0.788990825688073,0.211009174311927
"30","20",TRUE,89,0.936842105263158,0.0631578947368421
"30","21",TRUE,68,1,0
"30","22",TRUE,69,0.945205479452055,0.0547945205479452
"30","23",TRUE,49,1,0
"302","06",TRUE,20,1,0
"302","07",TRUE,40,1,0
"302","08",TRUE,22,1,0
"302","09",TRUE,1,1,0
"302","10",TRUE,2,1,0
"302","11",TRUE,3,1,0
"302","12",TRUE,4,1,0
"302","13",TRUE,3,1,0
"302","14",TRUE,5,1,0
"302","15",TRUE,4,1,0
"302","16",TRUE,12,1,0
"302","17",TRUE,26,1,0
"302","18",TRUE,36,1,0
"302","19",TRUE,21,1,0
"302","20",TRUE,21,1,0
"302","21",TRUE,19,1,0
"302","22",TRUE,10,1,0
"302","23",TRUE,2,1,0
"303","05",TRUE,32,1,0
"303","06",TRUE,32,0.695652173913043,0.304347826086957
"303","07",TRUE,49,0.710144927536232,0.289855072463768
"303","08",TRUE,61,0.734939759036145,0.265060240963855
"303","09",TRUE,89,0.936842105263158,0.0631578947368421
"303","10",TRUE,76,0.894117647058824,0.105882352941176
"303","11",TRUE,81,0.870967741935484,0.129032258064516
"303","12",TRUE,80,0.898876404494382,0.101123595505618
"303","13",TRUE,91,0.938144329896907,0.0618556701030928
"303","14",TRUE,81,0.861702127659574,0.138297872340426
"303","15",TRUE,94,0.839285714285714,0.160714285714286
"303","16",TRUE,108,0.850393700787402,0.149606299212598
"303","17",TRUE,131,0.879194630872483,0.120805369127517
"303","18",TRUE,129,0.821656050955414,0.178343949044586
"303","19",TRUE,147,0.901840490797546,0.098159509202454
"303","20",TRUE,130,0.942028985507246,0.0579710144927537
"303","21",TRUE,135,0.971223021582734,0.0287769784172662
"303","22",TRUE,130,0.935251798561151,0.064748201438849
"303","23",TRUE,99,1,0
"304","05",TRUE,11,1,0
"304","06",TRUE,21,0.777777777777778,0.222222222222222
"304","07",TRUE,41,0.872340425531915,0.127659574468085
"304","08",TRUE,44,0.916666666666667,0.0833333333333334
"304","09",TRUE,44,0.956521739130435,0.0434782608695652
"304","10",TRUE,35,0.945945945945946,0.0540540540540541
"304","11",TRUE,43,1,0
"304","12",TRUE,42,0.954545454545455,0.0454545454545454
"304","13",TRUE,44,1,0
"304","14",TRUE,46,0.958333333333333,0.0416666666666666
"304","15",TRUE,43,0.955555555555556,0.0444444444444444
"304","16",TRUE,61,0.938461538461538,0.0615384615384615
"304","17",TRUE,73,0.924050632911392,0.0759493670886076
"304","18",TRUE,91,1,0
"304","19",TRUE,85,0.923913043478261,0.0760869565217391
"304","20",TRUE,79,1,0
"304","21",TRUE,60,1,0
"304","22",TRUE,80,1,0
"304","23",TRUE,52,1,0
"305","06",TRUE,18,1,0
"305","07",TRUE,32,1,0
"305","08",TRUE,29,0.878787878787879,0.121212121212121
"305","09",TRUE,34,1,0
"305","10",TRUE,29,1,0
"305","11",TRUE,33,1,0
"305","12",TRUE,33,1,0
"305","13",TRUE,31,1,0
"305","14",TRUE,33,1,0
"305","15",TRUE,35,1,0
"305","16",TRUE,35,1,0
"305","17",TRUE,31,1,0
"305","18",TRUE,37,1,0
"305","19",TRUE,40,1,0
"305","20",TRUE,38,1,0
"305","21",TRUE,33,1,0
"305","22",TRUE,32,1,0
"305","23",TRUE,31,1,0
"307","05",TRUE,11,1,0
"307","06",TRUE,29,1,0
"307","07",TRUE,43,0.955555555555556,0.0444444444444444
"307","08",TRUE,42,0.875,0.125
"307","09",TRUE,46,0.958333333333333,0.0416666666666666
"307","10",TRUE,43,1,0
"307","11",TRUE,51,0.927272727272727,0.0727272727272728
"307","12",TRUE,42,0.91304347826087,0.0869565217391305
"307","13",TRUE,57,1,0
"307","14",TRUE,50,1,0
"307","15",TRUE,54,1,0
"307","16",TRUE,56,1,0
"307","17",TRUE,60,0.952380952380952,0.0476190476190477
"307","18",TRUE,61,0.968253968253968,0.0317460317460317
"307","19",TRUE,77,1,0
"307","20",TRUE,61,1,0
"307","21",TRUE,45,1,0
"307","22",TRUE,61,1,0
"307","23",TRUE,40,1,0
"311","09",TRUE,1,1,0
"311","11",TRUE,1,1,0
"311","12",TRUE,2,1,0
"311","13",TRUE,1,1,0
"311","14",TRUE,4,1,0
"311","15",TRUE,5,1,0
"311","16",TRUE,2,1,0
"311","17",TRUE,3,1,0
"311","18",TRUE,3,1,0
"311","19",TRUE,4,1,0
"311","20",TRUE,4,1,0
"311","21",TRUE,3,1,0
"311","22",TRUE,3,1,0
"311","23",TRUE,3,1,0
"321","05",TRUE,2,1,0
"321","06",TRUE,3,1,0
"321","11",TRUE,2,1,0
"321","12",TRUE,1,1,0
"321","13",TRUE,1,1,0
"321","14",TRUE,1,1,0
"321","15",TRUE,2,1,0
"321","16",TRUE,3,1,0
"321","17",TRUE,3,1,0
"321","18",TRUE,2,1,0
"321","19",TRUE,2,1,0
"321","20",TRUE,1,1,0
"321","21",TRUE,2,1,0
"321","22",TRUE,2,1,0
"321","23",TRUE,1,1,0
"322","05",TRUE,15,1,0
"322","06",TRUE,36,1,0
"322","07",TRUE,34,1,0
"322","08",TRUE,34,1,0
"322","09",TRUE,25,1,0
"322","10",TRUE,28,1,0
"322","11",TRUE,30,1,0
"322","12",TRUE,32,1,0
"322","13",TRUE,30,1,0
"322","14",TRUE,28,1,0
"322","15",TRUE,31,1,0
"322","16",TRUE,31,1,0
"322","17",TRUE,33,1,0
"322","18",TRUE,32,1,0
"322","19",TRUE,30,1,0
"322","20",TRUE,25,1,0
"322","21",TRUE,24,1,0
"322","22",TRUE,21,1,0
"322","23",TRUE,15,1,0
"323","05",TRUE,32,1,0
"323","06",TRUE,52,0.962962962962963,0.0370370370370371
"323","07",TRUE,51,0.962264150943396,0.0377358490566038
"323","08",TRUE,23,1,0
"323","09",TRUE,10,1,0
"323","10",TRUE,8,1,0
"323","11",TRUE,10,1,0
"323","12",TRUE,8,1,0
"323","13",TRUE,10,1,0
"323","14",TRUE,8,1,0
"323","15",TRUE,10,1,0
"323","16",TRUE,18,1,0
"323","17",TRUE,29,1,0
"323","18",TRUE,32,1,0
"323","19",TRUE,30,1,0
"323","20",TRUE,18,1,0
"323","21",TRUE,14,1,0
"323","22",TRUE,13,1,0
"323","23",TRUE,14,1,0
"331","09",TRUE,1,1,0
"331","10",TRUE,1,1,0
"331","11",TRUE,1,1,0
"331","12",TRUE,1,1,0
"331","13",TRUE,3,1,0
"331","14",TRUE,1,1,0
"331","15",TRUE,1,1,0
"331","16",TRUE,1,1,0
"331","17",TRUE,2,1,0
"331","18",TRUE,1,1,0
"331","19",TRUE,1,1,0
"331","20",TRUE,1,1,0
"332","04",TRUE,2,1,0
"332","05",TRUE,22,1,0
"332","06",TRUE,33,0.942857142857143,0.0571428571428572
"332","07",TRUE,32,0.842105263157895,0.157894736842105
"332","08",TRUE,29,0.878787878787879,0.121212121212121
"332","09",TRUE,22,1,0
"332","10",TRUE,25,1,0
"332","11",TRUE,24,1,0
"332","12",TRUE,25,1,0
"332","13",TRUE,24,1,0
"332","14",TRUE,25,1,0
"332","15",TRUE,23,1,0
"332","16",TRUE,27,1,0
"332","17",TRUE,34,1,0
"332","18",TRUE,34,1,0
"332","19",TRUE,33,1,0
"332","20",TRUE,21,0.84,0.16
"332","21",TRUE,19,1,0
"332","22",TRUE,19,1,0
"332","23",TRUE,14,1,0
"334","04",TRUE,4,1,0
"334","05",TRUE,15,1,0
"334","06",TRUE,21,1,0
"334","07",TRUE,25,1,0
"334","08",TRUE,17,1,0
"334","09",TRUE,10,1,0
"334","10",TRUE,11,1,0
"334","11",TRUE,12,1,0
"334","12",TRUE,12,1,0
"334","13",TRUE,12,1,0
"334","14",TRUE,11,1,0
"334","15",TRUE,10,1,0
"334","16",TRUE,13,1,0
"334","17",TRUE,14,1,0
"334","18",TRUE,15,1,0
"334","19",TRUE,11,1,0
"334","20",TRUE,8,1,0
"334","21",TRUE,9,1,0
"334","22",TRUE,8,1,0
"334","23",TRUE,7,1,0
"335","04",TRUE,4,1,0
"335","05",TRUE,23,1,0
"335","06",TRUE,37,1,0
"335","07",TRUE,36,1,0
"335","08",TRUE,37,0.948717948717949,0.0512820512820513
"335","09",TRUE,39,1,0
"335","10",TRUE,35,0.945945945945946,0.0540540540540541
"335","11",TRUE,42,1,0
"335","12",TRUE,39,0.906976744186046,0.0930232558139535
"335","13",TRUE,46,1,0
"335","14",TRUE,47,1,0
"335","15",TRUE,43,1,0
"335","16",TRUE,43,0.955555555555556,0.0444444444444444
"335","17",TRUE,48,1,0
"335","18",TRUE,60,1,0
"335","19",TRUE,58,0.966666666666667,0.0333333333333333
"335","20",TRUE,61,1,0
"335","21",TRUE,60,1,0
"335","22",TRUE,56,1,0
"335","23",TRUE,51,1,0
"336","04",TRUE,1,1,0
"336","05",TRUE,23,1,0
"336","06",TRUE,34,1,0
"336","07",TRUE,35,1,0
"336","08",TRUE,28,1,0
"336","09",TRUE,19,1,0
"336","10",TRUE,19,1,0
"336","11",TRUE,20,1,0
"336","12",TRUE,22,1,0
"336","13",TRUE,20,1,0
"336","14",TRUE,22,1,0
"336","15",TRUE,21,1,0
"336","16",TRUE,22,1,0
"336","17",TRUE,22,1,0
"336","18",TRUE,26,1,0
"336","19",TRUE,25,1,0
"336","20",TRUE,25,1,0
"336","21",TRUE,24,1,0
"336","22",TRUE,31,1,0
"336","23",TRUE,28,1,0
"338","05",TRUE,25,1,0
"338","06",TRUE,50,0.961538461538462,0.0384615384615384
"338","07",TRUE,56,0.96551724137931,0.0344827586206896
"338","08",TRUE,31,0.720930232558139,0.279069767441861
"338","09",TRUE,46,0.958333333333333,0.0416666666666666
"338","10",TRUE,57,1,0
"338","11",TRUE,58,1,0
"338","12",TRUE,45,0.957446808510638,0.0425531914893617
"338","13",TRUE,42,0.893617021276596,0.106382978723404
"338","14",TRUE,54,0.964285714285714,0.0357142857142857
"338","15",TRUE,59,1,0
"338","16",TRUE,59,1,0
"338","17",TRUE,62,0.96875,0.03125
"338","18",TRUE,81,0.931034482758621,0.0689655172413793
"338","19",TRUE,77,0.875,0.125
"338","20",TRUE,63,0.969230769230769,0.0307692307692308
"338","21",TRUE,46,1,0
"338","22",TRUE,45,1,0
"338","23",TRUE,40,1,0
"340","06",TRUE,4,1,0
"340","07",TRUE,11,1,0
"340","08",TRUE,5,1,0
"340","17",TRUE,5,1,0
"340","18",TRUE,13,1,0
"340","19",TRUE,1,1,0
"341","05",TRUE,12,1,0
"341","06",TRUE,18,1,0
"341","07",TRUE,18,1,0
"341","08",TRUE,18,1,0
"341","09",TRUE,16,1,0
"341","10",TRUE,16,1,0
"341","11",TRUE,18,1,0
"341","12",TRUE,18,1,0
"341","13",TRUE,18,1,0
"341","14",TRUE,18,1,0
"341","15",TRUE,18,1,0
"341","16",TRUE,18,1,0
"341","17",TRUE,19,1,0
"341","18",TRUE,22,1,0
"341","19",TRUE,23,1,0
"341","20",TRUE,23,1,0
"341","21",TRUE,14,1,0
"341","22",TRUE,13,1,0
"341","23",TRUE,13,1,0
"342","05",TRUE,22,1,0
"342","06",TRUE,42,1,0
"342","07",TRUE,47,1,0
"342","08",TRUE,47,1,0
"342","09",TRUE,47,1,0
"342","10",TRUE,46,1,0
"342","11",TRUE,47,1,0
"342","12",TRUE,46,1,0
"342","13",TRUE,46,1,0
"342","14",TRUE,48,1,0
"342","15",TRUE,51,1,0
"342","16",TRUE,50,1,0
"342","17",TRUE,47,1,0
"342","18",TRUE,46,1,0
"342","19",TRUE,45,1,0
"342","20",TRUE,42,1,0
"342","21",TRUE,40,1,0
"342","22",TRUE,39,1,0
"342","23",TRUE,36,1,0
"343","06",TRUE,2,1,0
"343","07",TRUE,1,1,0
"343","08",TRUE,3,1,0
"343","09",TRUE,3,1,0
"343","10",TRUE,2,1,0
"343","11",TRUE,4,1,0
"343","12",TRUE,2,1,0
"343","13",TRUE,4,1,0
"343","14",TRUE,4,1,0
"343","15",TRUE,4,1,0
"343","16",TRUE,2,1,0
"343","17",TRUE,2,1,0
"343","18",TRUE,1,1,0
"343","19",TRUE,2,1,0
"343","20",TRUE,4,1,0
"343","21",TRUE,4,1,0
"343","22",TRUE,3,1,0
"343","23",TRUE,2,1,0
"360","07",TRUE,1,1,0
"360","08",TRUE,2,1,0
"360","09",TRUE,2,1,0
"360","10",TRUE,2,1,0
"360","11",TRUE,1,1,0
"360","12",TRUE,1,1,0
"360","13",TRUE,1,1,0
"360","14",TRUE,1,1,0
"360","15",TRUE,1,1,0
"360","16",TRUE,1,1,0
"360","17",TRUE,1,1,0
"360","18",TRUE,1,1,0
"360","19",TRUE,1,1,0
"360","20",TRUE,1,1,0
"360","21",TRUE,1,1,0
"360","22",TRUE,1,1,0
"361","05",TRUE,3,1,0
"361","06",TRUE,12,1,0
"361","07",TRUE,16,1,0
"361","08",TRUE,16,1,0
"361","09",TRUE,17,1,0
"361","10",TRUE,19,1,0
"361","11",TRUE,19,1,0
"361","12",TRUE,15,1,0
"361","13",TRUE,18,1,0
"361","14",TRUE,20,1,0
"361","15",TRUE,20,1,0
"361","16",TRUE,19,1,0
"361","17",TRUE,18,1,0
"361","18",TRUE,19,1,0
"361","19",TRUE,17,1,0
"361","20",TRUE,16,1,0
"361","21",TRUE,14,1,0
"361","22",TRUE,20,1,0
"361","23",TRUE,13,1,0
"365","05",TRUE,9,1,0
"365","06",TRUE,22,1,0
"365","07",TRUE,37,1,0
"365","08",TRUE,43,1,0
"365","09",TRUE,40,1,0
"365","10",TRUE,40,1,0
"365","11",TRUE,45,1,0
"365","12",TRUE,38,1,0
